trade_date,expiry,dte,entry_ts,sr_kind,side,strike,spot_at_entry,entry_premium,lots,qty,candle_pattern,vix_pct_change,exit_ts,exit_premium,exit_reason,minutes_held,net_pnl,return_pct
2024-10-31,31_OCT_24,0,2024-10-31T11:15:00+05:30,support,CE,24150,24254.3,96.75,3,195,,-0.25,2024-10-31T11:40:00+05:30,85.8,BREAK_SR,25,-2214.75,-11.42
2024-11-06,07_NOV_24,1,2024-11-06T10:30:00+05:30,resistance,PE,24400,24290.1,186.55,1,65,,-0.45,2024-11-06T10:53:00+05:30,129.6,SL,23,-3768.25,-30.57
2024-11-07,07_NOV_24,0,2024-11-07T09:46:00+05:30,support,CE,24250,24357.45,116.5,2,130,,-0.2,2024-11-07T09:54:00+05:30,102.4,BREAK_SR,8,-1906.0,-12.18
2024-11-08,14_NOV_24,6,2024-11-08T09:56:00+05:30,support,CE,24100,24188.65,240.75,1,65,,-2.08,2024-11-08T11:55:00+05:30,165.05,SL,119,-4987.0,-31.48
2024-11-08,14_NOV_24,6,2024-11-08T12:26:00+05:30,support,CE,24050,24126.45,198.05,1,65,,-4.54,2024-11-08T14:34:00+05:30,191.3,BE_STOP,128,-505.25,-3.46
2024-11-11,14_NOV_24,3,2024-11-11T10:17:00+05:30,support,CE,24000,24121.95,204.4,1,65,,-1.61,2024-11-11T10:39:00+05:30,311.64,TP,22,6904.1,52.4
2024-11-11,14_NOV_24,3,2024-11-11T14:18:00+05:30,support,CE,24000,24087.1,173.0,1,65,,-2.48,2024-11-11T14:52:00+05:30,260.0,TP,34,5588.5,50.22
2024-11-12,14_NOV_24,2,2024-11-12T09:45:00+05:30,resistance,PE,24250,24149.9,177.35,1,65,,1.98,2024-11-12T09:59:00+05:30,117.8,SL,14,-3937.25,-33.62
2024-11-12,14_NOV_24,2,2024-11-12T10:31:00+05:30,resistance,PE,24300,24185.35,176.0,1,65,,0.21,2024-11-12T12:41:00+05:30,273.39,TP,130,6263.85,55.26
2024-11-14,14_NOV_24,0,2024-11-14T10:04:00+05:30,resistance,PE,23750,23653.6,139.75,2,130,,2.7,2024-11-14T10:53:00+05:30,215.0,TP,49,9709.5,53.76
2024-11-18,21_NOV_24,3,2024-11-18T10:04:00+05:30,support,CE,23350,23471.35,208.45,1,65,,-3.01,2024-11-18T10:15:00+05:30,186.35,BREAK_SR,11,-1503.0,-10.65
2024-11-18,21_NOV_24,3,2024-11-18T12:00:00+05:30,support,CE,23350,23457.7,196.15,1,65,,-3.07,2024-11-18T13:18:00+05:30,195.0,BE_STOP,78,-141.25,-0.64
2024-11-18,21_NOV_24,3,2024-11-18T13:49:00+05:30,support,CE,23350,23473.9,200.85,1,65,,-4.2,2024-11-18T14:28:00+05:30,176.85,BREAK_SR,39,-1626.5,-12.0
2024-11-21,21_NOV_24,0,2024-11-21T10:31:00+05:30,support,CE,23250,23343.8,77.9,3,195,,0.38,2024-11-21T10:34:00+05:30,64.9,BREAK_SR,3,-2614.5,-16.81
2024-11-21,21_NOV_24,0,2024-11-21T11:04:00+05:30,support,CE,23250,23335.05,77.8,3,195,,-0.13,2024-11-21T12:48:00+05:30,74.4,BE_STOP,104,-742.5,-4.5
2024-11-26,28_NOV_24,2,2024-11-26T09:45:00+05:30,resistance,PE,24350,24255.3,181.8,1,65,,1.56,2024-11-26T14:36:00+05:30,179.95,BE_STOP,291,-186.75,-1.07
2024-11-27,28_NOV_24,1,2024-11-27T09:51:00+05:30,resistance,PE,24300,24210.95,133.35,2,130,,3.96,2024-11-27T11:31:00+05:30,133.3,BE_STOP,100,-79.5,-0.11
2024-11-27,28_NOV_24,1,2024-11-27T12:01:00+05:30,resistance,PE,24300,24211.45,123.2,2,130,,3.96,2024-11-27T12:17:00+05:30,121.85,BE_STOP,16,-248.5,-1.18
2024-11-28,28_NOV_24,0,2024-11-28T09:45:00+05:30,resistance,PE,24350,24268.9,120.8,2,130,,1.95,2024-11-28T10:01:00+05:30,82.0,SL,16,-5117.0,-32.19
2024-11-28,28_NOV_24,0,2024-11-28T10:33:00+05:30,resistance,PE,24300,24215.55,133.15,2,130,,0.21,2024-11-28T10:38:00+05:30,227.5,TP,5,12192.5,70.76
2024-11-29,05_DEC_24,6,2024-11-29T09:48:00+05:30,resistance,PE,24100,24015.55,211.7,1,65,,0.2,2024-11-29T11:23:00+05:30,146.65,SL,95,-4294.75,-30.77
2024-12-02,05_DEC_24,3,2024-12-02T09:49:00+05:30,resistance,PE,24250,24129.2,202.25,1,65,,-0.34,2024-12-02T14:01:00+05:30,140.75,SL,252,-4064.0,-30.45
2024-12-03,05_DEC_24,2,2024-12-03T09:45:00+05:30,resistance,PE,24400,24308.45,197.55,1,65,,2.14,2024-12-03T10:29:00+05:30,136.0,SL,44,-4067.25,-31.2
2024-12-03,05_DEC_24,2,2024-12-03T12:07:00+05:30,resistance,PE,24500,24412.6,171.15,1,65,,-0.48,2024-12-03T12:14:00+05:30,171.0,BREAK_SR,7,-76.25,-0.15
2024-12-03,05_DEC_24,2,2024-12-03T13:11:00+05:30,resistance,PE,24500,24414.15,176.0,1,65,,-0.28,2024-12-03T13:19:00+05:30,173.8,BREAK_SR,8,-209.5,-1.31
2024-12-04,05_DEC_24,1,2024-12-04T10:21:00+05:30,resistance,PE,24600,24514.35,169.3,1,65,,-0.14,2024-12-04T11:57:00+05:30,295.05,TP,96,8107.25,74.2
2024-12-04,05_DEC_24,1,2024-12-04T12:30:00+05:30,resistance,PE,24600,24479.75,196.1,1,65,,0.07,2024-12-04T15:25:00+05:30,200.0,EOD,175,187.0,1.94
2024-12-05,05_DEC_24,0,2024-12-05T09:46:00+05:30,resistance,PE,24550,24454.85,195.3,1,65,,4.35,2024-12-05T10:58:00+05:30,294.8,TP,72,6401.0,50.88
2024-12-05,05_DEC_24,0,2024-12-05T12:09:00+05:30,resistance,PE,24600,24516.75,179.9,1,65,,3.94,2024-12-05T12:11:00+05:30,124.9,BREAK_SR,2,-3641.5,-30.62
