hour,n_days,avg_nifty_pct_chg,avg_nifty_range,avg_vix_pct_chg
9,245,-0.03383513776015047,124.7573469387755,0.9055116099983902
10,245,-0.0009467665125136338,83.34448979591845,-0.18001800203687496
11,245,0.00842529051669272,69.89693877551029,-0.08119940703658249
12,245,0.0185477584929606,70.98938775510204,-0.013151379691592998
13,246,-0.01699178610857957,71.8768292682926,-0.01577472318350799
14,246,0.00977043620902482,80.2434959349595,-0.29931285101017213
15,245,-0.0224581709787075,56.80244897959195,-0.2669918934589228
