entry_time,exit_time,direction,entry_price,exit_price,exit_reason,points,pnl_pct,score,pillars_fired
2024-12-02 09:55:00+05:30,2024-12-02 14:30:00+05:30,long,24136.1,24280.9166,tp,144.81660000000193,0.600000000000008,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-02 14:05:00+05:30,2024-12-02 15:25:00+05:30,long,24242.15,24275.25,eod,33.099999999998545,0.136539044597936,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-05 10:00:00+05:30,2024-12-05 12:05:00+05:30,short,24416.1,24489.348299999994,sl,-73.24829999999565,-0.2999999999999822,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-05 11:05:00+05:30,2024-12-05 12:05:00+05:30,short,24364.0,24437.091999999997,sl,-73.09199999999691,-0.29999999999998733,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-05 12:05:00+05:30,2024-12-05 12:10:00+05:30,short,24516.75,24590.300249999997,sl,-73.5502499999966,-0.2999999999999861,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-06 11:15:00+05:30,2024-12-06 15:25:00+05:30,long,24696.75,24669.0,eod,-27.75,-0.11236296273801208,4.0,"['sr_alignment', 'fib_alignment', 'multi_tf_confluence']"
2024-12-06 12:05:00+05:30,2024-12-06 15:25:00+05:30,long,24699.1,24669.0,eod,-30.099999999998545,-0.12186678866840714,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-11 09:30:00+05:30,2024-12-11 15:25:00+05:30,long,24633.75,24629.5,eod,-4.25,-0.01725275282894403,6.0,"['sr_alignment', 'volume_node_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-11 12:35:00+05:30,2024-12-11 15:25:00+05:30,long,24632.5,24629.5,eod,-3.0,-0.012179031766974525,4.0,"['sr_alignment', 'volume_node_alignment', 'multi_tf_confluence']"
2024-12-12 09:30:00+05:30,2024-12-12 15:25:00+05:30,short,24666.7,24539.5,eod,127.20000000000073,0.515674978817599,4.0,"['sr_alignment', 'volume_node_alignment', 'multi_tf_confluence']"
2024-12-13 09:55:00+05:30,2024-12-13 10:30:00+05:30,short,24380.65,24234.366100000003,tp,146.28389999999854,0.599999999999994,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-13 10:40:00+05:30,2024-12-13 11:10:00+05:30,short,24233.15,24305.849449999998,sl,-72.69944999999643,-0.2999999999999853,4.0,"['fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-13 13:20:00+05:30,2024-12-13 15:05:00+05:30,long,24636.4,24784.2184,tp,147.8184000000001,0.6000000000000004,4.0,"['sr_alignment', 'volume_node_alignment', 'fib_alignment', 'multi_tf_confluence']"
2024-12-13 14:00:00+05:30,2024-12-13 15:25:00+05:30,long,24736.0,24781.3,eod,45.29999999999927,0.18313389391979007,4.0,"['fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-16 09:30:00+05:30,2024-12-16 11:15:00+05:30,long,24694.8,24620.7156,sl,-74.08439999999973,-0.29999999999999893,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-18 10:30:00+05:30,2024-12-18 15:25:00+05:30,short,24291.6,24214.7,eod,76.89999999999782,0.316570337071242,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-19 09:30:00+05:30,2024-12-19 09:40:00+05:30,short,23906.7,23978.4201,sl,-71.72009999999864,-0.29999999999999427,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-20 10:50:00+05:30,2024-12-20 12:20:00+05:30,short,23980.5,23836.617,tp,143.88300000000163,0.6000000000000068,4.0,"['sr_alignment', 'volume_node_alignment', 'multi_tf_confluence']"
2024-12-20 12:30:00+05:30,2024-12-20 13:40:00+05:30,short,23846.8,23703.7192,tp,143.08079999999973,0.5999999999999989,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-20 13:30:00+05:30,2024-12-20 15:00:00+05:30,short,23756.5,23613.961,tp,142.53900000000067,0.6000000000000028,4.0,"['fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-23 09:30:00+05:30,2024-12-23 11:00:00+05:30,short,23770.0,23841.309999999998,sl,-71.30999999999767,-0.2999999999999902,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-23 10:00:00+05:30,2024-12-23 11:15:00+05:30,short,23782.5,23853.847499999996,sl,-71.34749999999622,-0.2999999999999841,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-23 12:15:00+05:30,2024-12-23 15:25:00+05:30,short,23777.95,23747.2,eod,30.75,0.12932149323217518,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-24 09:30:00+05:30,2024-12-24 10:25:00+05:30,long,23712.65,23854.925900000002,tp,142.27590000000055,0.6000000000000023,4.0,"['sr_alignment', 'volume_node_alignment', 'multi_tf_confluence']"
2024-12-26 09:35:00+05:30,2024-12-26 13:35:00+05:30,short,23823.4,23680.459600000002,tp,142.9403999999995,0.5999999999999979,5.0,"['sr_alignment', 'volume_node_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-26 10:10:00+05:30,2024-12-26 15:25:00+05:30,short,23749.75,23760.3,eod,-10.549999999999272,-0.04442152022652564,4.0,"['sr_alignment', 'volume_node_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-26 10:40:00+05:30,2024-12-26 15:25:00+05:30,short,23740.05,23760.3,eod,-20.25,-0.08529889364175729,5.0,"['sr_alignment', 'volume_node_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-26 11:10:00+05:30,2024-12-26 15:25:00+05:30,short,23759.95,23760.3,eod,-0.3499999999985448,-0.00147306707294647,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-26 12:15:00+05:30,2024-12-26 15:25:00+05:30,short,23741.55,23760.3,eod,-18.75,-0.0789754670609122,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-27 09:30:00+05:30,2024-12-27 15:25:00+05:30,long,23840.2,23832.45,eod,-7.75,-0.03250811654264645,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-27 10:25:00+05:30,2024-12-27 12:15:00+05:30,long,23910.35,23838.61895,sl,-71.7310499999985,-0.29999999999999377,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-27 13:20:00+05:30,2024-12-27 15:25:00+05:30,long,23844.7,23832.45,eod,-12.25,-0.05137409990480065,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-27 14:05:00+05:30,2024-12-27 15:25:00+05:30,long,23848.15,23832.45,eod,-15.700000000000728,-0.06583319880158724,4.0,"['sr_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-30 09:30:00+05:30,2024-12-30 10:45:00+05:30,short,23752.1,23823.356299999996,sl,-71.25629999999728,-0.29999999999998855,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-30 10:30:00+05:30,2024-12-30 11:30:00+05:30,short,23797.4,23868.7922,sl,-71.39219999999841,-0.29999999999999327,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-30 11:05:00+05:30,2024-12-30 11:30:00+05:30,short,23784.5,23855.853499999997,sl,-71.35349999999744,-0.2999999999999893,4.0,"['sr_alignment', 'volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2024-12-31 09:30:00+05:30,2024-12-31 12:25:00+05:30,short,23547.05,23617.691149999995,sl,-70.64114999999583,-0.29999999999998234,4.0,"['sr_alignment', 'fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2025-01-01 11:25:00+05:30,2025-01-01 15:25:00+05:30,long,23742.9,23758.7,eod,15.799999999999272,0.06654620960371004,4.0,"['volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2025-01-03 11:35:00+05:30,2025-01-03 14:00:00+05:30,long,24110.8,24038.4676,sl,-72.33239999999932,-0.2999999999999972,4.0,"['fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2025-01-03 12:05:00+05:30,2025-01-03 14:05:00+05:30,long,24096.8,24024.509599999998,sl,-72.29040000000168,-0.300000000000007,4.0,"['fib_alignment', 'fvg_overlap', 'multi_tf_confluence']"
2025-01-06 10:05:00+05:30,2025-01-06 10:45:00+05:30,short,24021.5,23877.371,tp,144.12900000000081,0.6000000000000034,4.0,"['volume_node_alignment', 'fib_alignment', 'multi_tf_confluence']"
2025-01-06 11:15:00+05:30,2025-01-06 11:50:00+05:30,short,23764.95,23622.3603,tp,142.58970000000045,0.6000000000000019,4.0,"['volume_node_alignment', 'fvg_overlap', 'multi_tf_confluence']"
