sl_pct,tp_pct,time_stop_min,trades,win_rate,winners,losers,net_pnl,avg_win,avg_loss,profit_factor,max_dd,return_over_dd
0.3,0.4,90,87,43.67816091954023,38,49,-12832.63837499994,1735.4562828947376,-1607.7546352040808,0.8371078687337212,27489.39899999997,-0.46682135084146276
0.3,0.4,120,87,42.5287356321839,37,50,-5271.901499999964,2270.7734797297303,-1785.8104049999995,0.9409578812483181,21879.562124999975,-0.2409509600731998
0.3,0.5,30,87,39.08045977011494,34,53,-23454.607499999925,1197.867187500001,-1210.982865566037,0.6345614981562184,27706.20187499997,-0.8465471956718698
0.3,0.5,45,87,36.7816091954023,32,55,-18844.58587499993,1490.3742187500006,-1209.7556522727264,0.7167784804747779,25111.120874999964,-0.7504478182716707
0.3,0.5,60,87,41.37931034482759,36,51,-20065.73962499992,1477.804479166668,-1436.601977941176,0.7261274305330874,26186.898374999953,-0.7662510976922808
0.3,0.5,90,87,43.67816091954023,38,49,-11824.98337499993,1761.9735197368432,-1607.7546352040808,0.8498986188300454,28532.513999999956,-0.4144388880348906
0.3,0.5,120,87,42.5287356321839,37,50,-721.2014999999406,2393.7653716216228,-1785.8104049999995,0.9919229779602506,18764.99212499996,-0.038433349462433736
0.3,0.6,30,87,39.08045977011494,34,53,-23209.711874999928,1205.070000000001,-1210.982865566037,0.6383771360989168,27706.201874999966,-0.8377081773861852
0.3,0.6,45,87,35.63218390804598,31,56,-18727.12462499993,1560.8677016129045,-1198.464703124999,0.7209655496234817,24820.23524999997,-0.7545103596469721
0.3,0.6,60,87,40.229885057471265,35,52,-20026.585874999917,1541.3388214285726,-1422.566242788461,0.7292733091378609,26935.62149999995,-0.7434981916047474
0.3,0.6,90,87,43.67816091954023,38,49,-9464.677124999922,1824.086842105264,-1607.7546352040808,0.8798593567756138,26357.633999999958,-0.35908674978186345
0.3,0.6,120,87,41.37931034482759,36,51,2129.634750000064,2553.4773958333344,-1760.697088235294,1.023716483883949,17920.38899999999,0.11883864518789548
0.35,0.2,30,87,41.37931034482759,36,51,-28255.004999999932,975.3660416666672,-1242.5133823529404,0.5541136910467653,29435.129999999957,-0.9599076002042448
0.35,0.2,45,87,42.5287356321839,37,50,-25897.395187499944,1106.171655405406,-1336.5149287499992,0.6124638097126088,28616.95518749996,-0.9049668288543872
0.35,0.2,60,87,45.97701149425287,40,47,-29481.62549999993,1060.8281250000007,-1530.1010744680843,0.5900475869689633,31440.70424999995,-0.9376897306618052
0.35,0.2,90,87,49.42528735632184,43,44,-24796.472999999944,1187.794970930233,-1724.3558352272717,0.6731787064871237,34580.62331249996,-0.7170626386898205
0.35,0.2,120,87,51.724137931034484,45,42,-22735.91456249995,1293.360416666667,-1927.074602678571,0.7190916748346384,32182.883624999973,-0.7064598321089685
0.35,0.25,30,87,39.08045977011494,34,53,-28627.70437499993,1052.8331801470597,-1215.547783018867,0.5556362546073169,30298.174687499948,-0.9448656452169311
0.35,0.25,45,87,39.08045977011494,34,53,-27052.43081249993,1204.7765625000009,-1283.298753537735,0.6022569012318859,29863.838624999942,-0.9058591278970247
0.35,0.25,60,87,43.67816091954023,38,49,-26858.878312499925,1213.9953207236852,-1489.6061326530605,0.6320232833975893,29131.429874999936,-0.9219897007372688
0.35,0.25,90,87,48.275862068965516,42,45,-21751.530187499928,1324.968526785715,-1720.0046291666656,0.7189732345463585,33715.78987499995,-0.6451437225152643
0.35,0.25,120,87,48.275862068965516,42,45,-17703.18018749994,1596.4782366071436,-1883.4503583333328,0.7911258969868528,30380.333624999956,-0.5827184258744283
0.35,0.3,30,87,39.08045977011494,34,53,-25875.49124999992,1133.780625000001,-1215.547783018867,0.598356541093575,28376.384062499976,-0.9118671072751288
0.35,0.3,45,87,37.93103448275862,33,54,-22181.852062499922,1392.3413068181826,-1261.6502812499994,0.6744144995652348,28918.047374999962,-0.7670591231438547
0.35,0.3,60,87,42.5287356321839,37,50,-23257.656749999907,1385.7597972972983,-1490.6153849999992,0.6879455695407313,27586.93518749994,-0.8430677997365327
0.35,0.3,90,87,45.97701149425287,40,47,-20440.24893749991,1512.5122500000011,-1722.1433816489348,0.7474664896093518,36223.476749999936,-0.5642818075849095
0.35,0.3,120,87,44.827586206896555,39,48,-17286.340499999926,1822.102403846155,-1840.590296874999,0.8043388067613747,34417.78706249995,-0.5022502018682756
0.35,0.35,30,87,39.08045977011494,34,53,-22427.00624999991,1235.206654411766,-1215.547783018867,0.6518844695106609,27810.365624999962,-0.8064261560746719
0.35,0.35,45,87,37.93103448275862,33,54,-17722.387687499922,1527.476590909092,-1261.6502812499994,0.7398705731209679,28436.567062499962,-0.6232252876568527
0.35,0.35,60,87,42.5287356321839,37,50,-18443.03831249991,1515.884619932434,-1490.6153849999992,0.7525446403131025,24664.624874999936,-0.7477526378758662
0.35,0.35,90,87,45.97701149425287,40,47,-14132.432062499905,1670.2076718750013,-1722.1433816489348,0.8253977879617268,31482.548624999934,-0.44889733137035487
0.35,0.35,120,87,43.67816091954023,38,49,-12225.348937499915,2040.4922121710536,-1831.919448979591,0.8638057381667033,29819.298937499938,-0.40998109858731957
0.35,0.4,30,87,39.08045977011494,34,53,-22304.373749999933,1238.8134926470593,-1215.547783018867,0.6537879905297771,27575.440312499974,-0.808849233130444
0.35,0.4,45,87,36.7816091954023,32,55,-19297.402687499936,1530.5437500000005,-1241.3600488636355,0.7173568882238164,27955.086749999962,-0.6903002255036809
0.35,0.4,60,87,41.37931034482759,36,51,-22643.755499999927,1460.0950000000007,-1474.6504999999993,0.698914959251462,27059.098312499947,-0.836825944401098
0.35,0.4,90,87,43.67816091954023,38,49,-17256.975187499927,1735.4562828947376,-1698.0472232142845,0.7925951868257368,31229.099249999956,-0.5525927933223995
0.35,0.4,120,87,42.5287356321839,37,50,-8444.611124999952,2270.7734797297303,-1849.2645974999991,0.9086706019634387,24020.792062499964,-0.3515542328091357
0.35,0.5,30,87,39.08045977011494,34,53,-23696.54812499992,1197.867187500001,-1215.547783018867,0.6321784401651676,28055.815312499974,-0.8446216180515764
0.35,0.5,45,87,36.7816091954023,32,55,-20582.827687499932,1490.3742187500006,-1241.3600488636355,0.6985296642787907,26992.12612499996,-0.7625493298372013
0.35,0.5,60,87,41.37931034482759,36,51,-22006.21424999992,1477.804479166668,-1474.6504999999993,0.7073920925271295,27750.056437499952,-0.7930151169084432
0.35,0.5,90,87,43.67816091954023,38,49,-16249.320187499925,1761.9735197368432,-1698.0472232142845,0.8047057968688281,32272.214249999954,-0.5035080661532219
0.35,0.5,120,87,42.5287356321839,37,50,-3893.911124999932,2393.7653716216228,-1849.2645974999991,0.9578869229393775,20906.222062499957,-0.1862560874632889
