timestamp,spot,strike,pos,ce_ltp,ce_oi,ce_delta,pe_ltp,pe_oi,pe_delta
2026-05-06 09:45:43,24088.95,23950.0,-3.0,301.4,437645.0,0.6226,122.15,1536340.0,0.3658
2026-05-06 09:45:43,24088.95,24000.0,-2.0,269.8,4802850.0,0.5869,140.5,6184230.0,0.4049
2026-05-06 09:45:43,24088.95,24050.0,-1.0,240.5,1491100.0,0.5499,160.5,2015910.0,0.4457
2026-05-06 09:45:43,24088.95,24100.0,ATM,212.25,6735300.0,0.512,182.65,5433480.0,0.4876
2026-05-06 09:45:43,24088.95,24150.0,+1.0,186.3,4979455.0,0.4733,206.7,2310100.0,0.5303
2026-05-06 09:45:43,24088.95,24200.0,+2.0,163.0,13458770.0,0.4346,232.35,4721990.0,0.5733
2026-05-06 09:45:43,24088.95,24250.0,+3.0,141.0,4146935.0,0.3958,261.6,875940.0,0.6167
2026-05-06 09:46:44,24093.2,23950.0,-3.0,304.15,447850.0,0.6286,118.0,1524120.0,0.3605
2026-05-06 09:46:44,24093.2,24000.0,-2.0,273.0,4801355.0,0.5927,136.1,6154655.0,0.3994
2026-05-06 09:46:44,24093.2,24050.0,-1.0,242.95,1529710.0,0.5556,155.85,2046330.0,0.44
2026-05-06 09:46:44,24093.2,24100.0,ATM,214.5,6916000.0,0.5171,177.75,5382455.0,0.482
2026-05-06 09:46:44,24093.2,24150.0,+1.0,188.35,5033210.0,0.4782,201.05,2275195.0,0.5248
2026-05-06 09:46:44,24093.2,24200.0,+2.0,164.35,13525915.0,0.4391,227.5,4688320.0,0.568
2026-05-06 09:46:44,24093.2,24250.0,+3.0,142.0,4164160.0,0.3998,256.0,866645.0,0.6105
2026-05-06 09:47:44,24094.75,23950.0,-3.0,306.95,447850.0,0.63,115.6,1524120.0,0.3552
2026-05-06 09:47:44,24094.75,24000.0,-2.0,275.8,4801355.0,0.5948,133.25,6154655.0,0.3947
2026-05-06 09:47:44,24094.75,24050.0,-1.0,244.65,1529710.0,0.558,152.75,2046330.0,0.4357
2026-05-06 09:47:44,24094.75,24100.0,ATM,216.8,6916000.0,0.5202,174.8,5382455.0,0.4783
2026-05-06 09:47:44,24094.75,24150.0,+1.0,190.0,5033210.0,0.4816,198.0,2275195.0,0.5218
2026-05-06 09:47:44,24094.75,24200.0,+2.0,166.4,13525915.0,0.4426,223.5,4688320.0,0.5657
2026-05-06 09:47:44,24094.75,24250.0,+3.0,143.8,4164160.0,0.4036,252.2,866645.0,0.6099
2026-05-06 09:48:45,24098.9,23950.0,-3.0,310.65,447850.0,0.6331,114.15,1524120.0,0.3524
2026-05-06 09:48:45,24098.9,24000.0,-2.0,277.8,4801355.0,0.5975,131.75,6154655.0,0.3915
2026-05-06 09:48:45,24098.9,24050.0,-1.0,247.0,1529710.0,0.5607,151.5,2046330.0,0.4328
2026-05-06 09:48:45,24098.9,24100.0,ATM,218.3,6916000.0,0.5229,172.5,5382455.0,0.4753
2026-05-06 09:48:45,24098.9,24150.0,+1.0,192.15,5033210.0,0.4842,195.7,2275195.0,0.5188
2026-05-06 09:48:45,24098.9,24200.0,+2.0,167.75,13525915.0,0.4453,221.0,4688320.0,0.5627
2026-05-06 09:48:45,24098.9,24250.0,+3.0,145.05,4164160.0,0.4061,248.75,866645.0,0.6074
2026-05-06 09:49:45,24088.5,23950.0,-3.0,301.5,442715.0,0.6281,121.0,1509430.0,0.3609
2026-05-06 09:49:45,24088.5,24000.0,-2.0,269.6,4793750.0,0.5919,138.95,6081920.0,0.4
