timestamp,spot,india_vix,pcr,focus_pcr,max_pain_strike,max_pain_dist,support_strike,resistance_strike,total_ce_oi_change,total_pe_oi_change,focus_ce_oi_change,focus_pe_oi_change,total_ce_oi,total_pe_oi,atm_iv
2026-05-25 09:15:52,76193.55,13.5,1.0,0.19147240823938289,75700.0,493.5500000000029,75700.0,76400.0,0.0,0.0,0.0,0.0,1179700.0,225880.0,19.03
2026-05-25 09:16:52,76239.24,13.5,1.0,0.4588233606792496,75700.0,539.2400000000052,75700.0,76400.0,75480.0,719160.0,214780.0,413940.0,1394480.0,639820.0,18.41
2026-05-25 09:17:53,76258.43,13.5,1.0,0.43713238554074424,75800.0,458.429999999993,76100.0,76400.0,75480.0,719160.0,230100.0,394460.0,1353320.0,591580.0,18.08
2026-05-25 09:18:55,76270.76,13.5,1.0,0.43713238554074424,75800.0,470.75999999999476,76100.0,76400.0,75480.0,719160.0,230100.0,394460.0,1353320.0,591580.0,18.369999999999997
2026-05-25 09:19:57,76243.93,13.5,1.0,0.6850891858409208,75800.0,443.929999999993,76100.0,76400.0,99900.0,1261160.0,483120.0,913300.0,1662820.0,1139180.0,18.1
2026-05-25 09:20:59,76243.92,13.5,1.0,0.6850891858409208,75800.0,443.91999999999825,76100.0,76400.0,99900.0,1261160.0,483120.0,913300.0,1662820.0,1139180.0,17.915
2026-05-25 09:21:59,76263.74,13.5,1.0,0.7034703332199932,75900.0,363.74000000000524,76100.0,76400.0,276460.0,1690240.0,759020.0,1126980.0,1882240.0,1324100.0,18.015
2026-05-25 09:23:02,76246.19,13.5,1.0,0.7508016343689341,75900.0,346.1900000000023,76100.0,76400.0,276460.0,1690240.0,685240.0,1174320.0,1864940.0,1400200.0,18.145000000000003
2026-05-25 09:24:03,76291.48,13.5,1.0,0.7034703332199932,75900.0,391.4799999999959,76100.0,76400.0,276460.0,1690240.0,759020.0,1126980.0,1882240.0,1324100.0,18.189999999999998
2026-05-25 09:25:05,76304.27,13.5,1.0,0.7851843361190421,76000.0,304.2700000000041,76100.0,76400.0,223160.0,1913840.0,796100.0,1309900.0,1919320.0,1507020.0,18.16
