timestamp,spot,strike,pos,ce_ltp,ce_oi,ce_delta,pe_ltp,pe_oi,pe_delta
2026-05-15 09:15:53,23697.75,23350.0,-7.0,416.7,292045.0,0.7674,60.6,1734265.0,0.2218
2026-05-15 09:15:53,23697.75,23400.0,-6.0,378.9,1187745.0,0.7348,72.15,6788795.0,0.2526
2026-05-15 09:15:53,23697.75,23450.0,-5.0,341.15,631605.0,0.7048,83.6,1804205.0,0.2865
2026-05-15 09:15:53,23697.75,23500.0,-4.0,305.3,3708705.0,0.6686,97.9,6896370.0,0.3228
2026-05-15 09:15:53,23697.75,23550.0,-3.0,274.75,821080.0,0.6318,111.45,2296840.0,0.3619
2026-05-15 09:15:53,23697.75,23600.0,-2.0,241.05,1969760.0,0.592,129.45,4008290.0,0.4047
2026-05-15 09:15:53,23697.75,23650.0,-1.0,211.85,1067430.0,0.5494,148.3,1990170.0,0.4483
2026-05-15 09:15:53,23697.75,23700.0,ATM,181.5,4029025.0,0.5061,172.1,5058105.0,0.494
2026-05-15 09:15:53,23697.75,23750.0,+1.0,154.6,1768000.0,0.4617,197.05,1576640.0,0.5409
2026-05-15 09:15:53,23697.75,23800.0,+2.0,133.0,4134910.0,0.4166,223.7,1876940.0,0.5879
2026-05-15 09:15:53,23697.75,23850.0,+3.0,111.2,1059370.0,0.3731,249.25,362375.0,0.6344
2026-05-15 09:15:53,23697.75,23900.0,+4.0,94.3,2854670.0,0.3283,279.9,735475.0,0.6824
2026-05-15 09:15:53,23697.75,23950.0,+5.0,76.4,1016210.0,0.2872,317.9,168285.0,0.7245
2026-05-15 09:15:53,23697.75,24000.0,+6.0,63.8,6971120.0,0.248,348.8,1658215.0,0.7676
2026-05-15 09:15:53,23697.75,24050.0,+7.0,51.15,1131585.0,0.2118,392.9,51025.0,0.8098
2026-05-15 09:16:53,23729.1,23400.0,-7.0,401.4,1186705.0,0.754,64.2,7019740.0,0.2457
2026-05-15 09:16:53,23729.1,23450.0,-6.0,359.7,616655.0,0.7095,75.2,1886755.0,0.2778
2026-05-15 09:16:53,23729.1,23500.0,-5.0,315.8,3706950.0,0.6764,90.6,7640425.0,0.314
2026-05-15 09:16:53,23729.1,23550.0,-4.0,287.85,833300.0,0.6379,102.35,2498145.0,0.3526
2026-05-15 09:16:53,23729.1,23600.0,-3.0,256.2,2031900.0,0.5989,118.25,4636710.0,0.3949
2026-05-15 09:16:53,23729.1,23650.0,-2.0,224.7,1147770.0,0.5578,136.9,2509975.0,0.4389
2026-05-15 09:16:53,23729.1,23700.0,-1.0,191.25,4575480.0,0.5148,161.2,6169995.0,0.4847
2026-05-15 09:16:53,23729.1,23750.0,ATM,168.45,2409160.0,0.4699,180.3,2270840.0,0.5307
2026-05-15 09:16:53,23729.1,23800.0,+1.0,144.0,4516655.0,0.4263,205.8,2265185.0,0.5792
2026-05-15 09:16:53,23729.1,23850.0,+2.0,118.0,1185080.0,0.382,234.35,439465.0,0.6275
2026-05-15 09:16:53,23729.1,23900.0,+3.0,101.75,3006315.0,0.3391,264.3,796445.0,0.6718
2026-05-15 09:16:53,23729.1,23950.0,+4.0,84.55,1137955.0,0.2974,297.0,195910.0,0.7076
2026-05-15 09:16:53,23729.1,24000.0,+5.0,69.85,7312955.0,0.2574,332.0,1704560.0,0.7635
2026-05-15 09:16:53,23729.1,24050.0,+6.0,55.1,1197820.0,0.221,376.0,55770.0,0.7955
2026-05-15 09:16:53,23729.1,24100.0,+7.0,45.75,3033485.0,0.1843,409.3,315575.0,0.8146
2026-05-15 09:17:55,23727.0,23400.0,-7.0,407.0,1185535.0,0.7627,62.7,6923735.0,0.2281
2026-05-15 09:17:55,23727.0,23450.0,-6.0,368.4,612170.0,0.7333,73.6,2059200.0,0.2596
2026-05-15 09:17:55,23727.0,23500.0,-5.0,329.65,3712150.0,0.699,86.0,8245510.0,0.2944
2026-05-15 09:17:55,23727.0,23550.0,-4.0,294.2,844480.0,0.6633,100.55,2665780.0,0.3319
2026-05-15 09:17:55,23727.0,23600.0,-3.0,260.75,2123355.0,0.6243,116.85,5194215.0,0.3721
2026-05-15 09:17:55,23727.0,23650.0,-2.0,228.65,1320540.0,0.583,135.0,3575845.0,0.4141
2026-05-15 09:17:55,23727.0,23700.0,-1.0,199.4,5017480.0,0.5405,155.75,7098780.0,0.4585
2026-05-15 09:17:55,23727.0,23750.0,ATM,172.05,2488590.0,0.4963,178.15,2516670.0,0.5041
2026-05-15 09:17:55,23727.0,23800.0,+1.0,148.15,4819490.0,0.4515,204.0,2521090.0,0.5506
2026-05-15 09:17:55,23727.0,23850.0,+2.0,126.7,1298310.0,0.4069,230.15,443495.0,0.5973
2026-05-15 09:17:55,23727.0,23900.0,+3.0,105.4,3124290.0,0.3626,260.3,816205.0,0.6427
2026-05-15 09:17:55,23727.0,23950.0,+4.0,87.9,1193140.0,0.3195,293.55,199810.0,0.687
2026-05-15 09:17:55,23727.0,24000.0,+5.0,72.75,7444450.0,0.279,327.05,1698255.0,0.7313
2026-05-15 09:17:55,23727.0,24050.0,+6.0,59.25,1234480.0,0.2405,364.65,56680.0,0.7666
2026-05-15 09:17:55,23727.0,24100.0,+7.0,48.4,3207165.0,0.206,404.55,320060.0,0.8045
2026-05-15 09:18:56,23740.15,23400.0,-7.0,410.0,1190670.0,0.7679,61.35,7055295.0,0.2258
2026-05-15 09:18:56,23740.15,23450.0,-6.0,368.85,615615.0,0.7347,72.0,2182115.0,0.2568
2026-05-15 09:18:56,23740.15,23500.0,-5.0,330.4,3701165.0,0.703,84.35,8677370.0,0.2915
2026-05-15 09:18:56,23740.15,23550.0,-4.0,295.2,850005.0,0.6672,98.25,2788305.0,0.3293
2026-05-15 09:18:56,23740.15,23600.0,-3.0,263.05,2137525.0,0.6273,113.9,5454995.0,0.3694
2026-05-15 09:18:56,23740.15,23650.0,-2.0,230.25,1305070.0,0.5859,132.8,3873220.0,0.4121
2026-05-15 09:18:56,23740.15,23700.0,-1.0,200.4,4927780.0,0.5432,153.25,7670520.0,0.4559
2026-05-15 09:18:56,23740.15,23750.0,ATM,173.0,2706080.0,0.4979,175.6,2836535.0,0.5024
2026-05-15 09:18:56,23740.15,23800.0,+1.0,147.75,5283915.0,0.4531,201.25,2852850.0,0.5479
2026-05-15 09:18:56,23740.15,23850.0,+2.0,126.65,1358175.0,0.4076,228.2,488410.0,0.5957
2026-05-15 09:18:56,23740.15,23900.0,+3.0,105.5,3249350.0,0.3627,258.4,856830.0,0.642
