timestamp,spot,strike,pos,ce_ltp,ce_oi,ce_delta,pe_ltp,pe_oi,pe_delta
2026-05-14 12:33:38,75423.43,74700.0,-7.0,753.4,212800.0,0.9026,25.1,3732800.0,0.0941
2026-05-14 12:33:38,75423.43,74800.0,-6.0,655.85,439480.0,0.8835,30.55,4310160.0,0.1154
2026-05-14 12:33:38,75423.43,74900.0,-5.0,562.55,540480.0,0.8512,39.55,3783240.0,0.145
2026-05-14 12:33:38,75423.43,75000.0,-4.0,472.35,1193220.0,0.8039,51.8,8149100.0,0.1892
2026-05-14 12:33:38,75423.43,75100.0,-3.0,396.15,528760.0,0.7535,68.25,3068800.0,0.2418
2026-05-14 12:33:38,75423.43,75200.0,-2.0,317.55,803500.0,0.6937,92.25,3234440.0,0.3074
2026-05-14 12:33:38,75423.43,75300.0,-1.0,246.45,1314780.0,0.6129,124.5,2885020.0,0.3863
2026-05-14 12:33:38,75423.43,75400.0,ATM,191.9,2514040.0,0.5271,165.55,3310080.0,0.4726
2026-05-14 12:33:38,75423.43,75500.0,+1.0,145.6,4374460.0,0.4392,223.55,2046680.0,0.5619
2026-05-14 12:33:38,75423.43,75600.0,+2.0,105.05,2311660.0,0.3564,281.8,477120.0,0.6447
2026-05-14 12:33:38,75423.43,75700.0,+3.0,78.3,2566460.0,0.28,351.85,240140.0,0.7182
2026-05-14 12:33:38,75423.43,75800.0,+4.0,55.85,2811840.0,0.2136,428.65,172920.0,0.7831
2026-05-14 12:33:38,75423.43,75900.0,+5.0,39.5,2199060.0,0.163,516.1,104420.0,0.8383
2026-05-14 12:33:38,75423.43,76000.0,+6.0,28.9,6501300.0,0.1229,602.7,309960.0,0.8838
2026-05-14 12:33:38,75423.43,76100.0,+7.0,20.55,2306000.0,0.0904,696.35,73240.0,0.8973
2026-05-14 12:34:38,75438.7,74700.0,-7.0,736.75,212800.0,0.9734,25.9,3732800.0,0.0964
2026-05-14 12:34:38,75438.7,74800.0,-6.0,641.75,439480.0,0.9547,31.8,4310160.0,0.1187
2026-05-14 12:34:38,75438.7,74900.0,-5.0,551.0,540480.0,0.9058,39.55,3783240.0,0.1492
2026-05-14 12:34:38,75438.7,75000.0,-4.0,465.65,1193220.0,0.8626,53.6,8149100.0,0.1918
2026-05-14 12:34:38,75438.7,75100.0,-3.0,387.5,528760.0,0.7962,71.05,3068800.0,0.2444
2026-05-14 12:34:38,75438.7,75200.0,-2.0,311.75,803500.0,0.7181,95.9,3234440.0,0.31
2026-05-14 12:34:38,75438.7,75300.0,-1.0,244.25,1314780.0,0.6299,128.55,2885020.0,0.3852
2026-05-14 12:34:38,75438.7,75400.0,ATM,185.05,2514040.0,0.5363,170.9,3310080.0,0.468
2026-05-14 12:34:38,75438.7,75500.0,+1.0,140.5,4374460.0,0.4421,224.35,2046680.0,0.5505
2026-05-14 12:34:38,75438.7,75600.0,+2.0,103.4,2311660.0,0.3541,290.25,477120.0,0.6286
2026-05-14 12:34:38,75438.7,75700.0,+3.0,75.45,2566460.0,0.2765,362.0,240140.0,0.6942
2026-05-14 12:34:38,75438.7,75800.0,+4.0,53.85,2811840.0,0.2108,442.6,172920.0,0.7521
2026-05-14 12:34:38,75438.7,75900.0,+5.0,38.3,2199060.0,0.1585,522.9,104420.0,0.7951
2026-05-14 12:34:38,75438.7,76000.0,+6.0,27.2,6501300.0,0.1182,615.7,309960.0,0.834
2026-05-14 12:34:38,75438.7,76100.0,+7.0,19.2,2306000.0,0.0868,706.85,73240.0,0.8593
2026-05-14 12:35:39,75402.49,74700.0,-7.0,738.75,212800.0,0.8879,25.0,3732800.0,0.0964
2026-05-14 12:35:39,75402.49,74800.0,-6.0,646.5,439480.0,0.8632,30.5,4310160.0,0.1194
2026-05-14 12:35:39,75402.49,74900.0,-5.0,556.75,540480.0,0.8361,39.0,3783240.0,0.1513
2026-05-14 12:35:39,75402.49,75000.0,-4.0,468.0,1193220.0,0.7878,52.4,8149100.0,0.1959
2026-05-14 12:35:39,75402.49,75100.0,-3.0,385.4,528760.0,0.7375,69.35,3068800.0,0.2513
2026-05-14 12:35:39,75402.49,75200.0,-2.0,310.35,803500.0,0.6702,94.25,3234440.0,0.3206
2026-05-14 12:35:39,75402.49,75300.0,-1.0,243.4,1314780.0,0.5923,127.0,2885020.0,0.4024
2026-05-14 12:35:39,75402.49,75400.0,ATM,184.9,2514040.0,0.5071,168.25,3310080.0,0.4926
2026-05-14 12:35:39,75402.49,75500.0,+1.0,140.2,4374460.0,0.42,223.7,2046680.0,0.5842
2026-05-14 12:35:39,75402.49,75600.0,+2.0,102.6,2311660.0,0.3382,287.1,477120.0,0.6706
