timestamp,spot,india_vix,pcr,focus_pcr,max_pain_strike,max_pain_dist,support_strike,resistance_strike,total_ce_oi_change,total_pe_oi_change,focus_ce_oi_change,focus_pe_oi_change,total_ce_oi,total_pe_oi,atm_iv
2026-05-18 09:15:22,74502.95,13.5,1.0,4.6206317556931475,75000.0,497.0500000000029,74500.0,75000.0,0.0,0.0,0.0,0.0,190580.0,880600.0,24.025
2026-05-18 09:16:22,74425.23,13.5,1.0,2.8588315140546348,74900.0,474.7700000000041,74400.0,74900.0,472320.0,379180.0,190440.0,208060.0,353620.0,1010940.0,23.045
2026-05-18 09:17:24,74375.81,13.5,1.0,2.8588315140546348,74900.0,524.1900000000023,74400.0,74900.0,472320.0,379180.0,190440.0,208060.0,353620.0,1010940.0,23.3
2026-05-18 09:18:24,74432.62,13.5,1.0,2.8588315140546348,74900.0,467.38000000000466,74400.0,74900.0,472320.0,379180.0,190440.0,208060.0,353620.0,1010940.0,23.055
2026-05-18 09:19:25,74425.33,13.5,1.0,1.861415421759469,74900.0,474.66999999999825,74400.0,74500.0,980080.0,772960.0,499520.0,430680.0,662700.0,1233560.0,23.259999999999998
2026-05-18 09:20:25,74401.06,13.5,1.0,1.861415421759469,74900.0,498.9400000000023,74400.0,74500.0,980080.0,772960.0,499520.0,430680.0,662700.0,1233560.0,23.29
2026-05-18 09:21:26,74466.08,13.5,1.0,1.7505811753257285,75000.0,533.9199999999983,74500.0,74500.0,980080.0,772960.0,549300.0,414620.0,739880.0,1295220.0,23.075000000000003
2026-05-18 09:22:27,74439.14,13.5,1.0,1.669039835331154,74900.0,460.8600000000006,74400.0,74500.0,1507700.0,1164820.0,662720.0,575580.0,825900.0,1378460.0,23.39
2026-05-18 09:23:27,74448.47,13.5,1.0,1.669039835331154,74900.0,451.52999999999884,74400.0,74500.0,1507700.0,1164820.0,662720.0,575580.0,825900.0,1378460.0,23.435000000000002
2026-05-18 09:24:28,74473.69,13.5,1.0,1.520324217249813,75000.0,526.3099999999977,74500.0,74500.0,1788280.0,1497860.0,798880.0,623700.0,989460.0,1504300.0,23.395
2026-05-18 09:25:28,74452.81,13.5,1.0,1.520324217249813,75000.0,547.1900000000023,74500.0,74500.0,1788280.0,1497860.0,798880.0,623700.0,989460.0,1504300.0,23.560000000000002
2026-05-18 09:26:29,74422.61,13.5,1.0,1.6160647019720806,74900.0,477.3899999999994,74400.0,74500.0,1788280.0,1497860.0,739420.0,655780.0,902600.0,1458660.0,23.755000000000003
2026-05-18 09:27:30,74430.95,13.5,1.0,1.5563218869811635,74900.0,469.0500000000029,74400.0,74500.0,1935640.0,1668960.0,796660.0,690940.0,959840.0,1493820.0,23.77
2026-05-18 09:28:30,74407.08,13.5,1.0,1.5563218869811635,74900.0,492.91999999999825,74400.0,74500.0,1935640.0,1668960.0,796660.0,690940.0,959840.0,1493820.0,23.845
2026-05-18 09:29:31,74352.93,13.5,1.0,1.5563218869811635,74900.0,547.070000000007,74400.0,74500.0,1935640.0,1668960.0,796660.0,690940.0,959840.0,1493820.0,23.63
2026-05-18 09:30:32,74385.39,13.5,1.0,1.3474294437276246,74900.0,514.6100000000006,74400.0,74500.0,2503120.0,1897000.0,937360.0,680020.0,1100540.0,1482900.0,23.48
2026-05-18 09:31:32,74362.39,13.5,1.0,1.3474294437276246,74900.0,537.6100000000006,74400.0,74500.0,2503120.0,1897000.0,937360.0,680020.0,1100540.0,1482900.0,23.545
2026-05-18 09:32:33,74336.87,13.5,1.0,1.5509093971034018,74800.0,463.13000000000466,74100.0,74500.0,2781020.0,2137480.0,1016280.0,803300.0,1187600.0,1841860.0,23.805
2026-05-18 09:33:34,74430.56,13.5,1.0,1.2652490027023549,74900.0,469.4400000000023,74400.0,74500.0,2781020.0,2137480.0,1080180.0,770280.0,1243360.0,1573160.0,23.35
2026-05-18 09:34:35,74404.45,13.5,1.0,1.2652490027023549,74900.0,495.5500000000029,74400.0,74500.0,2781020.0,2137480.0,1080180.0,770280.0,1243360.0,1573160.0,23.645000000000003
2026-05-18 09:35:37,74430.35,13.5,1.0,1.2797983049029074,74900.0,469.6499999999942,74400.0,74500.0,2882060.0,2394560.0,1141760.0,867180.0,1304940.0,1670060.0,23.265
2026-05-18 09:36:38,74371.15,13.5,1.0,1.2797983049029074,74900.0,528.8500000000058,74400.0,74500.0,2882060.0,2394560.0,1141760.0,867180.0,1304940.0,1670060.0,23.384999999999998
2026-05-18 09:37:40,74378.37,13.5,1.0,1.2797983049029074,74900.0,521.6300000000047,74400.0,74500.0,2882060.0,2394560.0,1141760.0,867180.0,1304940.0,1670060.0,23.345
2026-05-18 09:38:41,74311.78,13.5,1.0,1.5549245323454675,74800.0,488.22000000000116,74300.0,74500.0,3049920.0,2543520.0,1135200.0,992980.0,1306520.0,2031540.0,23.46
2026-05-18 09:39:42,74302.64,13.5,1.0,1.5549245323454675,74800.0,497.3600000000006,74300.0,74500.0,3049920.0,2543520.0,1135200.0,992980.0,1306520.0,2031540.0,23.33
2026-05-18 09:40:43,74317.3,13.5,1.0,1.498039450447484,74800.0,482.6999999999971,74300.0,74500.0,3293200.0,2565400.0,1165040.0,963360.0,1336360.0,2001920.0,23.115
