timestamp,spot,strike,pos,ce_ltp,ce_oi,ce_prev_oi,ce_volume,ce_iv,ce_delta,ce_theta,ce_gamma,ce_vega,pe_ltp,pe_oi,pe_prev_oi,pe_volume,pe_iv,pe_delta,pe_theta,pe_gamma,pe_vega
2026-05-27 10:59:04,76138.31,75400.0,-7.0,760.0,44360.0,32500.0,899800,29.11,0.9319,-175.7347,0.0003,2.2722,8.8,2238060.0,375660.0,57279260,25.88,0.0469,-116.4576,0.0002,1.694
2026-05-27 10:59:04,76138.31,75500.0,-6.0,662.8,292280.0,301700.0,5433740,27.95,0.9104,-207.8711,0.0003,2.7992,12.45,6377080.0,1129780.0,108443500,24.9,0.0659,-146.6159,0.0003,2.2163
2026-05-27 10:59:04,76138.31,75600.0,-5.0,568.05,127540.0,69760.0,4276880,25.82,0.8903,-222.6137,0.0004,3.2457,17.45,2975900.0,361080.0,72836040,23.74,0.091,-178.5299,0.0004,2.8305
2026-05-27 10:59:04,76138.31,75700.0,-4.0,471.65,277380.0,89960.0,9679020,24.6,0.8536,-259.2098,0.0005,3.9668,25.1,3940460.0,313840.0,80763140,22.71,0.1273,-217.4678,0.0005,3.6054
2026-05-27 10:59:04,76138.31,75800.0,-3.0,386.95,615000.0,123160.0,32340020,23.01,0.8082,-288.446,0.0007,4.7187,36.75,6136720.0,390080.0,108361620,21.85,0.1795,-262.8726,0.0007,4.5286
2026-05-27 10:59:04,76138.31,75900.0,-2.0,303.9,1230060.0,172880.0,55300800,22.06,0.7407,-328.3003,0.0008,5.6009,54.0,5238540.0,376680.0,103028780,21.0,0.2489,-305.7421,0.0009,5.4815
2026-05-27 10:59:04,76138.31,76000.0,-1.0,227.35,3049460.0,985020.0,116616960,21.18,0.6549,-358.494,0.001,6.3717,79.3,6874740.0,1144540.0,128767780,20.39,0.3395,-342.9223,0.001,6.3322
2026-05-27 10:59:04,76138.31,76100.0,ATM,162.45,3588540.0,379820.0,100989920,20.52,0.5513,-372.9791,0.0011,6.841,114.4,4037960.0,257960.0,62058740,19.67,0.4466,-357.194,0.0012,6.8362
2026-05-27 10:59:04,76138.31,76200.0,+1.0,114.4,4132220.0,576940.0,106338280,20.39,0.4388,-369.1721,0.0011,6.8169,164.1,1819460.0,281440.0,29449840,19.45,0.5642,-351.8957,0.0012,6.8087
2026-05-27 10:59:04,76138.31,76300.0,+2.0,76.75,3772420.0,574920.0,91247820,20.63,0.3329,-344.3626,0.001,6.2835,227.2,753020.0,189780.0,12209660,19.52,0.6761,-322.1807,0.0011,6.2143
2026-05-27 10:59:04,76138.31,76400.0,+3.0,51.0,3432220.0,693040.0,80708840,20.9,0.2413,-299.3778,0.0009,5.3909,301.1,422240.0,227320.0,5239600,19.73,0.7716,-274.0797,0.0009,5.2292
2026-05-27 10:59:04,76138.31,76500.0,+4.0,33.5,6565720.0,1556940.0,121201840,21.47,0.1706,-250.0918,0.0007,4.385,385.3,419640.0,398120.0,7086600,20.29,0.8431,-223.9207,0.0007,4.1534
2026-05-27 10:59:04,76138.31,76600.0,+5.0,21.15,3485900.0,673400.0,61196120,21.91,0.116,-196.5913,0.0005,3.3773,472.45,121600.0,159640.0,1359740,20.26,0.9019,-161.0242,0.0005,2.9913
2026-05-27 10:59:04,76138.31,76700.0,+6.0,13.25,2069600.0,445340.0,47099340,22.46,0.0776,-149.8488,0.0004,2.5113,565.0,70600.0,91760.0,516260,20.87,0.937,-118.6659,0.0003,2.1399
2026-05-27 10:59:04,76138.31,76800.0,+7.0,8.7,2432280.0,441880.0,44742260,23.13,0.0517,-112.6177,0.0003,1.8326,659.0,38960.0,86280.0,424320,19.9,0.9709,-60.6926,0.0002,1.1482
