timestamp,spot,strike,pos,ce_ltp,ce_oi,ce_prev_oi,ce_volume,ce_iv,ce_delta,ce_theta,ce_gamma,ce_vega,pe_ltp,pe_oi,pe_prev_oi,pe_volume,pe_iv,pe_delta,pe_theta,pe_gamma,pe_vega
2026-05-26 09:15:45,76277.64,76700.0,+4.0,169.45,156520.0,156520.0,78180,18.21,0.3184,-115.6319,0.0004,15.9995,539.85,68940.0,68940.0,40160,17.2,0.6917,-107.686,0.0005,15.7798
2026-05-26 09:15:45,76277.64,76800.0,+5.0,142.05,103300.0,103300.0,78980,18.33,0.2776,-109.3514,0.0004,15.0298,609.3,43860.0,43860.0,20860,17.11,0.7365,-99.4333,0.0004,14.6415
2026-05-26 09:15:45,76277.64,76900.0,+6.0,118.25,82780.0,82780.0,73500,18.55,0.2413,-102.9335,0.0004,13.979,689.85,20560.0,20560.0,8880,16.93,0.7795,-89.306,0.0004,13.2925
2026-05-26 09:15:45,76277.64,77000.0,+7.0,97.35,390320.0,390320.0,206800,18.34,0.203,-92.1751,0.0003,12.6642,765.0,130000.0,130000.0,28240,17.11,0.8136,-81.6435,0.0003,12.0224
2026-05-26 09:16:46,76296.63,75600.0,-7.0,801.1,63840.0,63840.0,7860,19.63,0.789,-100.9624,0.0003,12.953,92.7,229460.0,214340.0,135800,19.29,0.1935,-94.2615,0.0003,12.3033
2026-05-26 09:16:46,76296.63,75700.0,-6.0,721.7,83560.0,83960.0,12520,19.54,0.7553,-109.2191,0.0004,14.0779,110.55,156780.0,152500.0,153440,18.36,0.2311,-99.4511,0.0004,13.6447
2026-05-26 09:16:46,76296.63,75800.0,-5.0,644.05,57200.0,55800.0,17260,16.82,0.7653,-91.984,0.0004,13.7702,133.0,184440.0,154080.0,251560,18.91,0.2596,-109.1403,0.0004,14.5326
2026-05-26 09:16:46,76296.63,75900.0,-4.0,571.15,48520.0,46080.0,39380,18.72,0.6848,-118.356,0.0004,15.9241,158.45,128060.0,112560.0,180600,17.88,0.3074,-111.7978,0.0004,15.7511
2026-05-26 09:16:46,76296.63,76000.0,-3.0,503.65,255000.0,219060.0,214260,18.42,0.6432,-122.2781,0.0005,16.7141,189.35,620280.0,577800.0,524140,17.66,0.3511,-116.5405,0.0005,16.6179
2026-05-26 09:16:46,76296.63,76100.0,-2.0,437.6,92360.0,78500.0,110140,16.75,0.6274,-112.8573,0.0005,16.968,224.1,204400.0,187180.0,232280,17.52,0.3983,-120.2911,0.0005,17.2947
2026-05-26 09:16:46,76296.63,76200.0,-1.0,378.1,166940.0,115800.0,313120,18.13,0.5501,-127.6671,0.0005,17.7371,264.0,509260.0,487480.0,467900,18.44,0.4306,-129.0195,0.0005,17.6167
2026-05-26 09:16:46,76296.63,76300.0,ATM,321.7,347540.0,215240.0,515200,18.16,0.5011,-128.9282,0.0005,17.8785,309.55,520760.0,475400.0,577340,17.35,0.499,-123.1874,0.0005,17.8785
2026-05-26 09:16:46,76296.63,76400.0,+1.0,276.1,228040.0,215580.0,496680,16.91,0.4705,-119.8122,0.0005,17.839,361.35,288120.0,275380.0,363480,18.6,0.5265,-131.8538,0.0005,17.8486
2026-05-26 09:16:46,76296.63,76500.0,+2.0,233.7,336480.0,275700.0,570240,18.02,0.4034,-124.1595,0.0005,17.352,416.25,329620.0,351560.0,421420,17.24,0.601,-118.4564,0.0005,17.3022
2026-05-26 09:16:46,76296.63,76600.0,+3.0,195.95,135100.0,150700.0,296360,17.97,0.3561,-119.2089,0.0005,16.7026,481.6,78080.0,79980.0,114340,17.24,0.6499,-113.6592,0.0005,16.6015
2026-05-26 09:16:46,76296.63,76700.0,+4.0,164.5,154060.0,156520.0,244920,17.37,0.3242,-111.2099,0.0005,16.1219,549.5,65680.0,68940.0,81580,17.19,0.6968,-106.8745,0.0005,15.6555
2026-05-26 09:16:46,76296.63,76800.0,+5.0,137.2,125600.0,103300.0,225160,18.25,0.2721,-107.7914,0.0004,14.8756,628.55,41060.0,43860.0,47260,19.6,0.6971,-121.8883,0.0004,15.6585
2026-05-26 09:16:46,76296.63,76900.0,+6.0,113.3,103720.0,82780.0,177400,18.51,0.2365,-101.576,0.0004,13.8213,700.75,21240.0,20560.0,22100,16.89,0.7844,-87.9641,0.0004,13.1153
2026-05-26 09:16:46,76296.63,77000.0,+7.0,94.75,390320.0,390320.0,479640,17.91,0.208,-91.3755,0.0004,12.8514,779.3,125960.0,130000.0,51320,20.31,0.7629,-111.6644,0.0003,13.8466
2026-05-26 09:17:47,76348.9,75600.0,-7.0,838.95,63840.0,63840.0,12160,18.65,0.8178,-87.8077,0.0003,11.8535,88.9,229460.0,214340.0,177760,19.13,0.1883,-91.9713,0.0003,12.0988
2026-05-26 09:17:47,76348.9,75700.0,-6.0,752.05,83560.0,83960.0,17600,18.45,0.7866,-95.5915,0.0004,13.043,106.6,156780.0,152500.0,195160,18.87,0.2185,-99.1144,0.0003,13.223
2026-05-26 09:17:47,76348.9,75800.0,-5.0,674.4,57200.0,55800.0,22640,18.45,0.7495,-104.5329,0.0004,14.2631,126.6,184440.0,154080.0,311160,18.64,0.2527,-106.0937,0.0004,14.3279
2026-05-26 09:17:47,76348.9,75900.0,-4.0,597.5,48520.0,46080.0,47240,17.99,0.7139,-108.9818,0.0004,15.2485,151.9,128060.0,112560.0,247860,18.46,0.2909,-112.7365,0.0004,15.3697
2026-05-26 09:17:47,76348.9,76000.0,-3.0,528.25,255000.0,219060.0,281620,18.14,0.6689,-117.1373,0.0004,16.2586,181.25,620280.0,577800.0,708980,18.28,0.3324,-118.2765,0.0004,16.2831
2026-05-26 09:17:47,76348.9,76100.0,-2.0,459.85,92360.0,78500.0,140740,17.9,0.6245,-120.9369,0.0005,17.0078,214.65,204400.0,187180.0,301180,18.13,0.377,-122.633,0.0005,17.0286
2026-05-26 09:17:47,76348.9,76200.0,-1.0,398.8,166940.0,115800.0,415640,17.79,0.5767,-124.0508,0.0005,17.5542,252.6,509260.0,487480.0,583920,18.03,0.4242,-125.7858,0.0005,17.5624
2026-05-26 09:17:47,76348.9,76300.0,ATM,342.05,347540.0,215240.0,725020,17.74,0.5271,-125.7506,0.0005,17.8445,297.1,520760.0,475400.0,797420,18.02,0.4732,-127.7596,0.0005,17.8456
2026-05-26 09:17:47,76348.9,76400.0,+1.0,293.5,228040.0,215580.0,633260,17.73,0.477,-125.7791,0.0005,17.8562,346.1,288120.0,275380.0,485640,17.85,0.5228,-126.6485,0.0005,17.8567
2026-05-26 09:17:47,76348.9,76500.0,+2.0,248.45,336480.0,275700.0,740200,17.72,0.4272,-123.779,0.0005,17.5874,401.9,329620.0,351560.0,521260,17.96,0.5718,-125.5451,0.0005,17.5958
2026-05-26 09:17:47,76348.9,76600.0,+3.0,210.9,135100.0,150700.0,398140,17.75,0.3789,-120.2369,0.0005,17.0547,461.5,78080.0,79980.0,149620,18.11,0.6187,-122.96,0.0005,17.0883
2026-05-26 09:17:47,76348.9,76700.0,+4.0,176.6,154060.0,156520.0,340300,17.94,0.334,-116.3074,0.0005,16.315,530.2,65680.0,68940.0,109400,18.2,0.6637,-118.245,0.0004,16.3573
2026-05-26 09:17:47,76348.9,76800.0,+5.0,147.65,125600.0,103300.0,317940,18.01,0.2911,-110.0102,0.0004,15.3728,602.1,41060.0,43860.0,58860,18.39,0.7049,-113.0538,0.0004,15.4705
2026-05-26 09:17:47,76348.9,76900.0,+6.0,122.8,103720.0,82780.0,241560,18.14,0.2519,-103.1066,0.0004,14.3051,673.8,21240.0,20560.0,27660,18.33,0.7458,-104.6811,0.0004,14.3725
2026-05-26 09:17:47,76348.9,77000.0,+7.0,102.75,390320.0,390320.0,658280,18.38,0.2177,-96.3353,0.0004,13.1936,754.6,125960.0,130000.0,66100,18.84,0.7765,-100.2723,0.0004,13.3937
2026-05-26 09:18:48,76340.29,75600.0,-7.0,843.35,63840.0,63840.0,12520,20.09,0.8004,-100.0806,0.0003,12.5333,87.4,229460.0,214340.0,211460,18.97,0.1861,-90.5468,0.0003,12.0099
2026-05-26 09:18:48,76340.29,75700.0,-6.0,747.9,83560.0,83960.0,19860,18.23,0.7894,-93.739,0.0004,12.9381,103.95,156780.0,152500.0,217580,18.69,0.2163,-97.6536,0.0004,13.1429
2026-05-26 09:18:48,76340.29,75800.0,-5.0,685.65,57200.0,55800.0,27900,19.36,0.7395,-112.019,0.0004,14.5535,124.6,184440.0,154080.0,350060,18.46,0.2506,-104.612,0.0004,14.2598
2026-05-26 09:18:48,76340.29,75900.0,-4.0,606.35,48520.0,46080.0,52080,18.8,0.7058,-115.4153,0.0004,15.4451,148.7,128060.0,112560.0,311380,18.25,0.2887,-111.0346,0.0004,15.3093
2026-05-26 09:18:48,76340.29,76000.0,-3.0,536.7,255000.0,219060.0,355280,18.71,0.6642,-121.5412,0.0004,16.3445,177.15,620280.0,577800.0,855460,18.04,0.3303,-116.4627,0.0004,16.2377
2026-05-26 09:18:48,76340.29,76100.0,-2.0,468.25,92360.0,78500.0,163740,18.67,0.6197,-126.702,0.0005,17.0698,210.25,204400.0,187180.0,349620,17.85,0.3751,-120.5719,0.0005,16.9975
2026-05-26 09:18:48,76340.29,76200.0,-1.0,406.75,166940.0,115800.0,480960,18.42,0.5743,-128.6563,0.0005,17.57,247.1,509260.0,487480.0,658340,17.67,0.4228,-123.2584,0.0005,17.5449
2026-05-26 09:18:48,76340.29,76300.0,ATM,350.35,347540.0,215240.0,900960,18.23,0.5265,-129.3167,0.0005,17.8412,290.95,520760.0,475400.0,976540,17.57,0.4726,-124.5644,0.0005,17.8387
2026-05-26 09:18:48,76340.29,76400.0,+1.0,300.55,228040.0,215580.0,770960,18.2,0.4777,-129.1845,0.0005,17.8528,340.05,288120.0,275380.0,585040,17.58,0.5232,-124.728,0.0005,17.8504
2026-05-26 09:18:48,76340.29,76500.0,+2.0,255.25,336480.0,275700.0,867280,18.3,0.4296,-128.0628,0.0005,17.602,395.65,329620.0,351560.0,601200,17.59,0.5733,-122.9296,0.0005,17.5778
2026-05-26 09:18:48,76340.29,76600.0,+3.0,216.2,135100.0,150700.0,463240,18.26,0.3822,-124.069,0.0005,17.0957,456.7,78080.0,79980.0,177140,17.59,0.6223,-119.1032,0.0005,17.0344
2026-05-26 09:18:48,76340.29,76700.0,+4.0,181.15,154060.0,156520.0,426740,18.43,0.3382,-120.0902,0.0004,16.39,523.6,65680.0,68940.0,136260,17.55,0.6696,-113.2732,0.0005,16.2393
2026-05-26 09:18:48,76340.29,76800.0,+5.0,152.55,125600.0,103300.0,398640,18.47,0.2958,-113.7147,0.0004,15.4846,594.15,41060.0,43860.0,68240,17.68,0.7126,-107.4052,0.0004,15.2785
2026-05-26 09:18:48,76340.29,76900.0,+6.0,127.9,103720.0,82780.0,312260,18.64,0.2577,-107.2122,0.0004,14.4707,665.15,21240.0,20560.0,30940,17.69,0.7536,-99.3942,0.0004,14.1328
2026-05-26 09:18:48,76340.29,77000.0,+7.0,107.1,390320.0,390320.0,814860,18.78,0.2226,-99.7686,0.0004,13.362,748.35,125960.0,130000.0,72860,17.69,0.7913,-90.5086,0.0004,12.8694
2026-05-26 09:19:48,76381.97,75700.0,-7.0,810.0,83020.0,83960.0,22740,18.72,0.807,-91.4911,0.0003,12.2864,98.85,166100.0,152500.0,248240,19.36,0.2008,-96.9365,0.0003,12.5868
2026-05-26 09:19:48,76381.97,75800.0,-6.0,726.3,61060.0,55800.0,33960,17.78,0.784,-92.9446,0.0004,13.1402,118.3,197720.0,154080.0,390980,19.16,0.2326,-104.4272,0.0004,13.7052
2026-05-26 09:19:48,76381.97,75900.0,-5.0,649.1,43500.0,46080.0,61760,18.04,0.7423,-103.8833,0.0004,14.4816,140.7,160800.0,112560.0,357660,19.0,0.2683,-111.7196,0.0004,14.783
2026-05-26 09:19:48,76381.97,76000.0,-4.0,574.95,259840.0,219060.0,407060,18.07,0.7002,-112.0087,0.0004,15.588,167.4,690820.0,577800.0,1027380,18.76,0.3064,-117.46,0.0004,15.7417
2026-05-26 09:19:48,76381.97,76100.0,-3.0,503.8,104900.0,78500.0,203540,18.05,0.656,-118.4848,0.0005,16.5067,199.0,239260.0,187180.0,419600,18.65,0.3487,-123.0831,0.0004,16.5897
2026-05-26 09:19:48,76381.97,76200.0,-2.0,440.7,196980.0,115800.0,612500,18.05,0.6093,-123.6065,0.0005,17.2166,234.7,550920.0,487480.0,753280,18.5,0.3932,-126.9145,0.0005,17.2472
2026-05-26 09:19:48,76381.97,76300.0,-1.0,382.35,422200.0,215240.0,1085840,18.02,0.5611,-126.7572,0.0005,17.6816,275.75,645180.0,475400.0,1151480,18.45,0.4402,-129.7999,0.0005,17.6904
2026-05-26 09:19:48,76381.97,76400.0,ATM,329.05,257780.0,215580.0,944600,17.92,0.512,-127.4484,0.0005,17.8839,322.5,340800.0,275380.0,733640,18.37,0.4882,-130.6792,0.0005,17.8842
2026-05-26 09:19:48,76381.97,76500.0,+1.0,282.45,379800.0,275700.0,1024560,18.04,0.4627,-127.8145,0.0005,17.814,376.1,339520.0,351560.0,686120,18.6,0.536,-131.7985,0.0005,17.8191
2026-05-26 09:19:48,76381.97,76600.0,+2.0,240.0,161260.0,150700.0,564500,18.04,0.4141,-125.362,0.0005,17.4758,431.95,76080.0,79980.0,213820,18.53,0.5835,-128.9768,0.0005,17.4986
2026-05-26 09:19:48,76381.97,76700.0,+3.0,203.2,184400.0,156520.0,526660,18.16,0.3677,-122.0476,0.0005,16.8994,496.85,77940.0,68940.0,160240,18.8,0.6278,-126.8547,0.0004,16.9662
2026-05-26 09:19:48,76381.97,76800.0,+4.0,171.3,163500.0,103300.0,505940,18.33,0.3243,-117.602,0.0004,16.128,562.6,41440.0,43860.0,86960,18.91,0.6705,-122.1022,0.0004,16.2318
2026-05-26 09:19:48,76381.97,76900.0,+5.0,144.75,131280.0,82780.0,402860,18.51,0.284,-111.9006,0.0004,15.2006,631.25,21200.0,20560.0,38400,19.54,0.7055,-120.159,0.0004,15.462
2026-05-26 09:19:48,76381.97,77000.0,+6.0,120.95,528840.0,390320.0,1011960,18.64,0.2464,-104.845,0.0004,14.1431,710.9,131000.0,130000.0,85960,19.08,0.7484,-108.5161,0.0004,14.2988
2026-05-26 09:19:48,76381.97,77100.0,+7.0,100.9,101100.0,66740.0,395340,18.84,0.2131,-97.6642,0.0003,13.0357,788.35,16960.0,18060.0,7720,20.26,0.77,-109.7452,0.0003,13.6169
2026-05-26 09:20:49,76428.49,75700.0,-7.0,843.45,83020.0,83960.0,25640,19.56,0.8064,-95.8458,0.0003,12.3123,92.05,166100.0,152500.0,289300,19.29,0.1903,-93.5054,0.0003,12.1827
2026-05-26 09:20:49,76428.49,75800.0,-6.0,758.95,61060.0,55800.0,40740,19.39,0.7753,-103.7046,0.0003,13.4425,109.5,197720.0,154080.0,430460,19.07,0.2211,-101.085,0.0003,13.3178
2026-05-26 09:20:49,76428.49,75900.0,-5.0,678.7,43500.0,46080.0,71160,19.2,0.7411,-110.8958,0.0004,14.5174,131.65,160800.0,112560.0,412380,18.84,0.2551,-108.0305,0.0004,14.4057
2026-05-26 09:20:49,76428.49,76000.0,-4.0,604.6,259840.0,219060.0,482020,19.14,0.7024,-118.3695,0.0004,15.5391,156.55,690820.0,577800.0,1186160,18.64,0.2928,-114.3872,0.0004,15.422
2026-05-26 09:20:49,76428.49,76100.0,-3.0,535.7,104900.0,78500.0,245220,18.99,0.6618,-123.9414,0.0004,16.4013,185.0,239260.0,187180.0,501780,18.45,0.3338,-119.799,0.0004,16.3186
2026-05-26 09:20:49,76428.49,76200.0,-2.0,469.55,196980.0,115800.0,735080,18.73,0.6193,-127.3427,0.0005,17.0882,218.5,550920.0,487480.0,852800,18.3,0.3781,-124.2048,0.0005,17.0527
2026-05-26 09:20:49,76428.49,76300.0,-1.0,408.45,422200.0,215240.0,1247380,18.62,0.5735,-130.3058,0.0005,17.5898,257.85,645180.0,475400.0,1320820,18.12,0.4246,-126.7484,0.0005,17.5741
2026-05-26 09:20:49,76428.49,76400.0,ATM,352.85,257780.0,215580.0,1132540,18.57,0.5261,-131.9797,0.0005,17.8559,301.55,340800.0,275380.0,870740,18.16,0.4734,-129.0145,0.0005,17.8545
2026-05-26 09:20:49,76428.49,76500.0,+1.0,301.65,379800.0,275700.0,1226280,18.45,0.4781,-131.1952,0.0005,17.8673,351.3,339520.0,351560.0,788620,18.05,0.5225,-128.3096,0.0005,17.8658
2026-05-26 09:20:49,76428.49,76600.0,+2.0,256.65,161260.0,150700.0,665380,18.57,0.4308,-130.2386,0.0005,17.624,406.05,76080.0,79980.0,249280,18.14,0.571,-127.0888,0.0005,17.6102
2026-05-26 09:20:49,76428.49,76700.0,+3.0,218.85,184400.0,156520.0,623520,18.57,0.3843,-126.635,0.0005,17.1364,468.45,77940.0,68940.0,191420,18.07,0.6189,-122.9458,0.0005,17.0936
2026-05-26 09:20:49,76428.49,76800.0,+4.0,185.05,163500.0,103300.0,587900,18.62,0.34,-121.7963,0.0004,16.4343,532.85,41440.0,43860.0,107700,18.01,0.6653,-117.0386,0.0005,16.3344
2026-05-26 09:20:49,76428.49,76900.0,+5.0,154.2,131280.0,82780.0,504580,18.68,0.2981,-115.6235,0.0004,15.5504,602.8,21200.0,20560.0,45360,18.33,0.7055,-112.825,0.0004,15.4646
2026-05-26 09:20:49,76428.49,77000.0,+6.0,129.55,528840.0,390320.0,1178680,18.82,0.2599,-108.9542,0.0004,14.5465,677.45,131000.0,130000.0,98860,18.42,0.7447,-105.621,0.0004,14.4111
2026-05-26 09:20:49,76428.49,77100.0,+7.0,107.65,101100.0,66740.0,458740,18.91,0.2243,-101.0312,0.0004,13.4289,755.05,16960.0,18060.0,10020,18.6,0.7794,-98.4471,0.0004,13.3001
2026-05-26 09:21:50,76427.35,75700.0,-7.0,828.55,83220.0,83960.0,28180,19.76,0.7969,-99.6617,0.0003,12.6668,88.6,165200.0,152500.0,315500,18.84,0.192,-91.8159,0.0003,12.2415
2026-05-26 09:21:50,76427.35,75800.0,-6.0,759.55,61740.0,55800.0,45260,19.52,0.7659,-106.8155,0.0004,13.7458,106.5,216300.0,154080.0,462800,18.62,0.2236,-99.3072,0.0004,13.3976
2026-05-26 09:21:50,76427.35,75900.0,-5.0,678.85,45980.0,46080.0,80220,19.33,0.7311,-113.8157,0.0004,14.7912,127.3,170660.0,112560.0,448980,18.4,0.259,-106.3211,0.0004,14.5104
2026-05-26 09:21:50,76427.35,76000.0,-4.0,603.8,281420.0,219060.0,511260,19.23,0.6924,-120.663,0.0004,15.762,152.6,738980.0,577800.0,1309680,18.21,0.2981,-112.6897,0.0004,15.5407
2026-05-26 09:21:50,76427.35,76100.0,-3.0,533.95,108020.0,78500.0,262060,19.03,0.6517,-125.6059,0.0004,16.5754,182.0,273560.0,187180.0,554860,18.05,0.3407,-118.1294,0.0005,16.4389
2026-05-26 09:21:50,76427.35,76200.0,-2.0,468.2,212640.0,115800.0,798760,18.76,0.6087,-128.6017,0.0005,17.2158,215.15,581240.0,487480.0,922580,17.89,0.3864,-122.194,0.0005,17.1532
2026-05-26 09:21:50,76427.35,76300.0,-1.0,405.75,443600.0,215240.0,1337860,18.68,0.5625,-131.3843,0.0005,17.6637,254.65,717460.0,475400.0,1400680,17.72,0.4344,-124.4908,0.0005,17.6411
2026-05-26 09:21:50,76427.35,76400.0,ATM,348.7,307680.0,215580.0,1237240,18.52,0.5152,-131.8124,0.0005,17.8708,298.3,419900.0,275380.0,973480,17.64,0.4843,-125.4811,0.0005,17.8699
2026-05-26 09:21:50,76427.35,76500.0,+1.0,300.55,436000.0,275700.0,1367080,18.49,0.4671,-131.2162,0.0005,17.8231,348.35,386420.0,351560.0,877000,17.62,0.5347,-124.968,0.0005,17.8161
2026-05-26 09:21:50,76427.35,76600.0,+2.0,254.65,171180.0,150700.0,727960,18.54,0.4198,-129.3409,0.0005,17.5213,403.0,94780.0,79980.0,280560,17.54,0.5849,-122.0868,0.0005,17.4773
2026-05-26 09:21:50,76427.35,76700.0,+3.0,216.6,199360.0,156520.0,691560,18.36,0.3724,-124.0189,0.0005,16.9609,463.7,100920.0,68940.0,224640,17.53,0.6336,-117.775,0.0005,16.871
2026-05-26 09:21:50,76427.35,76800.0,+4.0,182.05,201000.0,103300.0,704080,18.62,0.3299,-120.3725,0.0004,16.2329,528.15,49000.0,43860.0,122820,17.68,0.6787,-113.0479,0.0005,16.0576
2026-05-26 09:21:50,76427.35,76900.0,+5.0,152.0,127800.0,82780.0,561740,18.62,0.2879,-113.3554,0.0004,15.2929,605.25,22500.0,20560.0,51140,17.79,0.721,-106.712,0.0004,15.0634
2026-05-26 09:21:50,76427.35,77000.0,+6.0,127.1,552760.0,390320.0,1320460,18.75,0.2502,-106.3809,0.0004,14.2526,673.9,140120.0,130000.0,120160,17.43,0.7659,-95.3684,0.0004,13.745
2026-05-26 09:21:50,76427.35,77100.0,+7.0,105.45,113040.0,66740.0,512080,18.86,0.2157,-98.5402,0.0003,13.1221,763.2,18740.0,18060.0,12080,17.84,0.7975,-89.8115,0.0004,12.6452
2026-05-26 09:22:50,76425.92,75700.0,-7.0,855.4,83220.0,83960.0,29420,20.38,0.7982,-102.4523,0.0003,12.6198,86.6,165200.0,152500.0,334700,18.81,0.1831,-89.1231,0.0003,11.8905
2026-05-26 09:22:50,76425.92,75800.0,-6.0,765.6,61740.0,55800.0,49800,20.38,0.7657,-111.6708,0.0003,13.7553,104.2,216300.0,154080.0,499480,18.54,0.2132,-96.2774,0.0003,13.0353
2026-05-26 09:22:50,76425.92,75900.0,-5.0,688.0,45980.0,46080.0,86380,19.83,0.736,-115.7809,0.0004,14.6566,124.25,170660.0,112560.0,479280,18.33,0.2477,-103.4932,0.0004,14.1756
2026-05-26 09:22:50,76425.92,76000.0,-4.0,612.05,281420.0,219060.0,543960,18.91,0.7062,-116.3367,0.0004,15.4394,149.35,738980.0,577800.0,1409420,18.14,0.2861,-110.2099,0.0004,15.248
2026-05-26 09:22:50,76425.92,76100.0,-3.0,538.85,108020.0,78500.0,282640,19.34,0.6608,-126.4859,0.0004,16.4128,177.25,273560.0,187180.0,591240,18.12,0.3293,-117.1054,0.0004,16.2219
2026-05-26 09:22:50,76425.92,76200.0,-2.0,472.1,212640.0,115800.0,875520,19.12,0.6187,-130.1514,0.0004,17.0872,211.2,581240.0,487480.0,979700,17.75,0.3728,-120.0092,0.0005,16.9677
2026-05-26 09:22:50,76425.92,76300.0,-1.0,410.45,443600.0,215240.0,1426780,19.0,0.5739,-133.0868,0.0005,17.5778,249.3,717460.0,475400.0,1494380,17.62,0.4208,-123.0893,0.0005,17.5312
2026-05-26 09:22:50,76425.92,76400.0,ATM,356.25,307680.0,215580.0,1353960,18.86,0.5275,-134.088,0.0005,17.8426,294.15,419900.0,275380.0,1061980,17.56,0.4707,-124.7486,0.0005,17.837
2026-05-26 09:22:50,76425.92,76500.0,+1.0,305.45,436000.0,275700.0,1517160,18.79,0.4803,-133.7017,0.0005,17.8634,340.95,386420.0,351560.0,948740,17.4,0.5216,-123.7622,0.0005,17.859
2026-05-26 09:22:50,76425.92,76600.0,+2.0,259.1,171180.0,150700.0,792080,18.32,0.4315,-128.6229,0.0005,17.6208,396.65,94780.0,79980.0,312200,17.37,0.5724,-121.7364,0.0005,17.5898
2026-05-26 09:22:50,76425.92,76700.0,+3.0,217.7,199360.0,156520.0,762960,18.55,0.3859,-126.7587,0.0005,17.1482,457.35,100920.0,68940.0,258620,17.69,0.6197,-120.3451,0.0005,17.0733
2026-05-26 09:22:50,76425.92,76800.0,+4.0,183.55,201000.0,103300.0,775040,18.7,0.3422,-122.6978,0.0004,16.4668,522.05,49000.0,43860.0,133980,17.18,0.6713,-110.9569,0.0005,16.2102
2026-05-26 09:22:50,76425.92,76900.0,+5.0,153.2,127800.0,82780.0,604780,18.77,0.3004,-116.6162,0.0004,15.5965,592.0,22500.0,20560.0,56220,17.13,0.7172,-103.4791,0.0004,15.1649
2026-05-26 09:22:50,76425.92,77000.0,+6.0,128.0,552760.0,390320.0,1487920,18.85,0.2616,-109.5568,0.0004,14.5871,666.0,140120.0,130000.0,130960,17.24,0.7578,-96.2218,0.0004,14.0078
2026-05-26 09:22:50,76425.92,77100.0,+7.0,106.1,113040.0,66740.0,544880,18.94,0.226,-101.7206,0.0004,13.4783,742.45,18740.0,18060.0,12700,17.6,0.7911,-90.3091,0.0004,12.8792
2026-05-26 09:23:51,76432.36,75700.0,-7.0,852.8,83220.0,83960.0,29900,20.0,0.8025,-99.2853,0.0003,12.4511,87.05,165200.0,152500.0,353060,19.04,0.1858,-91.021,0.0003,11.9957
2026-05-26 09:23:51,76432.36,75800.0,-6.0,771.9,61740.0,55800.0,52860,19.81,0.7719,-106.9823,0.0003,13.5455,104.55,216300.0,154080.0,534900,18.83,0.2167,-98.7308,0.0003,13.1541
2026-05-26 09:23:51,76432.36,75900.0,-5.0,699.0,45980.0,46080.0,90100,19.49,0.7395,-113.07,0.0004,14.5516,125.55,170660.0,112560.0,506840,18.62,0.251,-105.956,0.0004,14.2729
