ts,spot,atm_frozen_at_1450,ATM-2_K81800_CE_close,ATM-2_K81800_CE_OI,ATM-2_K81800_CE_OI_chg_vs_1430,ATM-2_K81800_PE_close,ATM-2_K81800_PE_OI,ATM-2_K81800_PE_OI_chg_vs_1430,ATM-1_K81900_CE_close,ATM-1_K81900_CE_OI,ATM-1_K81900_CE_OI_chg_vs_1430,ATM-1_K81900_PE_close,ATM-1_K81900_PE_OI,ATM-1_K81900_PE_OI_chg_vs_1430,ATM_K82000_CE_close,ATM_K82000_CE_OI,ATM_K82000_CE_OI_chg_vs_1430,ATM_K82000_PE_close,ATM_K82000_PE_OI,ATM_K82000_PE_OI_chg_vs_1430,ATM+1_K82100_CE_close,ATM+1_K82100_CE_OI,ATM+1_K82100_CE_OI_chg_vs_1430,ATM+1_K82100_PE_close,ATM+1_K82100_PE_OI,ATM+1_K82100_PE_OI_chg_vs_1430,ATM+2_K82200_CE_close,ATM+2_K82200_CE_OI,ATM+2_K82200_CE_OI_chg_vs_1430,ATM+2_K82200_PE_close,ATM+2_K82200_PE_OI,ATM+2_K82200_PE_OI_chg_vs_1430
14:30,82045.79,82000,235.75,1038580,0,8.1,7395440,0,143.35,2062740,0,16.5,7641540,0,69.45,6632540,0,40.9,7087580,0,26.7,7403100,0,99.0,2560400,0,10.6,7858040,0,181.7,974900,0
14:31,82004.99,82000,231.65,1038580,0,8.85,7395440,0,141.6,2062740,0,18.2,7641540,0,67.2,6632540,0,43.55,7087580,0,25.8,7403100,0,100.9,2560400,0,10.25,7858040,0,185.2,974900,0
14:32,82031.34,82000,230.0,1038580,0,8.2,7395440,0,140.15,2062740,0,16.85,7641540,0,65.85,6632540,0,42.5,7087580,0,24.75,7403100,0,101.5,2560400,0,9.35,7858040,0,186.65,974900,0
14:33,82004.18,82000,208.5,947980,-90600,8.0,7534100,138660,119.3,1666500,-396240,18.65,8498820,857280,50.8,6114040,-518500,49.8,8037160,949580,17.2,8147960,744860,115.3,2615220,54820,6.55,8322960,464920,205.6,1081320,106420
14:34,81972.27,82000,183.7,947980,-90600,11.85,7534100,138660,99.65,1666500,-396240,28.35,8498820,857280,41.0,6114040,-518500,69.1,8037160,949580,14.3,8147960,744860,141.8,2615220,54820,5.7,8322960,464920,234.75,1081320,106420
14:35,81994.66,82000,200.3,947980,-90600,8.35,7534100,138660,113.0,1666500,-396240,20.5,8498820,857280,46.5,6114040,-518500,54.8,8037160,949580,15.85,8147960,744860,123.6,2615220,54820,5.95,8322960,464920,214.2,1081320,106420
14:36,82035.67,82000,218.7,1017520,-21060,6.35,7229620,-165820,128.45,1832000,-230740,15.25,8488420,846880,54.85,6361760,-270780,43.1,7638580,551000,19.0,8331920,928820,106.9,2427110,-133290,6.7,7921600,63560,192.6,1007820,32920
14:37,82013.89,82000,227.0,1017520,-21060,6.8,7229620,-165820,136.8,1832000,-230740,16.45,8488420,846880,63.8,6361760,-270780,43.35,7638580,551000,23.3,8331920,928820,103.0,2427110,-133290,8.3,7921600,63560,188.95,1007820,32920
14:38,82026.35,82000,216.55,1017520,-21060,5.65,7229620,-165820,130.35,1832000,-230740,14.25,8488420,846880,57.7,6361760,-270780,41.3,7638580,551000,19.35,8331920,928820,103.65,2427110,-133290,6.5,7921600,63560,189.55,1007820,32920
14:39,82082.83,82000,227.55,984960,-53620,5.7,7619100,223660,135.95,1741680,-321060,13.6,9037720,1396180,61.45,6835300,202760,39.0,7679330,591750,22.1,9084320,1681220,98.7,2459940,-100460,7.45,7959280,101240,184.45,982680,7780
14:40,82056.75,82000,230.25,984960,-53620,5.6,7619100,223660,138.6,1741680,-321060,14.0,9037720,1396180,65.25,6835300,202760,39.7,7679330,591750,24.0,9084320,1681220,99.05,2459940,-100460,8.3,7959280,101240,183.4,982680,7780
14:41,82111.73,82000,287.35,984960,-53620,3.75,7619100,223660,193.75,1741680,-321060,7.3,9037720,1396180,106.5,6835300,202760,20.7,7679330,591750,42.35,9084320,1681220,58.5,2459940,-100460,14.15,7959280,101240,128.3,982680,7780
14:42,82083.29,82000,283.25,935200,-103380,3.85,7119200,-276240,185.35,1693520,-369220,7.9,9244600,1603060,99.6,6142080,-490460,22.6,8630820,1543240,40.4,8885720,1482620,63.55,2875480,315080,13.4,8193380,335340,136.4,1072480,97580
14:43,82069.81,82000,267.65,935200,-103380,3.05,7119200,-276240,168.35,1693520,-369220,6.6,9244600,1603060,87.65,6142080,-490460,22.6,8630820,1543240,33.15,8885720,1482620,66.4,2875480,315080,10.05,8193380,335340,145.3,1072480,97580
14:44,82067.53,82000,261.9,935200,-103380,3.35,7119200,-276240,164.5,1693520,-369220,7.1,9244600,1603060,83.4,6142080,-490460,24.4,8630820,1543240,31.05,8885720,1482620,72.0,2875480,315080,9.45,8193380,335340,151.4,1072480,97580
14:45,82054.96,82000,264.0,889900,-148680,2.6,5915060,-1480380,166.35,1368760,-693980,6.15,8227300,585760,82.3,4936220,-1696320,22.3,10178760,3091180,28.55,8523300,1120200,69.05,4371900,1811500,8.5,8843860,985820,147.0,1344940,370040
