ts,spot,atm_frozen_at_1450,ATM-2_K85400_CE_close,ATM-2_K85400_CE_OI,ATM-2_K85400_CE_OI_chg_vs_1430,ATM-2_K85400_PE_close,ATM-2_K85400_PE_OI,ATM-2_K85400_PE_OI_chg_vs_1430,ATM-1_K85500_CE_close,ATM-1_K85500_CE_OI,ATM-1_K85500_CE_OI_chg_vs_1430,ATM-1_K85500_PE_close,ATM-1_K85500_PE_OI,ATM-1_K85500_PE_OI_chg_vs_1430,ATM_K85600_CE_close,ATM_K85600_CE_OI,ATM_K85600_CE_OI_chg_vs_1430,ATM_K85600_PE_close,ATM_K85600_PE_OI,ATM_K85600_PE_OI_chg_vs_1430,ATM+1_K85700_CE_close,ATM+1_K85700_CE_OI,ATM+1_K85700_CE_OI_chg_vs_1430,ATM+1_K85700_PE_close,ATM+1_K85700_PE_OI,ATM+1_K85700_PE_OI_chg_vs_1430,ATM+2_K85800_CE_close,ATM+2_K85800_CE_OI,ATM+2_K85800_CE_OI_chg_vs_1430,ATM+2_K85800_PE_close,ATM+2_K85800_PE_OI,ATM+2_K85800_PE_OI_chg_vs_1430
14:30,85665.47,85600,279.3,472820,0,10.0,5021940,0,188.95,1762620,0,21.45,7710460,0,113.25,3477250,0,44.05,6086860,0,58.25,5279860,0,91.05,4281880,0,26.7,7579880,0,160.25,1790680,0
14:31,85659.0,85600,256.2,472820,0,11.85,5021940,0,173.0,1762620,0,25.4,7710460,0,101.8,3477250,0,51.95,6086860,0,50.4,5279860,0,102.2,4281880,0,23.25,7579880,0,174.95,1790680,0
14:32,85709.7,85600,315.4,472820,0,6.65,5021940,0,221.8,1762620,0,14.1,7710460,0,140.75,3477250,0,30.9,6086860,0,75.4,5279860,0,66.3,4281880,0,35.45,7579880,0,126.1,1790680,0
14:33,85719.84,85600,326.3,451840,-20980,6.05,4876440,-145500,230.95,1618200,-144420,12.8,7487600,-222860,148.0,2898860,-578390,28.7,5462680,-624180,81.4,4853320,-426540,62.0,3759800,-522080,38.05,7299900,-279980,119.15,1643660,-147020
14:34,85703.5,85600,325.25,451840,-20980,6.4,4876440,-145500,231.95,1618200,-144420,13.15,7487600,-222860,148.2,2898860,-578390,28.55,5462680,-624180,81.65,4853320,-426540,61.2,3759800,-522080,37.5,7299900,-279980,118.95,1643660,-147020
14:35,85698.33,85600,319.65,451840,-20980,6.65,4876440,-145500,226.95,1618200,-144420,13.6,7487600,-222860,144.25,2898860,-578390,30.3,5462680,-624180,78.15,4853320,-426540,64.35,3759800,-522080,36.35,7299900,-279980,122.9,1643660,-147020
14:36,85698.61,85600,304.75,419720,-53100,7.3,4880900,-141040,212.7,1582800,-179820,15.2,8323820,613360,131.25,2898860,-578390,33.7,6236400,149540,69.95,4914460,-365400,71.25,4153920,-127960,31.0,7600020,20140,133.2,1825800,35120
14:37,85703.76,85600,319.65,419720,-53100,6.4,4880900,-141040,228.1,1582800,-179820,13.1,8323820,613360,143.15,2898860,-578390,28.75,6236400,149540,78.1,4914460,-365400,61.3,4153920,-127960,35.6,7600020,20140,118.7,1825800,35120
14:38,85717.71,85600,324.4,419720,-53100,5.1,4880900,-141040,231.25,1582800,-179820,10.85,8323820,613360,149.1,2898860,-578390,26.1,6236400,149540,78.75,4914460,-365400,56.7,4153920,-127960,37.2,7600020,20140,113.35,1825800,35120
14:39,85743.0,85600,346.45,419160,-53660,4.45,5031540,9600,250.35,1575840,-186780,9.25,8735420,1024960,164.25,2694220,-783030,20.85,6605300,518440,92.3,5243710,-36150,49.3,4354780,72900,43.5,8046720,466840,98.8,1816690,26010
14:40,85734.77,85600,323.15,419160,-53660,5.25,5031540,9600,230.75,1575840,-186780,11.45,8735420,1024960,145.05,2694220,-783030,26.9,6605300,518440,77.65,5243710,-36150,59.35,4354780,72900,35.85,8046720,466840,116.95,1816690,26010
14:41,85712.53,85600,303.9,419160,-53660,6.9,5031540,9600,213.0,1575840,-186780,14.95,8735420,1024960,131.25,2694220,-783030,34.45,6605300,518440,64.8,5243710,-36150,72.75,4354780,72900,30.65,8046720,466840,132.95,1816690,26010
14:42,85677.57,85600,283.35,408920,-63900,7.75,4781180,-240760,188.7,1558720,-203900,17.45,8377860,667400,110.05,2694220,-783030,38.45,6891360,804500,55.15,5130420,-149440,81.0,4913880,632000,22.6,8355400,775520,150.95,2008880,218200
14:43,85681.5,85600,315.95,408920,-63900,4.8,4781180,-240760,220.15,1558720,-203900,10.6,8377860,667400,134.7,2694220,-783030,24.8,6891360,804500,67.85,5130420,-149440,57.05,4913880,632000,27.6,8355400,775520,117.45,2008880,218200
14:44,85721.89,85600,317.0,408920,-63900,4.45,4781180,-240760,221.8,1558720,-203900,9.25,8377860,667400,135.3,2694220,-783030,23.2,6891360,804500,66.3,5130420,-149440,54.85,4913880,632000,26.35,8355400,775520,114.95,2008880,218200
14:45,85660.45,85600,294.85,436780,-36040,6.65,4897800,-124140,202.0,1563660,-198960,14.5,8324620,614160,117.7,2841500,-635750,33.05,6553420,466560,57.05,5365800,85940,68.95,4427060,145180,20.6,8663680,1083800,134.2,1827220,36540
14:46,85693.02,85600,299.5,436780,-36040,5.55,4897800,-124140,203.4,1563660,-198960,12.2,8324620,614160,119.95,2841500,-635750,30.55,6553420,466560,56.15,5365800,85940,65.0,4427060,145180,20.95,8663680,1083800,128.5,1827220,36540
14:47,85696.01,85600,285.45,436780,-36040,6.05,4897800,-124140,188.6,1563660,-198960,13.2,8324620,614160,111.2,2841500,-635750,31.6,6553420,466560,49.85,5365800,85940,72.0,4427060,145180,16.4,8663680,1083800,142.25,1827220,36540
14:48,85674.07,85600,282.2,423980,-48840,4.95,5216720,194780,190.1,1562480,-200140,11.0,9260280,1549820,107.85,2841500,-635750,28.15,7445960,1359100,44.1,5917360,637500,69.35,4602780,320900,14.8,9538980,1959100,138.1,1744580,-46100
14:49,85649.27,85600,248.8,423980,-48840,6.55,5216720,194780,161.95,1562480,-200140,15.85,9260280,1549820,84.55,2841500,-635750,39.6,7445960,1359100,34.25,5917360,637500,89.1,4602780,320900,10.05,9538980,1959100,167.8,1744580,-46100
14:50,85629.52,85600,204.8,423980,-48840,10.5,5216720,194780,121.0,1562480,-200140,26.6,9260280,1549820,56.75,2841500,-635750,63.15,7445960,1359100,21.2,5917360,637500,128.3,4602780,320900,6.45,9538980,1959100,212.45,1744580,-46100
14:51,85640.49,85600,211.4,439300,-33520,8.05,5387380,365440,124.0,1601380,-161240,22.0,9417940,1707480,57.7,3092480,-384770,55.0,7352280,1265420,18.7,6613140,1333280,118.0,4388960,107080,5.3,9482620,1902740,206.35,1597320,-193360
14:52,85620.31,85600,198.15,439300,-33520,7.85,5387380,365440,116.25,1601380,-161240,22.5,9417940,1707480,51.2,3092480,-384770,58.1,7352280,1265420,16.1,6613140,1333280,123.95,4388960,107080,4.4,9482620,1902740,211.45,1597320,-193360
