ts,spot,atm_frozen_at_1450,ATM-2_K80600_CE_close,ATM-2_K80600_CE_OI,ATM-2_K80600_CE_OI_chg_vs_1430,ATM-2_K80600_PE_close,ATM-2_K80600_PE_OI,ATM-2_K80600_PE_OI_chg_vs_1430,ATM-1_K80700_CE_close,ATM-1_K80700_CE_OI,ATM-1_K80700_CE_OI_chg_vs_1430,ATM-1_K80700_PE_close,ATM-1_K80700_PE_OI,ATM-1_K80700_PE_OI_chg_vs_1430,ATM_K80800_CE_close,ATM_K80800_CE_OI,ATM_K80800_CE_OI_chg_vs_1430,ATM_K80800_PE_close,ATM_K80800_PE_OI,ATM_K80800_PE_OI_chg_vs_1430,ATM+1_K80900_CE_close,ATM+1_K80900_CE_OI,ATM+1_K80900_CE_OI_chg_vs_1430,ATM+1_K80900_PE_close,ATM+1_K80900_PE_OI,ATM+1_K80900_PE_OI_chg_vs_1430,ATM+2_K81000_CE_close,ATM+2_K81000_CE_OI,ATM+2_K81000_CE_OI_chg_vs_1430,ATM+2_K81000_PE_close,ATM+2_K81000_PE_OI,ATM+2_K81000_PE_OI_chg_vs_1430
14:30,80697.99,80800,190.5,921940,0,38.3,3931740,0,122.1,2498740,0,62.5,3622540,0,64.85,4044800,0,113.15,2459000,0,33.6,5170080,0,174.0,1409360,0,17.95,8810200,0,266.1,2055900,0
14:31,80763.23,80800,208.95,921940,0,30.05,3931740,0,134.15,2498740,0,52.3,3622540,0,74.6,4044800,0,95.45,2459000,0,39.4,5170080,0,159.55,1409360,0,21.25,8810200,0,244.4,2055900,0
14:32,80797.2,80800,198.0,921940,0,23.4,3931740,0,124.25,2498740,0,44.05,3622540,0,62.3,4044800,0,83.95,2459000,0,31.25,5170080,0,157.3,1409360,0,16.0,8810200,0,237.45,2055900,0
14:33,80752.41,80800,193.65,955520,33580,27.85,4282220,350480,118.5,2676000,177260,51.65,3852480,229940,61.25,4252140,207340,94.2,2309480,-149520,29.75,5321560,151480,163.3,1362580,-46780,15.35,8809360,-840,249.35,2060200,4300
14:34,80767.35,80800,197.7,955520,33580,27.4,4282220,350480,115.1,2676000,177260,52.35,3852480,229940,59.75,4252140,207340,96.95,2309480,-149520,29.55,5321560,151480,164.05,1362580,-46780,16.1,8809360,-840,249.6,2060200,4300
14:35,80749.59,80800,186.45,955520,33580,30.65,4282220,350480,112.0,2676000,177260,57.7,3852480,229940,57.4,4252140,207340,100.45,2309480,-149520,26.8,5321560,151480,170.6,1362580,-46780,13.35,8809360,-840,260.55,2060200,4300
14:36,80756.53,80800,203.4,760900,-161040,24.0,4707560,775820,124.6,2390460,-108280,45.85,3852480,229940,64.55,4755500,710700,86.45,2921880,462880,31.05,5543360,373280,151.65,1285760,-123600,14.9,8972040,161840,234.25,2017300,-38600
14:37,80749.71,80800,198.45,760900,-161040,24.9,4707560,775820,120.9,2390460,-108280,46.65,3852480,229940,61.1,4755500,710700,85.0,2921880,462880,28.15,5543360,373280,153.7,1285760,-123600,13.2,8972040,161840,241.1,2017300,-38600
14:38,80738.08,80800,177.4,760900,-161040,27.9,4707560,775820,100.0,2390460,-108280,53.85,3852480,229940,46.7,4755500,710700,99.45,2921880,462880,18.9,5543360,373280,169.9,1285760,-123600,7.5,8972040,161840,260.75,2017300,-38600
14:39,80696.97,80800,143.75,779820,-142120,39.1,5002170,1070430,75.8,2390460,-108280,75.3,5128340,1505800,34.1,5009180,964380,133.5,3068740,609740,14.0,5942700,772620,207.35,1338900,-70460,6.45,9247260,437060,303.25,2023920,-31980
14:40,80715.93,80800,161.8,779820,-142120,28.75,5002170,1070430,87.95,2390460,-108280,56.4,5128340,1505800,39.25,5009180,964380,105.35,3068740,609740,15.6,5942700,772620,182.55,1338900,-70460,6.9,9247260,437060,274.45,2023920,-31980
14:41,80729.62,80800,169.85,779820,-142120,27.3,5002170,1070430,96.4,2390460,-108280,52.5,5128340,1505800,44.9,5009180,964380,98.95,3068740,609740,17.7,5942700,772620,172.8,1338900,-70460,7.5,9247260,437060,262.5,2023920,-31980
14:42,80729.99,80800,179.25,779820,-142120,26.6,5217400,1285660,101.3,2947600,448860,52.65,5279280,1656740,47.25,5473500,1428700,98.3,2725920,266920,20.0,5906540,736460,167.6,1338900,-70460,8.25,8748870,-61330,255.5,2023920,-31980
14:43,80797.68,80800,217.35,779820,-142120,15.0,5217400,1285660,132.5,2947600,448860,31.95,5279280,1656740,67.95,5473500,1428700,66.65,2725920,266920,28.95,5906540,736460,126.35,1338900,-70460,12.3,8748870,-61330,208.75,2023920,-31980
