ts,spot,atm_frozen_at_1450,ATM-2_K81400_CE_close,ATM-2_K81400_CE_OI,ATM-2_K81400_CE_OI_chg_vs_1430,ATM-2_K81400_PE_close,ATM-2_K81400_PE_OI,ATM-2_K81400_PE_OI_chg_vs_1430,ATM-1_K81500_CE_close,ATM-1_K81500_CE_OI,ATM-1_K81500_CE_OI_chg_vs_1430,ATM-1_K81500_PE_close,ATM-1_K81500_PE_OI,ATM-1_K81500_PE_OI_chg_vs_1430,ATM_K81600_CE_close,ATM_K81600_CE_OI,ATM_K81600_CE_OI_chg_vs_1430,ATM_K81600_PE_close,ATM_K81600_PE_OI,ATM_K81600_PE_OI_chg_vs_1430,ATM+1_K81700_CE_close,ATM+1_K81700_CE_OI,ATM+1_K81700_CE_OI_chg_vs_1430,ATM+1_K81700_PE_close,ATM+1_K81700_PE_OI,ATM+1_K81700_PE_OI_chg_vs_1430,ATM+2_K81800_CE_close,ATM+2_K81800_CE_OI,ATM+2_K81800_CE_OI_chg_vs_1430,ATM+2_K81800_PE_close,ATM+2_K81800_PE_OI,ATM+2_K81800_PE_OI_chg_vs_1430
14:30,81552.72,81600,158.05,1969820,0,14.9,8066420,0,79.9,5502580,0,38.0,11977040,0,30.7,9371080,0,88.95,6473640,0,11.05,8189680,0,171.05,1489660,0,4.95,6001360,0,261.25,602560,0
14:31,81486.45,81600,139.75,1969820,0,20.35,8066420,0,66.45,5502580,0,47.0,11977040,0,23.8,9371080,0,108.0,6473640,0,8.5,8189680,0,188.4,1489660,0,4.0,6001360,0,284.5,602560,0
14:32,81507.27,81600,150.1,1969820,0,15.75,8066420,0,73.0,5502580,0,39.25,11977040,0,26.15,9371080,0,91.8,6473640,0,9.25,8189680,0,174.35,1489660,0,4.4,6001360,0,269.15,602560,0
14:33,81503.37,81600,139.8,2125740,155920,18.85,8619340,552920,64.65,5808300,305720,43.65,11908300,-68740,21.65,9632660,261580,99.4,5896200,-577440,7.1,7648100,-541580,184.65,1275480,-214180,3.5,5236400,-764960,281.55,483000,-119560
14:34,81544.71,81600,156.4,2125740,155920,13.0,8619340,552920,76.15,5808300,305720,31.85,11908300,-68740,26.55,9632660,261580,82.9,5896200,-577440,9.0,7648100,-541580,165.0,1275480,-214180,4.2,5236400,-764960,259.6,483000,-119560
14:35,81548.79,81600,150.05,2125740,155920,16.9,8619340,552920,69.85,5808300,305720,39.6,11908300,-68740,24.05,9632660,261580,91.35,5896200,-577440,7.85,7648100,-541580,177.6,1275480,-214180,3.8,5236400,-764960,272.8,483000,-119560
14:36,81524.81,81600,146.2,2225040,255220,17.5,9210080,1143660,69.0,6595940,1093360,41.05,11345220,-631820,22.8,9865020,493940,94.4,4737260,-1736380,7.65,7078280,-1111400,179.65,1006160,-483500,3.65,4871580,-1129780,275.25,390680,-211880
14:37,81484.06,81600,146.95,2225040,255220,17.1,9210080,1143660,69.6,6595940,1093360,40.1,11345220,-631820,23.3,9865020,493940,94.0,4737260,-1736380,7.3,7078280,-1111400,177.95,1006160,-483500,3.55,4871580,-1129780,273.05,390680,-211880
14:38,81560.69,81600,154.75,2225040,255220,13.05,9210080,1143660,74.1,6595940,1093360,31.6,11345220,-631820,25.65,9865020,493940,81.6,4737260,-1736380,8.1,7078280,-1111400,164.9,1006160,-483500,3.9,4871580,-1129780,261.7,390680,-211880
14:39,81567.87,81600,167.4,2137740,167920,10.15,9656160,1589740,81.4,6539820,1037240,25.1,11983550,6510,28.45,10634420,1263340,70.95,4609100,-1864540,9.35,7122100,-1067580,151.75,978760,-510900,4.4,4803660,-1197700,248.35,384700,-217860
