ts,spot,atm_frozen_at_1450,ATM-2_K80400_CE_close,ATM-2_K80400_CE_OI,ATM-2_K80400_CE_OI_chg_vs_1430,ATM-2_K80400_PE_close,ATM-2_K80400_PE_OI,ATM-2_K80400_PE_OI_chg_vs_1430,ATM-1_K80500_CE_close,ATM-1_K80500_CE_OI,ATM-1_K80500_CE_OI_chg_vs_1430,ATM-1_K80500_PE_close,ATM-1_K80500_PE_OI,ATM-1_K80500_PE_OI_chg_vs_1430,ATM_K80600_CE_close,ATM_K80600_CE_OI,ATM_K80600_CE_OI_chg_vs_1430,ATM_K80600_PE_close,ATM_K80600_PE_OI,ATM_K80600_PE_OI_chg_vs_1430,ATM+1_K80700_CE_close,ATM+1_K80700_CE_OI,ATM+1_K80700_CE_OI_chg_vs_1430,ATM+1_K80700_PE_close,ATM+1_K80700_PE_OI,ATM+1_K80700_PE_OI_chg_vs_1430,ATM+2_K80800_CE_close,ATM+2_K80800_CE_OI,ATM+2_K80800_CE_OI_chg_vs_1430,ATM+2_K80800_PE_close,ATM+2_K80800_PE_OI,ATM+2_K80800_PE_OI_chg_vs_1430
14:30,80613.45,80600,237.9,315480,0,5.9,2404140,0,141.5,1499060,0,10.1,6851000,0,52.05,4547000,0,20.55,10617660,0,9.05,10308360,0,76.85,3582960,0,3.75,4659360,0,171.9,1235040,0
14:31,80630.66,80600,242.0,315480,0,4.65,2404140,0,144.3,1499060,0,7.9,6851000,0,54.0,4547000,0,17.0,10617660,0,9.75,10308360,0,71.95,3582960,0,3.85,4659360,0,166.2,1235040,0
14:32,80610.39,80600,230.85,315480,0,5.0,2404140,0,134.35,1499060,0,8.5,6851000,0,45.55,4547000,0,19.7,10617660,0,7.75,10308360,0,81.05,3582960,0,3.3,4659360,0,176.65,1235040,0
14:33,80610.27,80600,229.75,321540,6060,4.8,2327520,-76620,133.8,1521900,22840,8.4,6897780,46780,44.2,4728400,181400,18.75,10973140,355480,7.0,10533840,225480,80.4,3574620,-8340,2.85,4715480,56120,175.75,1220300,-14740
14:34,80612.21,80600,228.55,321540,6060,4.95,2327520,-76620,132.15,1521900,22840,8.4,6897780,46780,42.15,4728400,181400,18.75,10973140,355480,6.55,10533840,225480,82.2,3574620,-8340,2.95,4715480,56120,179.15,1220300,-14740
14:35,80620.75,80600,231.95,321540,6060,4.1,2327520,-76620,134.95,1521900,22840,6.75,6897780,46780,44.55,4728400,181400,16.95,10973140,355480,7.25,10533840,225480,78.6,3574620,-8340,3.2,4715480,56120,174.45,1220300,-14740
14:36,80622.53,80600,239.65,335120,19640,3.95,2265520,-138620,141.15,1566300,67240,6.0,6968580,117580,50.6,5097360,550360,14.75,11431660,814000,9.0,10801500,493140,72.95,3517060,-65900,3.35,4645320,-14040,167.65,1209560,-25480
14:37,80632.14,80600,242.4,335120,19640,3.65,2265520,-138620,143.6,1566300,67240,5.6,6968580,117580,52.7,5097360,550360,14.05,11431660,814000,9.45,10801500,493140,69.95,3517060,-65900,3.6,4645320,-14040,165.35,1209560,-25480
14:38,80626.4,80600,242.0,335120,19640,3.3,2265520,-138620,143.8,1566300,67240,5.05,6968580,117580,51.8,5097360,550360,13.65,11431660,814000,8.9,10801500,493140,69.85,3517060,-65900,3.5,4645320,-14040,165.0,1209560,-25480
14:39,80629.11,80600,239.25,327200,11720,3.4,2140480,-263660,141.0,1478520,-20540,5.15,6425860,-425140,49.55,5069920,522920,14.0,12164540,1546880,8.7,11306140,997780,72.3,3689220,106260,3.25,4663360,4000,167.35,1210220,-24820
