ts,spot,atm_frozen_at_1450,ATM-2_K75200_CE_close,ATM-2_K75200_CE_OI,ATM-2_K75200_CE_OI_chg_vs_1430,ATM-2_K75200_PE_close,ATM-2_K75200_PE_OI,ATM-2_K75200_PE_OI_chg_vs_1430,ATM-1_K75300_CE_close,ATM-1_K75300_CE_OI,ATM-1_K75300_CE_OI_chg_vs_1430,ATM-1_K75300_PE_close,ATM-1_K75300_PE_OI,ATM-1_K75300_PE_OI_chg_vs_1430,ATM_K75400_CE_close,ATM_K75400_CE_OI,ATM_K75400_CE_OI_chg_vs_1430,ATM_K75400_PE_close,ATM_K75400_PE_OI,ATM_K75400_PE_OI_chg_vs_1430,ATM+1_K75500_CE_close,ATM+1_K75500_CE_OI,ATM+1_K75500_CE_OI_chg_vs_1430,ATM+1_K75500_PE_close,ATM+1_K75500_PE_OI,ATM+1_K75500_PE_OI_chg_vs_1430,ATM+2_K75600_CE_close,ATM+2_K75600_CE_OI,ATM+2_K75600_CE_OI_chg_vs_1430,ATM+2_K75600_PE_close,ATM+2_K75600_PE_OI,ATM+2_K75600_PE_OI_chg_vs_1430
14:30,75317.88,75400,178.75,741620,0,95.95,3183540,0,118.5,1463280,0,135.6,3461540,0,73.6,2597180,0,189.35,2329640,0,43.2,4277140,0,257.2,2438500,0,22.2,3804680,0,336.6,1501140,0
14:31,75351.58,75400,212.4,741620,0,75.95,3183540,0,147.55,1463280,0,109.85,3461540,0,94.35,2597180,0,156.8,2329640,0,57.65,4277140,0,217.9,2438500,0,29.75,3804680,0,290.75,1501140,0
14:32,75367.85,75400,231.1,882320,140700,68.7,3454360,270820,160.05,1846700,383420,99.65,3623420,161880,102.0,2932040,334860,144.7,2251300,-78340,61.65,5071080,793940,204.65,2154080,-284420,34.35,4288140,483460,279.5,1131740,-369400
14:33,75420.38,75400,257.9,882320,140700,48.85,3454360,270820,177.8,1846700,383420,75.25,3623420,161880,120.35,2932040,334860,111.75,2251300,-78340,73.45,5071080,793940,169.0,2154080,-284420,41.3,4288140,483460,237.8,1131740,-369400
14:34,75383.74,75400,237.45,786760,45140,54.35,3550760,367220,166.3,1580340,117060,83.0,3803180,341640,108.6,2760300,163120,125.2,2405420,75780,66.9,4966160,689020,183.4,2294860,-143640,37.3,4334120,529440,253.45,1138220,-362920
14:35,75401.4,75400,263.35,786760,45140,47.95,3550760,367220,188.0,1580340,117060,73.8,3803180,341640,125.55,2760300,163120,111.35,2405420,75780,78.85,4966160,689020,164.3,2294860,-143640,45.8,4334120,529440,231.25,1138220,-362920
14:36,75407.96,75400,231.65,786760,45140,55.9,3550760,367220,161.4,1580340,117060,86.75,3803180,341640,105.55,2760300,163120,129.85,2405420,75780,64.0,4966160,689020,187.15,2294860,-143640,35.3,4334120,529440,259.15,1138220,-362920
14:37,75384.42,75400,235.1,780460,38840,53.15,3728120,544580,163.95,1651540,188260,81.65,4039880,578340,106.95,3014580,417400,123.95,2564160,234520,64.4,5077360,800220,181.3,2305820,-132680,35.4,4360920,556240,253.15,1132540,-368600
14:38,75352.68,75400,231.55,780460,38840,56.55,3728120,544580,159.9,1651540,188260,84.95,4039880,578340,102.3,3014580,417400,127.5,2564160,234520,60.55,5077360,800220,187.3,2305820,-132680,33.05,4360920,556240,260.9,1132540,-368600
14:39,75402.1,75400,230.5,780460,38840,56.8,3728120,544580,160.1,1651540,188260,85.7,4039880,578340,101.9,3014580,417400,128.45,2564160,234520,60.4,5077360,800220,186.45,2305820,-132680,32.0,4360920,556240,256.75,1132540,-368600
