ts,spot,atm_frozen_at_1450,ATM-2_K82200_CE_close,ATM-2_K82200_CE_OI,ATM-2_K82200_CE_OI_chg_vs_1430,ATM-2_K82200_PE_close,ATM-2_K82200_PE_OI,ATM-2_K82200_PE_OI_chg_vs_1430,ATM-1_K82300_CE_close,ATM-1_K82300_CE_OI,ATM-1_K82300_CE_OI_chg_vs_1430,ATM-1_K82300_PE_close,ATM-1_K82300_PE_OI,ATM-1_K82300_PE_OI_chg_vs_1430,ATM_K82400_CE_close,ATM_K82400_CE_OI,ATM_K82400_CE_OI_chg_vs_1430,ATM_K82400_PE_close,ATM_K82400_PE_OI,ATM_K82400_PE_OI_chg_vs_1430,ATM+1_K82500_CE_close,ATM+1_K82500_CE_OI,ATM+1_K82500_CE_OI_chg_vs_1430,ATM+1_K82500_PE_close,ATM+1_K82500_PE_OI,ATM+1_K82500_PE_OI_chg_vs_1430,ATM+2_K82600_CE_close,ATM+2_K82600_CE_OI,ATM+2_K82600_CE_OI_chg_vs_1430,ATM+2_K82600_PE_close,ATM+2_K82600_PE_OI,ATM+2_K82600_PE_OI_chg_vs_1430
14:30,82453.38,82400,242.8,340320,0,6.05,3081160,0,145.7,976580,0,9.55,5497120,0,61.3,3696540,0,24.3,7741340,0,17.1,9849200,0,80.35,3304580,0,6.45,5531160,0,170.55,780880,0
14:31,82441.31,82400,240.15,340320,0,6.55,3081160,0,144.05,976580,0,10.3,5497120,0,59.4,3696540,0,26.15,7741340,0,15.05,9849200,0,82.15,3304580,0,5.5,5531160,0,172.25,780880,0
14:32,82445.33,82400,241.05,340320,0,6.3,3081160,0,144.55,976580,0,9.8,5497120,0,60.15,3696540,0,25.0,7741340,0,15.35,9849200,0,80.65,3304580,0,5.55,5531160,0,170.25,780880,0
14:33,82438.6,82400,239.0,352360,12040,6.95,3138360,57200,140.8,982120,5540,10.45,5757900,260780,56.7,3843200,146660,25.95,7920380,179040,14.25,9866080,16880,82.3,3341160,36580,5.1,5413280,-117880,172.95,775120,-5760
14:34,82469.76,82400,240.15,352360,12040,6.5,3138360,57200,143.15,982120,5540,10.05,5757900,260780,58.55,3843200,146660,25.2,7920380,179040,14.85,9866080,16880,81.3,3341160,36580,5.65,5413280,-117880,172.5,775120,-5760
14:35,82456.44,82400,248.0,352360,12040,4.9,3138360,57200,150.05,982120,5540,8.0,5757900,260780,65.45,3843200,146660,22.0,7920380,179040,18.85,9866080,16880,75.65,3341160,36580,7.75,5413280,-117880,164.45,775120,-5760
14:36,82407.54,82400,249.05,335400,-4920,5.05,2841300,-239860,151.7,931380,-45200,7.85,5687120,190000,65.55,3874860,178320,21.3,8155540,414200,16.7,10115640,266440,73.3,3423900,119320,6.15,5418000,-113160,162.25,782500,1620
14:37,82458.96,82400,253.4,335400,-4920,4.15,2841300,-239860,155.35,931380,-45200,6.45,5687120,190000,68.35,3874860,178320,18.3,8155540,414200,17.8,10115640,266440,67.7,3423900,119320,6.6,5418000,-113160,157.05,782500,1620
14:38,82430.93,82400,249.9,335400,-4920,4.65,2841300,-239860,152.0,931380,-45200,6.75,5687120,190000,64.95,3874860,178320,18.85,8155540,414200,15.85,10115640,266440,70.45,3423900,119320,6.1,5418000,-113160,159.9,782500,1620
14:39,82421.04,82400,249.4,332140,-8180,4.95,2745980,-335180,152.1,933280,-43300,7.3,5691040,193920,64.35,3896000,199460,20.35,8859020,1117680,16.15,10096860,247660,72.4,3546060,241480,6.15,5389800,-141360,161.35,784840,3960
14:40,82427.11,82400,250.85,332140,-8180,4.75,2745980,-335180,152.75,933280,-43300,7.25,5691040,193920,65.7,3896000,199460,19.6,8859020,1117680,16.8,10096860,247660,70.65,3546060,241480,6.15,5389800,-141360,160.2,784840,3960
14:41,82438.22,82400,253.2,332140,-8180,4.55,2745980,-335180,155.6,933280,-43300,6.6,5691040,193920,65.1,3896000,199460,17.15,8859020,1117680,16.5,10096860,247660,68.5,3546060,241480,6.1,5389800,-141360,157.5,784840,3960
14:42,82415.61,82400,225.1,325160,-15160,6.05,2791640,-289520,129.3,918940,-57640,9.55,5778760,281640,44.8,3978280,281740,25.7,9001500,1260160,11.0,10269640,420440,91.9,3529580,225000,4.5,5558220,27060,184.5,790720,9840
14:43,82375.89,82400,204.05,325160,-15160,8.6,2791640,-289520,116.35,918940,-57640,16.65,5778760,281640,38.25,3978280,281740,40.0,9001500,1260160,11.3,10269640,420440,115.8,3529580,225000,4.85,5558220,27060,208.65,790720,9840
14:44,82390.71,82400,218.4,325160,-15160,7.3,2791640,-289520,123.35,918940,-57640,11.8,5778760,281640,41.05,3978280,281740,29.4,9001500,1260160,11.4,10269640,420440,99.05,3529580,225000,4.65,5558220,27060,193.6,790720,9840
14:45,82377.09,82400,213.45,337620,-2700,8.85,2736440,-344720,120.45,1000680,24100,15.25,5729200,232080,40.3,4174400,477860,35.3,8653060,911720,11.05,10545560,696360,106.9,3347700,43120,4.2,5598620,67460,200.2,745800,-35080
