ts,spot,atm_frozen_at_1450,ATM-2_K82300_CE_close,ATM-2_K82300_CE_OI,ATM-2_K82300_CE_OI_chg_vs_1430,ATM-2_K82300_PE_close,ATM-2_K82300_PE_OI,ATM-2_K82300_PE_OI_chg_vs_1430,ATM-1_K82400_CE_close,ATM-1_K82400_CE_OI,ATM-1_K82400_CE_OI_chg_vs_1430,ATM-1_K82400_PE_close,ATM-1_K82400_PE_OI,ATM-1_K82400_PE_OI_chg_vs_1430,ATM_K82500_CE_close,ATM_K82500_CE_OI,ATM_K82500_CE_OI_chg_vs_1430,ATM_K82500_PE_close,ATM_K82500_PE_OI,ATM_K82500_PE_OI_chg_vs_1430,ATM+1_K82600_CE_close,ATM+1_K82600_CE_OI,ATM+1_K82600_CE_OI_chg_vs_1430,ATM+1_K82600_PE_close,ATM+1_K82600_PE_OI,ATM+1_K82600_PE_OI_chg_vs_1430,ATM+2_K82700_CE_close,ATM+2_K82700_CE_OI,ATM+2_K82700_CE_OI_chg_vs_1430,ATM+2_K82700_PE_close,ATM+2_K82700_PE_OI,ATM+2_K82700_PE_OI_chg_vs_1430
14:30,82558.82,82500,286.65,387680,0,5.6,3672960,0,189.8,913720,0,9.05,5482760,0,101.2,3033160,0,20.7,8641200,0,36.65,6854340,0,56.3,4234800,0,12.8,6998780,0,131.75,1386480,0
14:31,82570.06,82500,296.8,387680,0,5.45,3672960,0,200.9,913720,0,8.75,5482760,0,111.15,3033160,0,18.95,8641200,0,43.05,6854340,0,51.1,4234800,0,15.4,6998780,0,123.75,1386480,0
14:32,82568.71,82500,293.75,387680,0,5.2,3672960,0,196.35,913720,0,8.45,5482760,0,107.45,3033160,0,19.65,8641200,0,40.85,6854340,0,52.9,4234800,0,15.0,6998780,0,127.2,1386480,0
14:33,82568.92,82500,307.55,370180,-17500,5.45,3599260,-73700,211.5,890080,-23640,8.75,5452460,-30300,121.8,2978440,-54720,19.75,8886120,244920,50.35,7111380,257040,48.7,4532960,298160,21.1,7114440,115660,118.7,1440340,53860
14:34,82565.54,82500,296.05,370180,-17500,5.55,3599260,-73700,199.9,890080,-23640,9.3,5452460,-30300,111.55,2978440,-54720,21.2,8886120,244920,43.85,7111380,257040,53.75,4532960,298160,16.7,7114440,115660,126.7,1440340,53860
14:35,82562.86,82500,297.55,370180,-17500,5.6,3599260,-73700,200.75,890080,-23640,9.5,5452460,-30300,111.95,2978440,-54720,21.4,8886120,244920,44.5,7111380,257040,54.05,4532960,298160,18.2,7114440,115660,127.0,1440340,53860
14:36,82541.59,82500,280.55,351900,-35780,7.15,3442720,-230240,186.1,860960,-52760,11.95,5298480,-184280,98.05,2779180,-253980,25.0,8798740,157540,32.3,6625220,-229120,59.05,4702280,467480,12.6,7027440,28660,139.0,1509180,122700
14:37,82500.16,82500,240.35,351900,-35780,12.85,3442720,-230240,151.05,860960,-52760,22.4,5298480,-184280,73.55,2779180,-253980,46.15,8798740,157540,25.15,6625220,-229120,92.8,4702280,467480,10.2,7027440,28660,181.7,1509180,122700
14:38,82509.87,82500,261.2,351900,-35780,8.05,3442720,-230240,167.25,860960,-52760,14.35,5298480,-184280,85.65,2779180,-253980,32.35,8798740,157540,29.1,6625220,-229120,76.5,4702280,467480,11.5,7027440,28660,158.1,1509180,122700
14:39,82513.86,82500,263.85,368040,-19640,7.6,3457480,-215480,163.0,930900,17180,15.5,5454060,-28700,85.4,3055100,21940,31.25,8144340,-496860,28.5,6968580,114240,77.65,3598340,-636460,11.9,6702640,-296140,156.4,1310480,-76000
14:40,82506.49,82500,259.65,368040,-19640,8.6,3457480,-215480,168.35,930900,17180,15.15,5454060,-28700,83.8,3055100,21940,33.7,8144340,-496860,28.2,6968580,114240,77.25,3598340,-636460,12.55,6702640,-296140,160.45,1310480,-76000
14:41,82529.04,82500,267.2,368040,-19640,5.6,3457480,-215480,172.0,930900,17180,10.0,5454060,-28700,86.25,3055100,21940,24.05,8144340,-496860,27.1,6968580,114240,64.95,3598340,-636460,10.05,6702640,-296140,147.15,1310480,-76000
14:42,82530.99,82500,262.0,373100,-14580,5.85,3609500,-63460,166.65,902060,-11660,10.6,5601740,118980,81.8,3076880,43720,24.6,8120700,-520500,22.8,7178740,324400,66.2,3570460,-664340,7.6,6913140,-85640,149.7,1319320,-67160
14:43,82524.87,82500,264.0,373100,-14580,5.3,3609500,-63460,167.5,902060,-11660,8.8,5601740,118980,81.85,3076880,43720,23.2,8120700,-520500,22.75,7178740,324400,65.35,3570460,-664340,7.65,6913140,-85640,149.2,1319320,-67160
14:44,82529.24,82500,263.75,373100,-14580,4.4,3609500,-63460,166.8,902060,-11660,7.85,5601740,118980,79.5,3076880,43720,21.5,8120700,-520500,21.35,7178740,324400,62.75,3570460,-664340,6.85,6913140,-85640,148.25,1319320,-67160
14:45,82522.02,82500,235.0,370640,-17040,6.9,3620900,-52060,140.1,923780,10060,12.95,5915800,433040,60.65,3276780,243620,34.35,8733480,92280,17.1,7837040,982700,90.0,3580230,-654570,6.2,6703400,-295380,177.95,1306880,-79600
14:46,82485.06,82500,212.4,370640,-17040,8.25,3620900,-52060,123.75,923780,10060,16.9,5915800,433040,50.05,3276780,243620,44.2,8733480,92280,15.4,7837040,982700,110.4,3580230,-654570,6.55,6703400,-295380,201.2,1306880,-79600
14:47,82496.34,82500,230.9,370640,-17040,6.9,3620900,-52060,137.5,923780,10060,13.05,5915800,433040,56.2,3276780,243620,31.7,8733480,92280,16.25,7837040,982700,91.1,3580230,-654570,6.85,6703400,-295380,180.55,1306880,-79600
14:48,82502.02,82500,222.0,397600,9920,7.35,3483400,-189560,126.95,1016980,103260,14.05,5703320,220560,50.7,3676340,643180,36.85,8613900,-27300,15.7,8505660,1651320,100.8,3355040,-879760,6.9,6639880,-358900,190.55,1270940,-115540
14:49,82496.5,82500,224.6,397600,9920,7.35,3483400,-189560,131.3,1016980,103260,14.9,5703320,220560,52.95,3676340,643180,36.25,8613900,-27300,16.2,8505660,1651320,99.85,3355040,-879760,7.35,6639880,-358900,190.2,1270940,-115540
