ts,spot,atm_frozen_at_1450,ATM-2_K80600_CE_close,ATM-2_K80600_CE_OI,ATM-2_K80600_CE_OI_chg_vs_1430,ATM-2_K80600_PE_close,ATM-2_K80600_PE_OI,ATM-2_K80600_PE_OI_chg_vs_1430,ATM-1_K80700_CE_close,ATM-1_K80700_CE_OI,ATM-1_K80700_CE_OI_chg_vs_1430,ATM-1_K80700_PE_close,ATM-1_K80700_PE_OI,ATM-1_K80700_PE_OI_chg_vs_1430,ATM_K80800_CE_close,ATM_K80800_CE_OI,ATM_K80800_CE_OI_chg_vs_1430,ATM_K80800_PE_close,ATM_K80800_PE_OI,ATM_K80800_PE_OI_chg_vs_1430,ATM+1_K80900_CE_close,ATM+1_K80900_CE_OI,ATM+1_K80900_CE_OI_chg_vs_1430,ATM+1_K80900_PE_close,ATM+1_K80900_PE_OI,ATM+1_K80900_PE_OI_chg_vs_1430,ATM+2_K81000_CE_close,ATM+2_K81000_CE_OI,ATM+2_K81000_CE_OI_chg_vs_1430,ATM+2_K81000_PE_close,ATM+2_K81000_PE_OI,ATM+2_K81000_PE_OI_chg_vs_1430
14:30,80813.92,80800,237.95,678500,0,10.35,3330500,0,147.7,1531680,0,18.45,3498660,0,72.6,3572920,0,42.7,3368420,0,31.3,3880880,0,103.0,1015320,0,17.6,7136120,0,187.3,1501960,0
14:31,80863.21,80800,246.05,678500,0,8.2,3330500,0,155.1,1531680,0,15.1,3498660,0,76.05,3572920,0,36.55,3368420,0,35.4,3880880,0,97.4,1015320,0,21.85,7136120,0,183.4,1501960,0
14:32,80863.13,80800,275.85,678500,0,7.6,3330500,0,184.2,1531680,0,12.15,3498660,0,102.6,3572920,0,28.65,3368420,0,48.85,3880880,0,81.75,1015320,0,28.0,7136120,0,157.8,1501960,0
14:33,80868.8,80800,268.1,674840,-3660,7.45,3438360,107860,175.2,1587700,56020,13.1,3751740,253080,97.4,3732900,159980,33.45,3716020,347600,46.2,4056360,175480,82.35,982560,-32760,25.35,7271600,135480,163.6,1507920,5960
14:34,80858.43,80800,277.9,674840,-3660,7.15,3438360,107860,183.35,1587700,56020,12.7,3751740,253080,103.5,3732900,159980,31.65,3716020,347600,49.3,4056360,175480,76.5,982560,-32760,27.2,7271600,135480,155.65,1507920,5960
14:35,80875.35,80800,275.9,674840,-3660,7.8,3438360,107860,183.0,1587700,56020,13.5,3751740,253080,103.1,3732900,159980,33.2,3716020,347600,50.85,4056360,175480,81.15,982560,-32760,29.25,7271600,135480,159.85,1507920,5960
14:36,80888.73,80800,301.1,614280,-64220,6.15,3132880,-197620,205.75,1384540,-147140,10.3,3553620,54960,125.6,3163740,-409180,24.25,4276400,907980,62.0,3963980,83100,66.75,1186680,171360,35.2,7178400,42280,136.0,1671720,169760
14:37,80902.79,80800,306.25,614280,-64220,6.3,3132880,-197620,221.5,1384540,-147140,11.35,3553620,54960,127.3,3163740,-409180,26.9,4276400,907980,72.0,3963980,83100,66.9,1186680,171360,41.35,7178400,42280,140.65,1671720,169760
14:38,80920.72,80800,317.5,614280,-64220,5.25,3132880,-197620,221.35,1384540,-147140,9.05,3553620,54960,137.05,3163740,-409180,22.2,4276400,907980,73.3,3963980,83100,59.25,1186680,171360,40.2,7178400,42280,127.15,1671720,169760
14:39,80895.86,80800,302.8,599920,-78580,4.4,2935600,-394900,206.45,1287820,-243860,8.2,3472680,-25980,123.4,2765580,-807340,22.2,4385000,1016580,62.85,3467280,-413600,63.3,1421480,406160,35.1,6586100,-550020,134.4,1731440,229480
