ts,spot,atm_frozen_at_1450,ATM-2_K80400_CE_close,ATM-2_K80400_CE_OI,ATM-2_K80400_CE_OI_chg_vs_1430,ATM-2_K80400_PE_close,ATM-2_K80400_PE_OI,ATM-2_K80400_PE_OI_chg_vs_1430,ATM-1_K80500_CE_close,ATM-1_K80500_CE_OI,ATM-1_K80500_CE_OI_chg_vs_1430,ATM-1_K80500_PE_close,ATM-1_K80500_PE_OI,ATM-1_K80500_PE_OI_chg_vs_1430,ATM_K80600_CE_close,ATM_K80600_CE_OI,ATM_K80600_CE_OI_chg_vs_1430,ATM_K80600_PE_close,ATM_K80600_PE_OI,ATM_K80600_PE_OI_chg_vs_1430,ATM+1_K80700_CE_close,ATM+1_K80700_CE_OI,ATM+1_K80700_CE_OI_chg_vs_1430,ATM+1_K80700_PE_close,ATM+1_K80700_PE_OI,ATM+1_K80700_PE_OI_chg_vs_1430,ATM+2_K80800_CE_close,ATM+2_K80800_CE_OI,ATM+2_K80800_CE_OI_chg_vs_1430,ATM+2_K80800_PE_close,ATM+2_K80800_PE_OI,ATM+2_K80800_PE_OI_chg_vs_1430
14:30,80643.63,80600,252.35,429780,0,6.5,4417760,0,161.35,1385620,0,14.9,8813780,0,83.9,4453800,0,36.25,6817540,0,36.35,8718960,0,89.85,2940230,0,15.9,6698560,0,169.1,1114820,0
14:31,80669.8,80600,272.1,429780,0,5.85,4417760,0,181.0,1385620,0,12.5,8813780,0,96.55,4453800,0,29.95,6817540,0,42.55,8718960,0,74.45,2940230,0,19.75,6698560,0,152.7,1114820,0
14:32,80658.68,80600,254.5,429780,0,6.65,4417760,0,161.65,1385620,0,14.55,8813780,0,81.9,4453800,0,34.0,6817540,0,32.9,8718960,0,84.3,2940230,0,14.3,6698560,0,167.2,1114820,0
14:33,80585.36,80600,222.75,413160,-16620,8.4,4200480,-217280,132.5,1385620,0,18.15,8494960,-318820,55.9,4477660,23860,41.85,6817540,0,17.75,8811160,92200,102.15,3028580,88350,7.95,6919060,220500,193.25,1114820,0
14:34,80624.22,80600,230.0,413160,-16620,6.45,4200480,-217280,138.2,1385620,0,14.55,8494960,-318820,59.5,4477660,23860,36.65,6817540,0,20.3,8811160,92200,98.0,3028580,88350,9.3,6919060,220500,186.7,1114820,0
14:35,80622.43,80600,225.25,413160,-16620,7.0,4200480,-217280,134.6,1385620,0,16.2,8494960,-318820,58.2,4477660,23860,40.55,6817540,0,19.65,8811160,92200,100.1,3028580,88350,8.75,6919060,220500,190.0,1114820,0
14:36,80632.4,80600,238.0,418040,-11740,5.5,3997500,-420260,144.3,1269360,-116260,13.0,8494960,-318820,65.2,4560360,106560,34.3,7963800,1146260,24.25,8993440,274480,92.85,3020780,80550,10.7,6857260,158700,179.2,1244260,129440
14:37,80628.64,80600,238.4,418040,-11740,5.9,3997500,-420260,144.25,1269360,-116260,13.3,8494960,-318820,64.5,4560360,106560,35.2,7963800,1146260,22.95,8993440,274480,93.3,3020780,80550,10.05,6857260,158700,180.6,1244260,129440
14:38,80654.12,80600,253.25,418040,-11740,4.25,3997500,-420260,163.0,1269360,-116260,10.05,8494960,-318820,81.2,4560360,106560,27.8,7963800,1146260,30.05,8993440,274480,80.55,3020780,80550,14.1,6857260,158700,159.9,1244260,129440
14:39,80668.9,80600,263.85,412880,-16900,4.25,4008920,-408840,170.15,1269360,-116260,9.3,8855720,41940,85.4,4569260,115460,25.85,7963800,1146260,33.8,9101900,382940,73.4,3000860,60630,14.8,6878160,179600,154.25,1244260,129440
14:40,80658.69,80600,253.25,412880,-16900,4.85,4008920,-408840,159.25,1269360,-116260,10.4,8855720,41940,76.9,4569260,115460,28.65,7963800,1146260,27.85,9101900,382940,79.65,3000860,60630,11.75,6878160,179600,162.65,1244260,129440
14:41,80650.93,80600,244.1,412880,-16900,5.1,4008920,-408840,150.0,1269360,-116260,11.5,8855720,41940,69.55,4569260,115460,31.4,7963800,1146260,22.95,9101900,382940,84.7,3000860,60630,9.0,6878160,179600,171.35,1244260,129440
14:42,80644.61,80600,255.0,389740,-40040,4.5,3488900,-928860,158.1,1156280,-229340,9.95,8585320,-228460,78.25,4156140,-297660,27.8,8631920,1814380,28.6,9024020,305060,79.0,3529100,588870,11.15,7467700,769140,160.95,1401560,286740
14:43,80643.13,80600,251.8,389740,-40040,3.75,3488900,-928860,158.1,1156280,-229340,8.9,8585320,-228460,73.8,4156140,-297660,26.5,8631920,1814380,26.2,9024020,305060,77.15,3529100,588870,9.9,7467700,769140,162.45,1401560,286740
14:44,80640.67,80600,253.25,389740,-40040,3.75,3488900,-928860,158.45,1156280,-229340,8.7,8585320,-228460,75.4,4156140,-297660,26.4,8631920,1814380,27.25,9024020,305060,78.45,3529100,588870,10.2,7467700,769140,160.9,1401560,286740
14:45,80652.29,80600,264.2,391140,-38640,3.8,3628550,-789210,169.45,1161560,-224060,8.0,8696460,-117320,83.85,4098880,-354920,23.45,8898240,2080700,31.25,9197420,478460,70.4,3445820,505590,12.1,7693500,994940,150.0,1333000,218180
14:46,80653.19,80600,263.95,391140,-38640,3.8,3628550,-789210,168.5,1161560,-224060,8.0,8696460,-117320,83.5,4098880,-354920,24.45,8898240,2080700,29.85,9197420,478460,72.1,3445820,505590,11.3,7693500,994940,151.2,1333000,218180
14:47,80629.82,80600,225.15,391140,-38640,5.35,3628550,-789210,131.9,1161560,-224060,12.2,8696460,-117320,54.25,4098880,-354920,33.6,8898240,2080700,15.55,9197420,478460,94.65,3445820,505590,5.8,7693500,994940,185.0,1333000,218180
14:48,80569.54,80600,211.65,391140,-38640,6.85,3410620,-1007140,119.9,1158580,-227040,14.5,8541940,-271840,44.65,4098880,-354920,38.7,9273260,2455720,11.3,9687140,968180,106.25,3445820,505590,4.05,7575660,877100,196.85,1299500,184680
14:49,80592.32,80600,212.55,391140,-38640,6.4,3410620,-1007140,120.0,1158580,-227040,14.35,8541940,-271840,43.3,4098880,-354920,37.25,9273260,2455720,11.05,9687140,968180,105.05,3445820,505590,4.25,7575660,877100,197.6,1299500,184680
