ts,spot,atm_frozen_at_1450,ATM-2_K77900_CE_close,ATM-2_K77900_CE_OI,ATM-2_K77900_CE_OI_chg_vs_1430,ATM-2_K77900_PE_close,ATM-2_K77900_PE_OI,ATM-2_K77900_PE_OI_chg_vs_1430,ATM-1_K78000_CE_close,ATM-1_K78000_CE_OI,ATM-1_K78000_CE_OI_chg_vs_1430,ATM-1_K78000_PE_close,ATM-1_K78000_PE_OI,ATM-1_K78000_PE_OI_chg_vs_1430,ATM_K78100_CE_close,ATM_K78100_CE_OI,ATM_K78100_CE_OI_chg_vs_1430,ATM_K78100_PE_close,ATM_K78100_PE_OI,ATM_K78100_PE_OI_chg_vs_1430,ATM+1_K78200_CE_close,ATM+1_K78200_CE_OI,ATM+1_K78200_CE_OI_chg_vs_1430,ATM+1_K78200_PE_close,ATM+1_K78200_PE_OI,ATM+1_K78200_PE_OI_chg_vs_1430,ATM+2_K78300_CE_close,ATM+2_K78300_CE_OI,ATM+2_K78300_CE_OI_chg_vs_1430,ATM+2_K78300_PE_close,ATM+2_K78300_PE_OI,ATM+2_K78300_PE_OI_chg_vs_1430
14:30,78134.89,78100,244.4,156900,0,14.15,1988260,0,151.55,657460,0,21.3,4177880,0,66.65,1371460,0,37.75,3276420,0,20.3,4485250,0,91.4,2305580,0,8.9,4083360,0,177.95,834160,0
14:31,78121.94,78100,240.85,156900,0,13.45,1988260,0,147.9,657460,0,20.85,4177880,0,65.05,1371460,0,38.0,3276420,0,19.85,4485250,0,91.85,2305580,0,8.94,4083360,0,180.15,834160,0
14:32,78130.06,78100,247.0,156900,0,11.1,1988260,0,153.05,657460,0,17.2,4177880,0,68.3,1371460,0,32.1,3276420,0,20.8,4485250,0,84.95,2305580,0,8.75,4083360,0,173.4,834160,0
14:33,78147.3,78100,256.55,157520,620,9.4,1988260,0,159.19,663200,5740,14.3,4258100,80220,72.5,1472660,101200,27.4,3276420,0,22.55,4731260,246010,77.95,2299580,-6000,9.25,4104440,21080,161.75,822280,-11880
14:34,78140.96,78100,259.5,157520,620,8.25,1988260,0,163.5,663200,5740,12.45,4258100,80220,74.75,1472660,101200,23.15,3276420,0,22.3,4731260,246010,70.65,2299580,-6000,8.69,4104440,21080,156.94,822280,-11880
14:35,78123.64,78100,241.0,157520,620,11.25,1988260,0,147.0,663200,5740,18.3,4258100,80220,62.45,1472660,101200,33.15,3276420,0,17.1,4731260,246010,86.9,2299580,-6000,6.8,4104440,21080,177.25,822280,-11880
14:36,78108.14,78100,240.0,156760,-140,11.75,2141140,152880,146.65,666560,9100,18.14,4474660,296780,62.5,1589480,218020,34.29,3858940,582520,17.6,5148840,663590,89.25,2266660,-38920,6.95,4050940,-32420,178.65,789640,-44520
14:37,78116.89,78100,235.75,156760,-140,11.1,2141140,152880,141.5,666560,9100,17.3,4474660,296780,58.55,1589480,218020,33.79,3858940,582520,16.5,5148840,663590,92.2,2266660,-38920,6.65,4050940,-32420,182.2,789640,-44520
14:38,78107.24,78100,235.2,156760,-140,10.9,2141140,152880,141.0,666560,9100,17.39,4474660,296780,56.55,1589480,218020,33.29,3858940,582520,15.3,5148840,663590,91.95,2266660,-38920,6.4,4050940,-32420,181.45,789640,-44520
14:39,78094.06,78100,230.55,154480,-2420,11.75,2141140,152880,136.9,700240,42780,18.25,4527860,349980,53.6,1692840,321380,34.65,3858940,582520,14.1,5371020,885770,95.5,2239680,-65900,6.4,3992460,-90900,187.1,770420,-63740
14:40,78104.12,78100,235.75,154480,-2420,10.55,2141140,152880,140.85,700240,42780,16.85,4527860,349980,56.5,1692840,321380,31.6,3858940,582520,14.85,5371020,885770,90.3,2239680,-65900,5.95,3992460,-90900,180.85,770420,-63740
14:41,78107.54,78100,241.7,154480,-2420,8.1,2141140,152880,144.75,700240,42780,12.65,4527860,349980,57.35,1692840,321380,25.5,3858940,582520,13.25,5371020,885770,81.25,2239680,-65900,5.2,3992460,-90900,173.2,770420,-63740
14:42,78114.13,78100,249.55,167920,11020,5.55,2255420,267160,153.3,737320,79860,9.5,4787560,609680,64.2,1803820,432360,19.6,4108700,832280,14.75,5334620,849370,70.8,2135160,-170420,5.0,4112300,28940,160.05,755100,-79060
14:43,78109.23,78100,244.85,167920,11020,5.5,2255420,267160,148.05,737320,79860,9.05,4787560,609680,60.15,1803820,432360,21.25,4108700,832280,13.4,5334620,849370,74.75,2135160,-170420,3.95,4112300,28940,165.3,755100,-79060
14:44,78107.09,78100,233.0,167920,11020,6.7,2255420,267160,137.25,737320,79860,10.85,4787560,609680,51.05,1803820,432360,25.95,4108700,832280,10.05,5334620,849370,84.1,2135160,-170420,3.2,4112300,28940,176.7,755100,-79060
