ts,spot,atm_frozen_at_1450,ATM-2_K83300_CE_close,ATM-2_K83300_CE_OI,ATM-2_K83300_CE_OI_chg_vs_1430,ATM-2_K83300_PE_close,ATM-2_K83300_PE_OI,ATM-2_K83300_PE_OI_chg_vs_1430,ATM-1_K83400_CE_close,ATM-1_K83400_CE_OI,ATM-1_K83400_CE_OI_chg_vs_1430,ATM-1_K83400_PE_close,ATM-1_K83400_PE_OI,ATM-1_K83400_PE_OI_chg_vs_1430,ATM_K83500_CE_close,ATM_K83500_CE_OI,ATM_K83500_CE_OI_chg_vs_1430,ATM_K83500_PE_close,ATM_K83500_PE_OI,ATM_K83500_PE_OI_chg_vs_1430,ATM+1_K83600_CE_close,ATM+1_K83600_CE_OI,ATM+1_K83600_CE_OI_chg_vs_1430,ATM+1_K83600_PE_close,ATM+1_K83600_PE_OI,ATM+1_K83600_PE_OI_chg_vs_1430,ATM+2_K83700_CE_close,ATM+2_K83700_CE_OI,ATM+2_K83700_CE_OI_chg_vs_1430,ATM+2_K83700_PE_close,ATM+2_K83700_PE_OI,ATM+2_K83700_PE_OI_chg_vs_1430
14:30,83492.82,83500,195.85,714460,0,3.15,3716200,0,99.75,2693000,0,6.7,9245020,0,20.1,10311900,0,26.7,7887300,0,4.75,7288700,0,111.45,1660800,0,2.4,3256800,0,209.85,513960,0
14:31,83505.53,83500,201.35,714460,0,2.65,3716200,0,104.85,2693000,0,5.75,9245020,0,22.7,10311900,0,23.55,7887300,0,5.75,7288700,0,106.65,1660800,0,2.85,3256800,0,204.8,513960,0
14:32,83499.31,83500,201.1,714460,0,2.75,3716200,0,104.05,2693000,0,6.15,9245020,0,22.05,10311900,0,24.1,7887300,0,5.7,7288700,0,107.55,1660800,0,2.65,3256800,0,205.1,513960,0
14:33,83505.7,83500,202.9,701900,-12560,2.65,3571180,-145020,106.0,2674320,-18680,5.75,9422620,177600,23.2,10241120,-70780,23.15,7965220,77920,6.15,7170520,-118180,105.85,1637060,-23740,2.9,3154540,-102260,202.55,516600,2640
14:34,83496.34,83500,205.25,701900,-12560,2.7,3571180,-145020,108.1,2674320,-18680,5.85,9422620,177600,24.55,10241120,-70780,21.7,7965220,77920,6.8,7170520,-118180,104.25,1637060,-23740,3.2,3154540,-102260,200.55,516600,2640
14:35,83512.16,83500,204.9,701900,-12560,3.15,3571180,-145020,108.45,2674320,-18680,7.0,9422620,177600,24.9,10241120,-70780,22.8,7965220,77920,7.25,7170520,-118180,105.4,1637060,-23740,3.6,3154540,-102260,202.25,516600,2640
14:36,83475.08,83500,196.6,658840,-55620,3.65,3470840,-245360,99.3,2482960,-210040,7.0,9544040,299020,19.4,10065300,-246600,26.6,8078780,191480,5.15,7455260,166560,112.2,1688340,27540,2.6,3222440,-34360,209.8,522800,8840
14:37,83477.83,83500,199.25,658840,-55620,3.2,3470840,-245360,102.75,2482960,-210040,6.5,9544040,299020,21.8,10065300,-246600,25.3,8078780,191480,5.8,7455260,166560,109.45,1688340,27540,2.8,3222440,-34360,206.65,522800,8840
14:38,83477.43,83500,199.7,658840,-55620,3.5,3470840,-245360,103.05,2482960,-210040,7.15,9544040,299020,22.4,10065300,-246600,26.05,8078780,191480,5.8,7455260,166560,109.85,1688340,27540,2.7,3222440,-34360,206.25,522800,8840
14:39,83474.21,83500,198.7,662980,-51480,4.0,3582100,-134100,102.2,2447260,-245740,8.0,9208100,-36920,21.65,9970620,-341280,27.05,7944360,57060,5.85,7347380,58680,110.9,1635300,-25500,2.65,3252400,-4400,208.5,494840,-19120
