ts,spot,atm_frozen_at_1450,ATM-2_K81100_CE_close,ATM-2_K81100_CE_OI,ATM-2_K81100_CE_OI_chg_vs_1430,ATM-2_K81100_PE_close,ATM-2_K81100_PE_OI,ATM-2_K81100_PE_OI_chg_vs_1430,ATM-1_K81200_CE_close,ATM-1_K81200_CE_OI,ATM-1_K81200_CE_OI_chg_vs_1430,ATM-1_K81200_PE_close,ATM-1_K81200_PE_OI,ATM-1_K81200_PE_OI_chg_vs_1430,ATM_K81300_CE_close,ATM_K81300_CE_OI,ATM_K81300_CE_OI_chg_vs_1430,ATM_K81300_PE_close,ATM_K81300_PE_OI,ATM_K81300_PE_OI_chg_vs_1430,ATM+1_K81400_CE_close,ATM+1_K81400_CE_OI,ATM+1_K81400_CE_OI_chg_vs_1430,ATM+1_K81400_PE_close,ATM+1_K81400_PE_OI,ATM+1_K81400_PE_OI_chg_vs_1430,ATM+2_K81500_CE_close,ATM+2_K81500_CE_OI,ATM+2_K81500_CE_OI_chg_vs_1430,ATM+2_K81500_PE_close,ATM+2_K81500_PE_OI,ATM+2_K81500_PE_OI_chg_vs_1430
14:30,81371.43,81300,340.4,106400,0,5.3,2050460,0,244.25,241560,0,9.85,3828940,0,156.05,763100,0,22.1,6536020,0,81.1,2888560,0,47.85,7115700,0,33.35,8495640,0,98.7,4691340,0
14:31,81368.56,81300,333.2,106400,0,5.5,2050460,0,237.8,241560,0,10.6,3828940,0,150.0,763100,0,23.75,6536020,0,76.9,2888560,0,50.75,7115700,0,31.25,8495640,0,104.5,4691340,0
14:32,81364.4,81300,331.25,106400,0,5.6,2050460,0,235.85,241560,0,10.35,3828940,0,145.95,763100,0,23.6,6536020,0,75.3,2888560,0,50.9,7115700,0,30.1,8495640,0,105.7,4691340,0
14:33,81395.95,81300,328.85,118480,12080,5.55,2084980,34520,231.0,320880,79320,10.35,4092840,263900,144.75,874420,111320,23.6,6609860,73840,72.45,3321340,432780,52.4,6889280,-226420,27.2,8734020,238380,106.0,4338280,-353060
14:34,81382.53,81300,317.4,118480,12080,5.85,2084980,34520,223.3,320880,79320,11.3,4092840,263900,136.2,874420,111320,26.0,6609860,73840,66.85,3321340,432780,56.65,6889280,-226420,25.1,8734020,238380,114.0,4338280,-353060
14:35,81343.21,81300,285.9,118480,12080,7.75,2084980,34520,191.85,320880,79320,15.55,4092840,263900,110.95,874420,111320,35.25,6609860,73840,50.35,3321340,432780,75.0,6889280,-226420,18.7,8734020,238380,143.6,4338280,-353060
14:36,81338.34,81300,279.0,157580,51180,8.8,2131500,81040,187.45,393560,152000,18.05,4093100,264160,108.25,1184760,421660,39.55,6203880,-332140,50.15,4431220,1542660,81.3,5691200,-1424500,18.6,9217100,721460,149.6,3704880,-986460
14:37,81320.32,81300,289.85,157580,51180,8.3,2131500,81040,198.35,393560,152000,16.5,4093100,264160,117.3,1184760,421660,36.55,6203880,-332140,54.6,4431220,1542660,74.25,5691200,-1424500,21.55,9217100,721460,140.25,3704880,-986460
14:38,81383.79,81300,322.8,157580,51180,5.95,2131500,81040,229.8,393560,152000,10.35,4093100,264160,140.45,1184760,421660,22.75,6203880,-332140,68.55,4431220,1542660,50.65,5691200,-1424500,26.3,9217100,721460,108.15,3704880,-986460
14:39,81415.45,81300,310.9,173700,67300,6.1,2313500,263040,214.0,486460,244900,10.8,4563200,734260,127.6,1480860,717760,24.35,6665320,129300,57.25,5005740,2117180,54.25,5346720,-1768980,19.75,9623680,1128040,115.75,3402820,-1288520
14:40,81357.27,81300,303.65,173700,67300,6.85,2313500,263040,207.6,486460,244900,12.2,4563200,734260,121.75,1480860,717760,27.1,6665320,129300,53.0,5005740,2117180,58.75,5346720,-1768980,18.95,9623680,1128040,123.85,3402820,-1288520
14:41,81365.19,81300,309.65,173700,67300,6.25,2313500,263040,214.85,486460,244900,11.05,4563200,734260,126.95,1480860,717760,23.95,6665320,129300,57.5,5005740,2117180,54.75,5346720,-1768980,20.75,9623680,1128040,116.5,3402820,-1288520
14:42,81374.52,81300,296.15,151080,44680,6.0,2380360,329900,200.75,420180,178620,11.05,4922620,1093680,114.65,1371060,607960,25.1,7208190,672170,48.0,5126120,2237560,57.95,5973120,-1142580,15.85,10078180,1582540,124.25,3364360,-1326980
14:43,81359.72,81300,284.55,151080,44680,6.25,2380360,329900,191.05,420180,178620,11.65,4922620,1093680,104.85,1371060,607960,27.3,7208190,672170,39.9,5126120,2237560,62.45,5973120,-1142580,12.35,10078180,1582540,133.45,3364360,-1326980
14:44,81323.12,81300,286.3,151080,44680,5.4,2380360,329900,191.2,420180,178620,10.8,4922620,1093680,106.3,1371060,607960,27.4,7208190,672170,41.85,5126120,2237560,63.05,5973120,-1142580,12.95,10078180,1582540,132.5,3364360,-1326980
14:45,81327.73,81300,273.35,148760,42360,6.2,2431100,380640,179.75,435160,193600,12.6,5034280,1205340,97.35,1434460,671360,30.75,7568900,1032880,36.05,5272200,2383640,70.05,6208660,-907040,11.5,9939840,1444200,145.45,3300200,-1391140
14:46,81327.16,81300,265.0,148760,42360,6.2,2431100,380640,170.4,435160,193600,13.1,5034280,1205340,89.8,1434460,671360,32.4,7568900,1032880,33.1,5272200,2383640,75.5,6208660,-907040,10.55,9939840,1444200,152.85,3300200,-1391140
14:47,81332.35,81300,276.3,148760,42360,5.75,2431100,380640,181.8,435160,193600,12.0,5034280,1205340,99.7,1434460,671360,30.5,7568900,1032880,38.25,5272200,2383640,68.6,6208660,-907040,12.5,9939840,1444200,141.8,3300200,-1391140
14:48,81330.8,81300,278.85,177060,70660,4.8,2437180,386720,184.25,558500,316940,11.0,5418440,1589500,101.05,2103320,1340220,28.65,8036200,1500180,38.5,6424640,3536080,66.4,5369780,-1745920,12.35,10270920,1775280,139.4,2905640,-1785700
14:49,81331.81,81300,274.5,177060,70660,4.75,2437180,386720,181.2,558500,316940,11.2,5418440,1589500,98.1,2103320,1340220,29.25,8036200,1500180,36.85,6424640,3536080,67.95,5369780,-1745920,11.6,10270920,1775280,142.3,2905640,-1785700
14:50,81332.61,81300,273.0,177060,70660,4.65,2437180,386720,179.5,558500,316940,11.85,5418440,1589500,97.9,2103320,1340220,31.05,8036200,1500180,37.7,6424640,3536080,70.5,5369780,-1745920,12.15,10270920,1775280,143.95,2905640,-1785700
14:51,81274.86,81300,227.9,179640,73240,6.3,2437620,387160,138.0,590100,348540,16.35,5686320,1857380,63.35,2157600,1394500,43.35,8198700,1662680,20.8,6681740,3793180,101.15,5432640,-1683060,6.55,10372040,1876400,186.8,2853620,-1837720
14:52,81268.47,81300,225.55,179640,73240,6.0,2437620,387160,135.25,590100,348540,16.25,5686320,1857380,61.85,2157600,1394500,43.9,8198700,1662680,19.15,6681740,3793180,99.4,5432640,-1683060,5.1,10372040,1876400,185.8,2853620,-1837720
14:53,81277.92,81300,211.2,179640,73240,6.25,2437620,387160,123.2,590100,348540,17.25,5686320,1857380,52.1,2157600,1394500,47.4,8198700,1662680,15.05,6681740,3793180,110.75,5432640,-1683060,4.65,10372040,1876400,199.95,2853620,-1837720
14:54,81317.73,81300,221.65,195100,88700,5.45,2805060,754600,131.55,801940,560380,15.45,6023160,2194220,58.15,3032880,2269780,43.45,7032220,496200,18.1,7164600,4276040,103.0,3706720,-3408980,5.6,9883000,1387360,189.2,2479460,-2211880
14:55,81290.04,81300,204.35,195100,88700,5.45,2805060,754600,115.05,801940,560380,16.5,6023160,2194220,44.7,3032880,2269780,47.25,7032220,496200,12.8,7164600,4276040,114.95,3706720,-3408980,3.8,9883000,1387360,205.55,2479460,-2211880
14:56,81288.04,81300,192.15,195100,88700,5.9,2805060,754600,102.3,801940,560380,19.05,6023160,2194220,38.1,3032880,2269780,54.55,7032220,496200,10.7,7164600,4276040,127.55,3706720,-3408980,4.65,9883000,1387360,220.5,2479460,-2211880
14:57,81252.04,81300,186.2,230580,124180,5.55,3041880,991420,99.65,1034140,792580,19.4,6847420,3018480,34.7,3949620,3186520,55.15,7152500,616480,9.5,7901700,5013140,130.1,3673560,-3442140,4.35,9548240,1052600,224.0,2444480,-2246860
14:58,81274.66,81300,193.55,230580,124180,4.45,3041880,991420,105.3,1034140,792580,16.5,6847420,3018480,36.6,3949620,3186520,48.8,7152500,616480,9.95,7901700,5013140,121.8,3673560,-3442140,4.45,9548240,1052600,214.75,2444480,-2246860
14:59,81257.89,81300,189.0,230580,124180,4.15,3041880,991420,99.85,1034140,792580,15.35,6847420,3018480,31.1,3949620,3186520,47.4,7152500,616480,8.8,7901700,5013140,124.65,3673560,-3442140,4.65,9548240,1052600,220.2,2444480,-2246860
15:00,81223.86,81300,150.7,292320,185920,4.95,3435900,1385440,66.8,1438980,1197420,22.0,8324660,4495720,17.05,5921040,5157940,74.85,6244880,-291140,5.65,8251080,5362520,158.7,2889840,-4225860,4.05,8372820,-122820,257.8,2282380,-2408960
15:01,81205.26,81300,108.45,292320,185920,6.45,3435900,1385440,34.9,1438980,1197420,33.1,8324660,4495720,8.35,5921040,5157940,107.3,6244880,-291140,3.3,8251080,5362520,202.15,2889840,-4225860,2.7,8372820,-122820,300.7,2282380,-2408960
15:02,81173.06,81300,97.55,292320,185920,9.3,3435900,1385440,30.3,1438980,1197420,43.75,8324660,4495720,6.8,5921040,5157940,119.4,6244880,-291140,2.05,8251080,5362520,214.9,2889840,-4225860,2.0,8372820,-122820,314.35,2282380,-2408960
15:03,81135.6,81300,70.6,572640,466240,16.35,4301080,2250620,16.45,3413760,3172200,60.15,7910340,4081400,4.1,8326210,7563110,149.8,3836880,-2699140,2.45,7146620,4258060,246.9,2205420,-4910280,1.9,7198000,-1297640,346.7,2054480,-2636860
15:04,81135.01,81300,72.1,572640,466240,15.4,4301080,2250620,16.85,3413760,3172200,62.0,7910340,4081400,4.45,8326210,7563110,148.8,3836880,-2699140,2.0,7146620,4258060,245.5,2205420,-4910280,1.8,7198000,-1297640,345.2,2054480,-2636860
15:05,81128.77,81300,56.15,572640,466240,17.9,4301080,2250620,10.35,3413760,3172200,74.1,7910340,4081400,2.25,8326210,7563110,165.25,3836880,-2699140,1.05,7146620,4258060,263.8,2205420,-4910280,0.7,7198000,-1297640,361.7,2054480,-2636860
15:06,81118.85,81300,63.3,1573080,1466680,16.7,6514940,4464480,11.4,6783180,6541620,66.5,5291160,1462220,2.4,7621180,6858080,156.75,2516880,-4019140,1.25,5256500,2367940,256.85,1859000,-5256700,1.15,5930780,-2564860,356.3,1935760,-2755580
15:07,81175.64,81300,69.6,1573080,1466680,11.05,6514940,4464480,15.55,6783180,6541620,56.6,5291160,1462220,3.0,7621180,6858080,144.55,2516880,-4019140,1.3,5256500,2367940,243.1,1859000,-5256700,1.15,5930780,-2564860,338.7,1935760,-2755580
15:08,81136.68,81300,56.35,1573080,1466680,11.75,6514940,4464480,8.6,6783180,6541620,63.45,5291160,1462220,2.25,7621180,6858080,157.05,2516880,-4019140,1.55,5256500,2367940,257.3,1859000,-5256700,1.45,5930780,-2564860,355.5,1935760,-2755580
15:09,81116.99,81300,56.5,2733380,2626980,13.3,7818940,5768480,5.75,8164740,7923180,63.2,4903920,1074980,1.35,6868600,6105500,158.45,2323280,-4212740,1.0,4555350,1666790,257.7,1715060,-5400640,1.0,5216680,-3278960,355.95,1910300,-2781040
15:10,81160.48,81300,64.3,2733380,2626980,5.65,7818940,5768480,8.65,8164740,7923180,49.5,4903920,1074980,1.7,6868600,6105500,142.35,2323280,-4212740,1.05,4555350,1666790,240.6,1715060,-5400640,1.0,5216680,-3278960,340.55,1910300,-2781040
15:11,81191.72,81300,77.45,2733380,2626980,2.75,7818940,5768480,11.55,8164740,7923180,37.7,4903920,1074980,2.15,6868600,6105500,128.3,2323280,-4212740,1.1,4555350,1666790,227.3,1715060,-5400640,1.1,5216680,-3278960,326.45,1910300,-2781040
15:12,81180.12,81300,94.25,2627280,2520880,1.45,10040170,7989710,15.15,9798220,9556660,22.2,5672000,1843060,1.1,5763180,5000080,108.8,2165480,-4370540,0.65,3321880,433320,207.6,1516480,-5599220,0.55,4571780,-3923860,306.2,1788000,-2903340
15:13,81146.96,81300,64.6,2627280,2520880,2.7,10040170,7989710,4.9,9798220,9556660,41.6,5672000,1843060,1.05,5763180,5000080,138.15,2165480,-4370540,0.45,3321880,433320,238.85,1516480,-5599220,0.4,4571780,-3923860,338.3,1788000,-2903340
