ts,spot,atm_frozen_at_1450,ATM-2_K84200_CE_close,ATM-2_K84200_CE_OI,ATM-2_K84200_CE_OI_chg_vs_1430,ATM-2_K84200_PE_close,ATM-2_K84200_PE_OI,ATM-2_K84200_PE_OI_chg_vs_1430,ATM-1_K84300_CE_close,ATM-1_K84300_CE_OI,ATM-1_K84300_CE_OI_chg_vs_1430,ATM-1_K84300_PE_close,ATM-1_K84300_PE_OI,ATM-1_K84300_PE_OI_chg_vs_1430,ATM_K84400_CE_close,ATM_K84400_CE_OI,ATM_K84400_CE_OI_chg_vs_1430,ATM_K84400_PE_close,ATM_K84400_PE_OI,ATM_K84400_PE_OI_chg_vs_1430,ATM+1_K84500_CE_close,ATM+1_K84500_CE_OI,ATM+1_K84500_CE_OI_chg_vs_1430,ATM+1_K84500_PE_close,ATM+1_K84500_PE_OI,ATM+1_K84500_PE_OI_chg_vs_1430,ATM+2_K84600_CE_close,ATM+2_K84600_CE_OI,ATM+2_K84600_CE_OI_chg_vs_1430,ATM+2_K84600_PE_close,ATM+2_K84600_PE_OI,ATM+2_K84600_PE_OI_chg_vs_1430
14:30,84446.88,84400,255.65,538500,0,5.4,5324200,0,164.25,1663660,0,13.65,9197140,0,86.5,4575440,0,36.1,8829580,0,36.5,11053200,0,86.55,4423840,0,13.35,8718300,0,163.45,1717460,0
14:31,84488.85,84400,283.8,538500,0,4.3,5324200,0,189.1,1663660,0,9.75,9197140,0,106.65,4575440,0,26.6,8829580,0,45.95,11053200,0,66.4,4423840,0,16.95,8718300,0,140.4,1717460,0
14:32,84511.85,84400,298.7,385680,-152820,3.45,4730900,-593300,202.6,1159220,-504440,7.8,9072490,-124650,114.35,3608400,-967040,21.85,9825820,996240,51.25,10154360,-898840,58.15,5766080,1342240,18.75,9062080,343780,125.7,1986940,269480
14:33,84535.72,84400,304.35,385680,-152820,3.25,4730900,-593300,208.15,1159220,-504440,7.05,9072490,-124650,122.25,3608400,-967040,19.4,9825820,996240,56.3,10154360,-898840,55.3,5766080,1342240,21.55,9062080,343780,120.15,1986940,269480
14:34,84462.78,84400,267.15,385680,-152820,3.85,4730900,-593300,174.05,1159220,-504440,9.45,9072490,-124650,89.85,3608400,-967040,27.1,9825820,996240,34.8,10154360,-898840,71.75,5766080,1342240,10.75,9062080,343780,148.5,1986940,269480
14:35,84466.41,84400,266.6,349200,-189300,3.7,4266480,-1057720,173.15,993500,-670160,8.95,8629100,-568040,89.95,2952560,-1622880,26.3,10282120,1452540,34.9,9625720,-1427480,70.95,6505200,2081360,10.6,9717580,999280,147.0,2189480,472020
14:36,84467.5,84400,270.35,349200,-189300,3.6,4266480,-1057720,175.35,993500,-670160,8.45,8629100,-568040,93.8,2952560,-1622880,25.75,10282120,1452540,36.1,9625720,-1427480,70.5,6505200,2081360,11.3,9717580,999280,143.8,2189480,472020
14:37,84444.64,84400,264.35,349200,-189300,3.75,4266480,-1057720,170.35,993500,-670160,9.1,8629100,-568040,87.25,2952560,-1622880,26.95,10282120,1452540,31.6,9625720,-1427480,72.05,6505200,2081360,8.85,9717580,999280,149.25,2189480,472020
14:38,84438.68,84400,248.85,365360,-173140,4.15,4475160,-849040,154.6,1100520,-563140,10.75,9375680,178540,76.5,3242220,-1333220,31.2,11293840,2464260,25.5,10154100,-899100,81.6,6334140,1910300,6.15,9961360,1243060,162.3,1970780,253320
14:39,84414.81,84400,226.8,365360,-173140,4.55,4475160,-849040,138.05,1100520,-563140,12.7,9375680,178540,63.05,3242220,-1333220,35.65,11293840,2464260,18.6,10154100,-899100,97.55,6334140,1910300,4.9,9961360,1243060,183.1,1970780,253320
