ts,spot,atm_frozen_at_1450,ATM-2_K85500_CE_close,ATM-2_K85500_CE_OI,ATM-2_K85500_CE_OI_chg_vs_1430,ATM-2_K85500_PE_close,ATM-2_K85500_PE_OI,ATM-2_K85500_PE_OI_chg_vs_1430,ATM-1_K85600_CE_close,ATM-1_K85600_CE_OI,ATM-1_K85600_CE_OI_chg_vs_1430,ATM-1_K85600_PE_close,ATM-1_K85600_PE_OI,ATM-1_K85600_PE_OI_chg_vs_1430,ATM_K85700_CE_close,ATM_K85700_CE_OI,ATM_K85700_CE_OI_chg_vs_1430,ATM_K85700_PE_close,ATM_K85700_PE_OI,ATM_K85700_PE_OI_chg_vs_1430,ATM+1_K85800_CE_close,ATM+1_K85800_CE_OI,ATM+1_K85800_CE_OI_chg_vs_1430,ATM+1_K85800_PE_close,ATM+1_K85800_PE_OI,ATM+1_K85800_PE_OI_chg_vs_1430,ATM+2_K85900_CE_close,ATM+2_K85900_CE_OI,ATM+2_K85900_CE_OI_chg_vs_1430,ATM+2_K85900_PE_close,ATM+2_K85900_PE_OI,ATM+2_K85900_PE_OI_chg_vs_1430
14:30,85717.49,85700,212.25,1796640,0,32.05,8702920,0,133.7,2062600,0,54.95,6393700,0,76.25,4143580,0,98.45,6059700,0,37.15,6858740,0,157.6,2082920,0,17.55,4938060,0,238.0,558200,0
14:31,85674.8,85700,194.95,1796640,0,35.5,8702920,0,122.1,2062600,0,62.2,6393700,0,66.8,4143580,0,105.55,6059700,0,31.9,6858740,0,172.2,2082920,0,14.15,4938060,0,253.0,558200,0
14:32,85643.95,85700,176.2,1796640,0,40.7,8702920,0,107.7,2062600,0,70.9,6393700,0,57.3,4143580,0,121.8,6059700,0,26.85,6858740,0,190.65,2082920,0,12.3,4938060,0,277.7,558200,0
14:33,85678.75,85700,185.35,1849900,53260,33.95,8874320,171400,112.7,2229660,167060,61.25,6754680,360980,58.95,4635980,492400,108.1,5556280,-503420,28.0,7046900,188160,176.5,1854460,-228460,12.45,4858420,-79640,260.1,544940,-13260
14:34,85660.6,85700,190.25,1849900,53260,31.25,8874320,171400,114.1,2229660,167060,57.55,6754680,360980,61.25,4635980,492400,104.5,5556280,-503420,28.05,7046900,188160,173.05,1854460,-228460,12.3,4858420,-79640,253.0,544940,-13260
14:35,85696.24,85700,202.25,1849900,53260,25.55,8874320,171400,126.05,2229660,167060,48.85,6754680,360980,68.15,4635980,492400,91.15,5556280,-503420,32.1,7046900,188160,155.3,1854460,-228460,14.3,4858420,-79640,238.65,544940,-13260
14:36,85708.79,85700,210.85,1907300,110660,22.65,9042960,340040,132.65,2597960,535360,43.75,6801480,407780,71.4,5806540,1662960,82.85,4823020,-1236680,34.0,7558320,699580,145.05,1433540,-649380,14.9,4976680,38620,226.6,426980,-131220
14:37,85713.2,85700,228.0,1907300,110660,17.45,9042960,340040,144.85,2597960,535360,34.8,6801480,407780,81.25,5806540,1662960,69.45,4823020,-1236680,38.2,7558320,699580,128.65,1433540,-649380,17.3,4976680,38620,207.15,426980,-131220
14:38,85753.92,85700,222.15,1907300,110660,15.7,9042960,340040,139.6,2597960,535360,32.6,6801480,407780,73.45,5806540,1662960,66.9,4823020,-1236680,35.0,7558320,699580,128.65,1433540,-649380,15.45,4976680,38620,208.5,426980,-131220
14:39,85714.0,85700,226.5,1761660,-34980,16.55,9064780,361860,141.75,2451020,388420,32.2,7039860,646160,76.25,5526160,1382580,67.15,5260280,-799420,35.55,7601390,742650,125.7,1589940,-492980,14.85,5177580,239520,207.1,458760,-99440
