ts,spot,atm_frozen_at_1450,ATM-2_K77500_CE_close,ATM-2_K77500_CE_OI,ATM-2_K77500_CE_OI_chg_vs_1430,ATM-2_K77500_PE_close,ATM-2_K77500_PE_OI,ATM-2_K77500_PE_OI_chg_vs_1430,ATM-1_K77600_CE_close,ATM-1_K77600_CE_OI,ATM-1_K77600_CE_OI_chg_vs_1430,ATM-1_K77600_PE_close,ATM-1_K77600_PE_OI,ATM-1_K77600_PE_OI_chg_vs_1430,ATM_K77700_CE_close,ATM_K77700_CE_OI,ATM_K77700_CE_OI_chg_vs_1430,ATM_K77700_PE_close,ATM_K77700_PE_OI,ATM_K77700_PE_OI_chg_vs_1430,ATM+1_K77800_CE_close,ATM+1_K77800_CE_OI,ATM+1_K77800_CE_OI_chg_vs_1430,ATM+1_K77800_PE_close,ATM+1_K77800_PE_OI,ATM+1_K77800_PE_OI_chg_vs_1430,ATM+2_K77900_CE_close,ATM+2_K77900_CE_OI,ATM+2_K77900_CE_OI_chg_vs_1430,ATM+2_K77900_PE_close,ATM+2_K77900_PE_OI,ATM+2_K77900_PE_OI_chg_vs_1430
14:30,77712.09,77700,218.7,606820,0,17.85,10007560,0,137.3,799360,0,33.4,7631640,0,70.0,3054620,0,68.0,7525280,0,31.05,7368620,0,129.3,4700540,0,13.9,7826060,0,212.7,2230860,0
14:31,77700.17,77700,221.4,606820,0,16.7,10007560,0,138.4,799360,0,33.85,7631640,0,71.45,3054620,0,67.95,7525280,0,31.4,7368620,0,124.9,4700540,0,13.8,7826060,0,210.25,2230860,0
14:32,77696.81,77700,224.45,693180,86360,15.7,10217980,210420,139.25,956240,156880,29.75,7656160,24520,70.25,3656000,601380,61.85,7280480,-244800,30.2,8070000,701380,121.5,4240880,-459660,12.75,8144000,317940,203.55,2015040,-215820
14:33,77694.77,77700,213.1,693180,86360,16.05,10217980,210420,130.85,956240,156880,32.55,7656160,24520,64.6,3656000,601380,67.7,7280480,-244800,26.75,8070000,701380,128.1,4240880,-459660,10.9,8144000,317940,214.0,2015040,-215820
14:34,77678.99,77700,183.2,797760,190940,23.8,10051320,43760,107.4,1162320,362960,46.95,7811760,180120,51.7,4539400,1484780,92.9,6790620,-734660,21.4,8671820,1303200,161.3,3947340,-753200,9.9,8288280,462220,250.15,1846040,-384820
14:35,77662.81,77700,179.9,797760,190940,20.55,10051320,43760,103.5,1162320,362960,43.55,7811760,180120,48.95,4539400,1484780,87.6,6790620,-734660,20.05,8671820,1303200,160.5,3947340,-753200,8.9,8288280,462220,247.6,1846040,-384820
14:36,77681.79,77700,185.85,797760,190940,17.5,10051320,43760,107.1,1162320,362960,38.5,7811760,180120,50.15,4539400,1484780,82.0,6790620,-734660,20.45,8671820,1303200,152.3,3947340,-753200,8.65,8288280,462220,239.55,1846040,-384820
14:37,77684.68,77700,191.3,886100,279280,16.3,10083940,76380,110.6,1556380,757020,36.0,7223760,-407880,52.7,5699240,2644620,78.9,5463060,-2062220,21.05,8557700,1189080,147.65,2841340,-1859200,9.1,7719000,-107060,235.0,1467380,-763480
14:38,77698.97,77700,207.45,886100,279280,11.35,10083940,76380,121.65,1556380,757020,26.9,7223760,-407880,58.65,5699240,2644620,63.4,5463060,-2062220,23.75,8557700,1189080,128.4,2841340,-1859200,9.7,7719000,-107060,214.55,1467380,-763480
14:39,77695.46,77700,186.0,886100,279280,15.25,10083940,76380,105.45,1556380,757020,35.05,7223760,-407880,47.25,5699240,2644620,76.75,5463060,-2062220,18.1,8557700,1189080,147.35,2841340,-1859200,7.15,7719000,-107060,237.85,1467380,-763480
14:40,77696.48,77700,188.9,921700,314880,15.15,10337200,329640,109.05,1696560,897200,34.6,7614840,-16800,50.75,6398980,3344360,76.2,5747000,-1778280,19.85,9323840,1955220,146.3,2841880,-1858660,7.85,7677320,-148740,233.5,1441840,-789020
14:41,77681.22,77700,197.75,921700,314880,13.3,10337200,329640,114.65,1696560,897200,30.95,7614840,-16800,54.3,6398980,3344360,70.0,5747000,-1778280,21.3,9323840,1955220,136.2,2841880,-1858660,8.2,7677320,-148740,223.4,1441840,-789020
14:42,77713.98,77700,198.8,921700,314880,13.15,10337200,329640,115.95,1696560,897200,30.2,7614840,-16800,52.95,6398980,3344360,67.65,5747000,-1778280,20.1,9548220,2179600,135.55,2841880,-1858660,7.85,7677320,-148740,222.55,1441840,-789020
14:43,77673.86,77700,168.75,862820,256000,18.6,10939740,932180,91.9,1774460,975100,42.6,8093460,461820,40.1,6693120,3638500,90.2,5945760,-1579520,15.05,9548220,2179600,164.75,2852300,-1848240,6.35,7647680,-178380,256.9,1480320,-750540
14:44,77654.34,77700,163.65,862820,256000,15.45,10939740,932180,85.7,1774460,975100,38.45,8093460,461820,35.4,6693120,3638500,89.4,5945760,-1579520,12.3,9548220,2179600,162.2,2852300,-1848240,5.05,7647680,-178380,255.8,1480320,-750540
14:45,77663.54,77700,178.1,1084180,477360,12.95,10866400,858840,101.55,2350320,1550960,33.4,7678480,46840,42.0,7800280,4745660,74.65,5042840,-2482440,14.75,9963840,2595220,145.15,2380700,-2319840,5.4,6829420,-996640,236.1,1287460,-943400
14:46,77676.65,77700,217.0,1084180,477360,11.55,10866400,858840,133.1,2350320,1550960,26.75,7678480,46840,63.5,7800280,4745660,58.65,5042840,-2482440,24.0,9963840,2595220,119.35,2380700,-2319840,7.8,6829420,-996640,203.55,1287460,-943400
14:47,77703.91,77700,205.6,1084180,477360,10.25,10866400,858840,120.95,2350320,1550960,24.45,7678480,46840,54.35,7800280,4745660,59.15,5042840,-2482440,19.85,9963840,2595220,124.45,2380700,-2319840,7.0,6829420,-996640,209.0,1287460,-943400
14:48,77715.96,77700,191.7,1091580,484760,8.1,11321100,1313540,106.8,1875020,1075660,22.55,8909840,1278200,47.35,6831820,3777200,62.0,6086340,-1438940,16.3,9807520,2438900,128.4,2637660,-2062880,5.95,6856100,-969960,220.9,1238780,-992080
14:49,77694.93,77700,191.3,1091580,484760,8.35,11321100,1313540,105.45,1875020,1075660,23.05,8909840,1278200,45.25,6831820,3777200,62.25,6086340,-1438940,15.75,9807520,2438900,133.0,2637660,-2062880,5.6,6856100,-969960,221.35,1238780,-992080
14:50,77711.92,77700,229.15,1091580,484760,4.75,11321100,1313540,137.85,1875020,1075660,12.65,8909840,1278200,64.4,6831820,3777200,39.35,6086340,-1438940,23.7,9807520,2438900,100.35,2637660,-2062880,7.95,6856100,-969960,184.75,1238780,-992080
14:51,77692.57,77700,194.6,741240,134420,6.7,10386720,379160,108.25,1690800,891440,19.1,9194460,1562820,44.3,6510540,3455920,54.95,6640760,-884520,13.95,10299560,2930940,125.4,2822240,-1878300,4.95,7395800,-430260,215.7,1219540,-1011320
14:52,77719.85,77700,208.4,741240,134420,4.9,10386720,379160,118.5,1690800,891440,14.95,9194460,1562820,50.45,6510540,3455920,46.35,6640760,-884520,16.2,10299560,2930940,112.0,2822240,-1878300,5.05,7395800,-430260,200.35,1219540,-1011320
14:53,77692.75,77700,200.95,773300,166480,5.05,10444860,437300,110.55,1760840,961480,14.65,10129880,2498240,42.7,7031020,3976400,46.5,6972220,-553060,12.4,11131120,3762500,115.7,2648560,-2051980,3.65,7202600,-623460,207.7,1141960,-1088900
14:54,77685.29,77700,194.75,773300,166480,5.2,10444860,437300,105.6,1760840,961480,16.4,10129880,2498240,40.35,7031020,3976400,52.85,6972220,-553060,11.7,11131120,3762500,124.2,2648560,-2051980,3.45,7202600,-623460,216.55,1141960,-1088900
14:55,77697.46,77700,193.85,773300,166480,5.3,10444860,437300,106.1,1760840,961480,16.15,10129880,2498240,39.65,7031020,3976400,50.8,6972220,-553060,11.3,11131120,3762500,122.55,2648560,-2051980,3.3,7202600,-623460,213.0,1141960,-1088900
14:56,77693.74,77700,199.45,752880,146060,4.35,10260980,253420,111.45,1845740,1046380,14.35,10992680,3361040,42.45,7605500,4550880,47.05,7177580,-347700,12.55,11859500,4490880,115.8,2658520,-2042020,3.3,7120760,-705300,207.25,1115540,-1115320
14:57,77686.73,77700,188.15,752880,146060,4.8,10260980,253420,99.45,1845740,1046380,15.0,10992680,3361040,32.35,7605500,4550880,49.05,7177580,-347700,7.8,11859500,4490880,126.9,2658520,-2042020,2.05,7120760,-705300,217.7,1115540,-1115320
14:58,77679.5,77700,188.3,752880,146060,4.95,10260980,253420,99.65,1845740,1046380,14.8,10992680,3361040,33.25,7605500,4550880,49.05,7177580,-347700,6.4,11859500,4490880,123.8,2658520,-2042020,1.7,7120760,-705300,215.25,1115540,-1115320
14:59,77687.82,77700,182.6,770300,163480,5.6,10608620,601060,94.05,2009220,1209860,17.65,11928220,4296580,30.6,8072360,5017740,54.5,6987920,-537360,6.2,11569280,4200660,130.0,2465360,-2235180,1.75,6437800,-1388260,225.55,1048960,-1181900
