ts,spot,atm_frozen_at_1450,ATM-2_K74000_CE_close,ATM-2_K74000_CE_OI,ATM-2_K74000_CE_OI_chg_vs_1430,ATM-2_K74000_PE_close,ATM-2_K74000_PE_OI,ATM-2_K74000_PE_OI_chg_vs_1430,ATM-1_K74100_CE_close,ATM-1_K74100_CE_OI,ATM-1_K74100_CE_OI_chg_vs_1430,ATM-1_K74100_PE_close,ATM-1_K74100_PE_OI,ATM-1_K74100_PE_OI_chg_vs_1430,ATM_K74200_CE_close,ATM_K74200_CE_OI,ATM_K74200_CE_OI_chg_vs_1430,ATM_K74200_PE_close,ATM_K74200_PE_OI,ATM_K74200_PE_OI_chg_vs_1430,ATM+1_K74300_CE_close,ATM+1_K74300_CE_OI,ATM+1_K74300_CE_OI_chg_vs_1430,ATM+1_K74300_PE_close,ATM+1_K74300_PE_OI,ATM+1_K74300_PE_OI_chg_vs_1430,ATM+2_K74400_CE_close,ATM+2_K74400_CE_OI,ATM+2_K74400_CE_OI_chg_vs_1430,ATM+2_K74400_PE_close,ATM+2_K74400_PE_OI,ATM+2_K74400_PE_OI_chg_vs_1430
14:30,74652.05,74200,694.65,945580,0,20.25,2787380,0,605.2,384360,0,26.25,832520,0,511.0,471140,0,33.6,969460,0,423.0,388760,0,44.35,1077200,0,336.05,607120,0,62.3,1075360,0
14:31,74577.87,74200,669.15,945580,0,21.6,2787380,0,571.3,384360,0,26.75,832520,0,487.0,471140,0,35.15,969460,0,392.2,388760,0,45.7,1077200,0,313.89,607120,0,64.65,1075360,0
14:32,74570.21,74200,605.6,945580,0,24.1,2787380,0,508.3,384360,0,31.45,832520,0,419.5,471140,0,42.6,969460,0,336.55,388760,0,57.85,1077200,0,258.8,607120,0,79.3,1075360,0
14:33,74438.82,74200,487.65,940260,-5320,45.35,2956800,169420,398.65,382240,-2120,61.85,851820,19300,313.1,454440,-16700,80.8,982460,13000,250.3,386640,-2120,116.7,1145320,68120,187.85,573000,-34120,150.25,1156480,81120
14:34,74465.18,74200,525.0,940260,-5320,30.0,2956800,169420,434.25,382240,-2120,42.6,851820,19300,351.0,454440,-16700,57.65,982460,13000,275.2,386640,-2120,80.25,1145320,68120,205.05,573000,-34120,114.9,1156480,81120
14:35,74423.89,74200,483.5,940260,-5320,39.2,2956800,169420,397.45,382240,-2120,54.45,851820,19300,323.45,454440,-16700,74.4,982460,13000,247.9,386640,-2120,103.9,1145320,68120,187.15,573000,-34120,141.15,1156480,81120
14:36,74388.19,74200,421.05,975400,29820,55.75,2777160,-10220,345.8,391960,7600,76.8,856880,24360,270.35,480100,8960,104.8,966100,-3360,207.55,411220,22460,140.4,1048820,-28380,150.94,719260,112140,184.05,1037900,-37460
14:37,74400.94,74200,493.4,975400,29820,37.5,2777160,-10220,413.85,391960,7600,52.95,856880,24360,329.0,480100,8960,72.0,966100,-3360,248.2,411220,22460,95.05,1048820,-28380,183.85,719260,112140,132.9,1037900,-37460
14:38,74396.28,74200,428.4,975400,29820,51.65,2777160,-10220,351.65,391960,7600,70.35,856880,24360,276.0,480100,8960,98.9,966100,-3360,211.55,411220,22460,130.25,1048820,-28380,152.69,719260,112140,175.65,1037900,-37460
14:39,74363.57,74200,403.55,990060,44480,52.15,2634920,-152460,323.75,396920,12560,73.55,842100,9580,252.6,500480,29340,100.4,947040,-22420,188.2,449340,60580,137.1,1041720,-35480,135.85,823460,216340,187.0,1004840,-70520
14:40,74397.03,74200,442.75,990060,44480,40.7,2634920,-152460,356.4,396920,12560,58.2,842100,9580,281.2,500480,29340,82.3,947040,-22420,212.25,449340,60580,112.4,1041720,-35480,151.0,823460,216340,152.2,1004840,-70520
14:41,74342.03,74200,358.3,990060,44480,68.9,2634920,-152460,285.0,396920,12560,97.2,842100,9580,215.9,500480,29340,131.7,947040,-22420,159.8,449340,60580,177.7,1041720,-35480,116.05,823460,216340,231.25,1004840,-70520
14:42,74339.48,74200,380.15,1040760,95180,60.6,2669380,-118000,302.3,406600,22240,85.1,823380,-9140,233.2,523340,52200,115.45,918560,-50900,172.35,509860,121100,157.3,1035220,-41980,121.5,936940,329820,206.4,1026940,-48420
14:43,74394.07,74200,429.75,1040760,95180,42.25,2669380,-118000,343.85,406600,22240,59.3,823380,-9140,268.55,523340,52200,85.0,918560,-50900,200.35,509860,121100,118.55,1035220,-41980,141.65,936940,329820,160.35,1026940,-48420
14:44,74369.27,74200,404.85,1040760,95180,45.0,2669380,-118000,324.75,406600,22240,63.3,823380,-9140,252.25,523340,52200,91.25,918560,-50900,186.8,509860,121100,125.35,1035220,-41980,131.6,936940,329820,171.5,1026940,-48420
14:45,74402.91,74200,466.8,1068280,122700,30.3,2654040,-133340,379.8,430860,46500,44.0,817180,-15340,299.5,550780,79640,62.45,909700,-59760,225.3,594640,205880,88.45,1057380,-19820,162.4,1033440,426320,124.1,937490,-137870
14:46,74454.92,74200,506.4,1068280,122700,17.39,2654040,-133340,415.45,430860,46500,25.45,817180,-15340,327.85,550780,79640,39.8,909700,-59760,244.45,594640,205880,59.6,1057380,-19820,175.0,1033440,426320,89.65,937490,-137870
14:47,74451.28,74200,491.95,1068280,122700,15.05,2654040,-133340,392.1,430860,46500,22.1,817180,-15340,305.1,550780,79640,33.8,909700,-59760,224.3,594640,205880,52.85,1057380,-19820,155.19,1033440,426320,81.7,937490,-137870
14:48,74349.1,74200,343.05,1026560,80980,29.3,3105040,317660,259.9,412280,27920,44.7,910900,78380,186.9,522460,51320,68.4,1076480,107020,128.05,549960,161200,108.6,1274340,197140,76.3,949120,342000,162.65,1272820,197460
14:49,74318.03,74200,301.5,1026560,80980,39.6,3105040,317660,226.0,412280,27920,60.1,910900,78380,159.25,522460,51320,97.45,1076480,107020,105.45,549960,161200,145.4,1274340,197140,64.2,949120,342000,197.7,1272820,197460
14:50,74248.4,74200,256.0,1026560,80980,54.2,3105040,317660,187.05,412280,27920,82.05,910900,78380,132.4,522460,51320,125.35,1076480,107020,85.95,549960,161200,177.35,1274340,197140,53.35,949120,342000,244.75,1272820,197460
14:51,74273.29,74200,268.1,1135140,189560,50.15,2872840,85460,198.25,450760,66400,79.2,876680,44160,139.3,630200,159060,122.3,1069420,99960,91.3,813560,424800,174.9,1121800,44600,55.0,1217500,610380,237.55,986060,-89300
