ts,spot,atm_frozen_at_1450,ATM-2_K77400_CE_close,ATM-2_K77400_CE_OI,ATM-2_K77400_CE_OI_chg_vs_1430,ATM-2_K77400_PE_close,ATM-2_K77400_PE_OI,ATM-2_K77400_PE_OI_chg_vs_1430,ATM-1_K77500_CE_close,ATM-1_K77500_CE_OI,ATM-1_K77500_CE_OI_chg_vs_1430,ATM-1_K77500_PE_close,ATM-1_K77500_PE_OI,ATM-1_K77500_PE_OI_chg_vs_1430,ATM_K77600_CE_close,ATM_K77600_CE_OI,ATM_K77600_CE_OI_chg_vs_1430,ATM_K77600_PE_close,ATM_K77600_PE_OI,ATM_K77600_PE_OI_chg_vs_1430,ATM+1_K77700_CE_close,ATM+1_K77700_CE_OI,ATM+1_K77700_CE_OI_chg_vs_1430,ATM+1_K77700_PE_close,ATM+1_K77700_PE_OI,ATM+1_K77700_PE_OI_chg_vs_1430,ATM+2_K77800_CE_close,ATM+2_K77800_CE_OI,ATM+2_K77800_CE_OI_chg_vs_1430,ATM+2_K77800_PE_close,ATM+2_K77800_PE_OI,ATM+2_K77800_PE_OI_chg_vs_1430
14:30,77613.17,77600,192.65,377750,0,3.2,2272390,0,97.9,1641410,0,7.55,4307580,0,26.95,3723320,0,37.1,2235620,0,9.0,3093900,0,118.8,777090,0,5.09,1943380,0,215.05,425910,0
14:31,77607.44,77600,192.2,377750,0,2.85,2272390,0,95.8,1641410,0,6.6,4307580,0,26.95,3723320,0,37.9,2235620,0,9.4,3093900,0,120.05,777090,0,5.4,1943380,0,215.7,425910,0
14:32,77595.16,77600,188.0,377750,0,2.65,2272390,0,92.25,1641410,0,7.0,4307580,0,23.9,3723320,0,38.25,2235620,0,7.45,3093900,0,122.0,777090,0,4.45,1943380,0,219.25,425910,0
14:33,77631.66,77600,203.2,383680,5930,2.4,2235780,-36610,106.1,1613020,-28390,4.4,4409480,101900,30.9,3679150,-44170,29.45,2379300,143680,10.25,3081200,-12700,108.95,777730,640,5.65,1920560,-22820,204.0,428330,2420
14:34,77622.84,77600,202.85,383680,5930,3.2,2235780,-36610,104.7,1613020,-28390,4.7,4409480,101900,29.5,3679150,-44170,29.45,2379300,143680,9.8,3081200,-12700,109.5,777730,640,5.8,1920560,-22820,206.0,428330,2420
14:35,77615.64,77600,198.8,383680,5930,2.95,2235780,-36610,101.4,1613020,-28390,4.7,4409480,101900,27.85,3679150,-44170,30.85,2379300,143680,9.0,3081200,-12700,112.65,777730,640,5.3,1920560,-22820,208.5,428330,2420
14:36,77603.74,77600,196.0,377510,-240,2.45,2021360,-251030,97.9,1557530,-83880,4.5,4116210,-191370,24.45,3729050,5730,30.9,2489610,253990,7.85,3336840,242940,114.2,907720,130630,4.34,2063055,119675,210.45,425960,50
14:37,77626.07,77600,198.05,377510,-240,2.8,2021360,-251030,100.05,1557530,-83880,4.45,4116210,-191370,25.65,3729050,5730,30.7,2489610,253990,8.4,3336840,242940,113.45,907720,130630,4.65,2063055,119675,209.9,425960,50
14:38,77617.89,77600,197.6,377510,-240,2.4,2021360,-251030,99.8,1557530,-83880,3.65,4116210,-191370,24.0,3729050,5730,27.85,2489610,253990,8.25,3336840,242940,111.5,907720,130630,4.5,2063055,119675,208.35,425960,50
14:39,77611.51,77600,195.75,377950,200,2.45,1998390,-274000,97.6,1550290,-91120,3.95,4083750,-223830,21.6,3892490,169170,28.8,2536190,300570,7.15,3456390,362490,113.95,926010,148920,3.8,1980390,37010,209.75,421850,-4060
14:40,77578.95,77600,183.55,377950,200,2.8,1998390,-274000,86.95,1550290,-91120,5.55,4083750,-223830,16.0,3892490,169170,35.0,2536190,300570,5.05,3456390,362490,123.45,926010,148920,2.85,1980390,37010,221.4,421850,-4060
14:41,77587.16,77600,184.85,377950,200,2.9,1998390,-274000,86.5,1550290,-91120,6.0,4083750,-223830,16.75,3892490,169170,35.1,2536190,300570,5.15,3456390,362490,122.65,926010,148920,3.0,1980390,37010,220.5,421850,-4060
14:42,77604.83,77600,191.55,370670,-7080,2.45,2011570,-260820,93.7,1547020,-94390,4.5,4205130,-102450,18.2,4123490,400170,28.9,2705630,470010,5.15,3736080,642180,116.15,926690,149600,3.0,1953930,10550,213.6,424870,-1040
