ts,spot,atm_frozen_at_1450,ATM-2_K85000_CE_close,ATM-2_K85000_CE_OI,ATM-2_K85000_CE_OI_chg_vs_1430,ATM-2_K85000_PE_close,ATM-2_K85000_PE_OI,ATM-2_K85000_PE_OI_chg_vs_1430,ATM-1_K85100_CE_close,ATM-1_K85100_CE_OI,ATM-1_K85100_CE_OI_chg_vs_1430,ATM-1_K85100_PE_close,ATM-1_K85100_PE_OI,ATM-1_K85100_PE_OI_chg_vs_1430,ATM_K85200_CE_close,ATM_K85200_CE_OI,ATM_K85200_CE_OI_chg_vs_1430,ATM_K85200_PE_close,ATM_K85200_PE_OI,ATM_K85200_PE_OI_chg_vs_1430,ATM+1_K85300_CE_close,ATM+1_K85300_CE_OI,ATM+1_K85300_CE_OI_chg_vs_1430,ATM+1_K85300_PE_close,ATM+1_K85300_PE_OI,ATM+1_K85300_PE_OI_chg_vs_1430,ATM+2_K85400_CE_close,ATM+2_K85400_CE_OI,ATM+2_K85400_CE_OI_chg_vs_1430,ATM+2_K85400_PE_close,ATM+2_K85400_PE_OI,ATM+2_K85400_PE_OI_chg_vs_1430
14:30,85206.55,85200,188.8,2195020,0,9.4,12755840,0,108.6,4373400,0,27.4,7455040,0,50.0,9602760,0,68.7,4159160,0,19.05,9504780,0,138.95,1577560,0,6.95,7125880,0,225.8,866680,0
14:31,85203.77,85200,193.9,2195020,0,8.35,12755840,0,110.9,4373400,0,25.15,7455040,0,50.7,9602760,0,65.4,4159160,0,19.65,9504780,0,133.95,1577560,0,7.15,7125880,0,222.15,866680,0
14:32,85166.77,85200,170.35,2195020,0,10.55,12755840,0,91.45,4373400,0,31.5,7455040,0,39.25,9602760,0,78.25,4159160,0,14.4,9504780,0,153.45,1577560,0,5.2,7125880,0,245.85,866680,0
14:33,85171.49,85200,186.6,1963720,-231300,7.75,12545520,-210320,104.3,3953880,-419520,24.7,8091840,636800,44.45,9127380,-475380,65.9,4532580,373420,16.95,9615240,110460,137.9,1856540,278980,6.25,7445180,319300,229.5,891180,24500
14:34,85179.25,85200,178.8,1963720,-231300,8.95,12545520,-210320,96.15,3953880,-419520,28.15,8091840,636800,42.05,9127380,-475380,73.45,4532580,373420,14.75,9615240,110460,145.0,1856540,278980,5.6,7445180,319300,237.35,891180,24500
14:35,85142.9,85200,154.95,1963720,-231300,11.85,12545520,-210320,78.2,3953880,-419520,34.8,8091840,636800,30.7,9127380,-475380,85.85,4532580,373420,10.05,9615240,110460,166.3,1856540,278980,3.45,7445180,319300,259.8,891180,24500
14:36,85130.02,85200,147.5,1939940,-255080,12.5,12849340,93500,72.5,4242800,-130600,37.0,8672580,1217540,26.3,9715020,112260,91.05,4796280,637120,7.6,10068220,563440,172.65,1766380,188820,2.95,7182900,57020,267.75,885460,18780
14:37,85165.76,85200,156.9,1939940,-255080,9.6,12849340,93500,79.1,4242800,-130600,31.2,8672580,1217540,28.45,9715020,112260,82.2,4796280,637120,8.05,10068220,563440,161.7,1766380,188820,2.9,7182900,57020,255.0,885460,18780
14:38,85179.59,85200,187.1,1939940,-255080,6.05,12849340,93500,101.25,4242800,-130600,20.25,8672580,1217540,41.0,9715020,112260,58.85,4796280,637120,12.4,10068220,563440,129.0,1766380,188820,3.8,7182900,57020,221.75,885460,18780
14:39,85202.17,85200,193.05,1991740,-203280,5.45,13221580,465740,106.7,4448910,75510,19.05,8892300,1437260,43.6,10349880,747120,56.85,4681480,522320,14.25,9850660,345880,127.45,1711520,133960,4.45,6431060,-694820,217.1,872540,5860
