ts,spot,atm_frozen_at_1450,ATM-2_K83300_CE_close,ATM-2_K83300_CE_OI,ATM-2_K83300_CE_OI_chg_vs_1430,ATM-2_K83300_PE_close,ATM-2_K83300_PE_OI,ATM-2_K83300_PE_OI_chg_vs_1430,ATM-1_K83400_CE_close,ATM-1_K83400_CE_OI,ATM-1_K83400_CE_OI_chg_vs_1430,ATM-1_K83400_PE_close,ATM-1_K83400_PE_OI,ATM-1_K83400_PE_OI_chg_vs_1430,ATM_K83500_CE_close,ATM_K83500_CE_OI,ATM_K83500_CE_OI_chg_vs_1430,ATM_K83500_PE_close,ATM_K83500_PE_OI,ATM_K83500_PE_OI_chg_vs_1430,ATM+1_K83600_CE_close,ATM+1_K83600_CE_OI,ATM+1_K83600_CE_OI_chg_vs_1430,ATM+1_K83600_PE_close,ATM+1_K83600_PE_OI,ATM+1_K83600_PE_OI_chg_vs_1430,ATM+2_K83700_CE_close,ATM+2_K83700_CE_OI,ATM+2_K83700_CE_OI_chg_vs_1430,ATM+2_K83700_PE_close,ATM+2_K83700_PE_OI,ATM+2_K83700_PE_OI_chg_vs_1430
14:30,83263.35,83500,73.4,5377540,0,73.65,4763320,0,35.4,7919200,0,134.05,2209160,0,15.9,9579580,0,218.3,2332720,0,7.3,7288940,0,308.8,1223560,0,4.35,6346480,0,407.1,924300,0
14:31,83293.76,83500,69.9,5377540,0,78.2,4763320,0,33.75,7919200,0,140.7,2209160,0,15.35,9579580,0,222.8,2332720,0,7.1,7288940,0,314.9,1223560,0,4.35,6346480,0,412.3,924300,0
14:32,83240.36,83500,51.3,5575440,197900,95.0,5338920,575600,22.8,8336560,417360,166.3,2312500,103340,9.85,10241900,662320,252.45,1949380,-383340,4.85,7459190,170250,346.35,1123160,-100400,3.3,5691600,-654880,447.65,931420,7120
14:33,83295.33,83500,66.35,5575440,197900,73.25,5338920,575600,31.1,8336560,417360,136.65,2312500,103340,13.8,10241900,662320,219.8,1949380,-383340,6.6,7459190,170250,310.2,1123160,-100400,4.15,5691600,-654880,407.05,931420,7120
14:34,83316.15,83500,71.95,5668340,290800,65.1,5216760,453440,32.95,7774980,-144220,127.05,2319820,110660,13.75,9955100,375520,207.65,1824200,-508520,6.5,7080830,-208110,297.05,1100860,-122700,4.15,5474680,-871800,397.9,905860,-18440
14:35,83306.64,83500,75.45,5668340,290800,60.8,5216760,453440,35.9,7774980,-144220,119.4,2319820,110660,15.15,9955100,375520,199.0,1824200,-508520,6.75,7080830,-208110,289.1,1100860,-122700,4.15,5474680,-871800,386.55,905860,-18440
14:36,83321.4,83500,82.75,5668340,290800,53.4,5216760,453440,40.35,7774980,-144220,107.6,2319820,110660,16.7,9955100,375520,184.0,1824200,-508520,7.05,7080830,-208110,274.35,1100860,-122700,4.2,5474680,-871800,371.3,905860,-18440
14:37,83331.01,83500,90.85,5299140,-78400,50.15,6034280,1270960,43.5,8303020,383820,102.0,2550780,341620,18.7,10164500,584920,177.15,1922540,-410180,7.8,7381600,92660,266.4,1111320,-112240,4.45,5503780,-842700,365.95,904000,-20300
14:38,83334.13,83500,107.85,5299140,-78400,36.35,6034280,1270960,54.65,8303020,383820,80.25,2550780,341620,23.7,10164500,584920,150.1,1922540,-410180,8.45,7381600,92660,237.3,1111320,-112240,4.75,5503780,-842700,333.2,904000,-20300
14:39,83355.27,83500,120.55,5299140,-78400,31.95,6034280,1270960,59.25,8303020,383820,72.2,2550780,341620,25.0,10164500,584920,139.7,1922540,-410180,9.4,7381600,92660,221.95,1111320,-112240,4.35,5503780,-842700,317.55,904000,-20300
14:40,83377.99,83500,136.45,3824480,-1553060,25.95,7387840,2624520,70.35,7153920,-765280,60.6,3382840,1173680,31.65,10164500,584920,122.1,1922540,-410180,12.0,8001220,712280,202.7,1111320,-112240,5.2,5503780,-842700,294.35,921900,-2400
14:41,83428.59,83500,161.75,3824480,-1553060,19.1,7387840,2624520,85.75,7153920,-765280,48.75,3382840,1173680,41.0,10164500,584920,99.65,1922540,-410180,15.1,8001220,712280,174.55,1111320,-112240,6.45,5503780,-842700,265.3,921900,-2400
14:42,83445.86,83500,154.15,2666960,-2710580,18.45,8225180,3461860,83.15,5937580,-1981620,47.4,5189820,2980660,38.2,9868990,289410,101.7,2926720,594000,14.75,7948420,659480,178.55,1204240,-19320,6.25,6225500,-120980,269.75,921900,-2400
14:43,83457.87,83500,162.25,2666960,-2710580,15.85,8225180,3461860,91.35,5937580,-1981620,43.25,5189820,2980660,40.45,9868990,289410,93.45,2926720,594000,16.0,7948420,659480,168.85,1204240,-19320,6.3,6225500,-120980,258.9,962580,38280
14:44,83446.88,83500,156.0,2666960,-2710580,18.65,8225180,3461860,83.95,5937580,-1981620,47.55,5189820,2980660,38.45,9868990,289410,101.2,2926720,594000,14.35,7948420,659480,176.65,1204240,-19320,5.7,6225500,-120980,268.75,962580,38280
14:45,83505.56,83500,214.55,2053320,-3324220,8.25,8060220,3296900,129.45,4271120,-3648080,23.6,6039640,3830480,64.95,8198260,-1381320,59.35,3518080,1185360,27.2,7253880,-35060,120.75,1275240,51680,9.55,6511180,164700,203.25,983020,58720
14:46,83491.84,83500,229.75,2053320,-3324220,7.15,8060220,3296900,139.85,4271120,-3648080,20.2,6039640,3830480,71.15,8198260,-1381320,52.2,3518080,1185360,29.9,7253880,-35060,107.2,1275240,51680,9.95,6511180,164700,191.85,983020,58720
14:47,83522.67,83500,252.7,2053320,-3324220,5.35,8060220,3296900,163.0,4271120,-3648080,15.2,6039640,3830480,86.85,8198260,-1381320,40.05,3518080,1185360,36.45,7253880,-35060,90.4,1275240,51680,12.2,6511180,164700,166.25,983020,58720
14:48,83509.61,83500,219.3,1546060,-3831480,7.4,7513140,2749820,133.8,2859940,-5059260,20.75,7196280,4987120,67.2,8198260,-1381320,53.7,3518080,1185360,25.35,6668040,-620900,114.75,1275240,51680,8.4,6511180,164700,196.35,1081000,156700
14:49,83506.29,83500,243.45,1546060,-3831480,5.55,7513140,2749820,150.0,2859940,-5059260,15.3,7196280,4987120,79.3,8198260,-1381320,42.05,3518080,1185360,31.5,6668040,-620900,95.45,1275240,51680,9.2,6511180,164700,173.15,1081000,156700
14:50,83488.8,83500,228.0,1546060,-3831480,6.85,7513140,2749820,139.3,2859940,-5059260,20.0,7196280,4987120,69.75,8198260,-1381320,51.1,3518080,1185360,26.95,6668040,-620900,107.0,1275240,51680,7.75,6511180,164700,188.95,1081000,156700
14:51,83480.38,83500,225.25,1362480,-4015060,6.6,7753930,2990610,140.5,2670160,-5249040,19.4,7693800,5484640,71.7,6089900,-3489680,48.45,6265420,3932700,27.3,8299100,1010160,103.4,1849600,626040,6.55,8130820,1784340,189.6,1123460,199160
14:52,83499.84,83500,238.95,1362480,-4015060,4.2,7753930,2990610,147.65,2670160,-5249040,13.2,7693800,5484640,75.15,6089900,-3489680,39.1,6265420,3932700,27.0,8299100,1010160,91.25,1849600,626040,6.45,8130820,1784340,169.2,1123460,199160
14:53,83530.84,83500,260.15,1218620,-4158920,2.9,7579800,2816480,158.65,2425500,-5493700,8.55,8413840,6204680,80.65,6034500,-3545080,27.4,7514400,5181680,30.4,9023980,1735040,79.5,2272020,1048460,7.75,8912560,2566080,157.05,1253540,329240
14:54,83485.93,83500,243.85,1218620,-4158920,3.9,7579800,2816480,149.25,2425500,-5493700,11.7,8413840,6204680,72.35,6034500,-3545080,36.15,7514400,5181680,26.05,9023980,1735040,87.25,2272020,1048460,5.85,8912560,2566080,170.75,1253540,329240
14:55,83517.63,83500,223.15,1218620,-4158920,3.35,7579800,2816480,129.4,2425500,-5493700,11.05,8413840,6204680,55.7,6034500,-3545080,35.85,7514400,5181680,14.55,9023980,1735040,93.65,2272020,1048460,2.75,8912560,2566080,181.9,1253540,329240
14:56,83500.67,83500,217.85,1098100,-4279440,2.8,7628600,2865280,137.2,2425460,-5493740,11.2,9058320,6849160,53.1,6034500,-3545080,34.0,7514400,5181680,12.9,9713360,2424420,102.65,2272020,1048460,2.05,8912560,2566080,177.35,1098600,174300
14:57,83456.97,83500,164.65,1098100,-4279440,4.3,7628600,2865280,77.45,2425460,-5493740,18.85,9058320,6849160,20.6,6034500,-3545080,61.35,7514400,5181680,3.0,9713360,2424420,143.3,2272020,1048460,1.15,8912560,2566080,241.5,1098600,174300
14:58,83442.95,83500,179.8,1098100,-4279440,3.5,7628600,2865280,88.5,2425460,-5493740,12.7,9058320,6849160,23.5,6034500,-3545080,46.4,7514400,5181680,3.25,9713360,2424420,127.4,2272020,1048460,0.95,8912560,2566080,225.2,1098600,174300
14:59,83462.73,83500,166.85,1097320,-4280220,4.05,8712380,3949060,76.55,2966980,-4952220,16.2,10511900,8302740,19.1,8731820,-847760,58.4,6208340,3875620,2.55,9120160,1831220,140.3,1681740,458180,0.9,6498840,152360,239.05,958500,34200
15:00,83410.64,83500,129.55,1097320,-4280220,4.55,8712380,3949060,46.85,2966980,-4952220,21.95,10511900,8302740,6.2,8731820,-847760,81.75,6208340,3875620,0.85,9120160,1831220,173.7,1681740,458180,0.5,6498840,152360,274.3,958500,34200
15:01,83405.5,83500,125.7,1630100,-3747440,3.45,10270740,5507420,42.7,5417120,-2502080,21.65,10297980,8088820,5.35,11270860,1691280,83.65,4430820,2098100,0.8,7345620,56680,178.55,1377340,153780,0.5,5266660,-1079820,279.05,965060,40760
15:02,83337.08,83500,102.2,1630100,-3747440,8.05,10270740,5507420,30.95,5417120,-2502080,36.5,10297980,8088820,2.9,11270860,1691280,107.3,4430820,2098100,0.6,7345620,56680,206.35,1377340,153780,0.35,5266660,-1079820,304.1,965060,40760
15:03,83394.1,83500,116.85,1630100,-3747440,3.1,10270740,5507420,32.5,5417120,-2502080,18.9,10297980,8088820,2.05,11270860,1691280,88.85,4430820,2098100,0.7,7345620,56680,187.35,1377340,153780,0.45,5266660,-1079820,288.75,965060,40760
15:04,83431.66,83500,136.15,2238120,-3139420,1.55,11950200,7186880,42.1,8191700,272500,7.15,10424180,8215020,3.0,11167660,1588080,62.8,3766580,1433860,0.7,5896640,-1392300,161.45,1334180,110620,0.45,4302700,-2043780,260.45,973000,48700
