ts,spot,atm_frozen_at_1450,ATM-2_K81200_CE_close,ATM-2_K81200_CE_OI,ATM-2_K81200_CE_OI_chg_vs_1430,ATM-2_K81200_PE_close,ATM-2_K81200_PE_OI,ATM-2_K81200_PE_OI_chg_vs_1430,ATM-1_K81300_CE_close,ATM-1_K81300_CE_OI,ATM-1_K81300_CE_OI_chg_vs_1430,ATM-1_K81300_PE_close,ATM-1_K81300_PE_OI,ATM-1_K81300_PE_OI_chg_vs_1430,ATM_K81400_CE_close,ATM_K81400_CE_OI,ATM_K81400_CE_OI_chg_vs_1430,ATM_K81400_PE_close,ATM_K81400_PE_OI,ATM_K81400_PE_OI_chg_vs_1430,ATM+1_K81500_CE_close,ATM+1_K81500_CE_OI,ATM+1_K81500_CE_OI_chg_vs_1430,ATM+1_K81500_PE_close,ATM+1_K81500_PE_OI,ATM+1_K81500_PE_OI_chg_vs_1430,ATM+2_K81600_CE_close,ATM+2_K81600_CE_OI,ATM+2_K81600_CE_OI_chg_vs_1430,ATM+2_K81600_PE_close,ATM+2_K81600_PE_OI,ATM+2_K81600_PE_OI_chg_vs_1430
14:30,81191.67,81400,70.05,1541640,0,153.9,1017160,0,44.25,1828020,0,231.1,917580,0,29.15,1330060,0,314.4,893120,0,21.9,2795460,0,403.9,1064800,0,15.6,1318120,0,499.75,333780,0
14:31,81232.37,81400,92.25,1541640,0,121.4,1017160,0,61.4,1828020,0,190.25,917580,0,40.55,1330060,0,271.45,893120,0,29.6,2795460,0,360.65,1064800,0,21.6,1318120,0,451.9,333780,0
14:32,81250.06,81400,101.9,1541640,0,113.6,1017160,0,71.4,1828020,0,181.35,917580,0,49.15,1330060,0,259.15,893120,0,35.3,2795460,0,345.95,1064800,0,26.1,1318120,0,436.5,333780,0
14:33,81252.59,81400,100.1,1912900,371260,110.85,1136820,119660,67.7,1879840,51820,177.0,897640,-19940,45.75,1439520,109460,256.6,885720,-7400,33.55,2935750,140290,346.2,1049760,-15040,24.6,1347720,29600,435.05,324760,-9020
14:34,81266.61,81400,114.65,1912900,371260,91.8,1136820,119660,78.65,1879840,51820,155.15,897640,-19940,53.55,1439520,109460,232.1,885720,-7400,39.3,2935750,140290,315.7,1049760,-15040,28.6,1347720,29600,408.1,324760,-9020
14:35,81293.89,81400,139.35,1912900,371260,91.05,1136820,119660,95.85,1879840,51820,149.0,897640,-19940,68.15,1439520,109460,221.9,885720,-7400,52.8,2935750,140290,303.6,1049760,-15040,39.25,1347720,29600,394.25,324760,-9020
14:36,81296.84,81400,143.95,1660760,119120,96.3,1416880,399720,100.1,2011240,183220,152.2,1054480,136900,71.15,1437560,107500,226.6,932580,39460,54.85,3090780,295320,305.85,1046820,-17980,40.95,1310420,-7700,394.45,320720,-13060
14:37,81267.8,81400,114.95,1660760,119120,96.25,1416880,399720,75.25,2011240,183220,156.8,1054480,136900,51.15,1437560,107500,232.55,932580,39460,37.0,3090780,295320,318.5,1046820,-17980,27.3,1310420,-7700,408.3,320720,-13060
14:38,81278.62,81400,108.2,1660760,119120,87.6,1416880,399720,69.2,2011240,183220,148.35,1054480,136900,44.7,1437560,107500,225.65,932580,39460,30.25,3090780,295320,310.95,1046820,-17980,21.1,1310420,-7700,401.55,320720,-13060
14:39,81305.18,81400,125.2,1426660,-114980,76.15,1380340,363180,90.3,1934060,106040,132.85,1085300,167720,56.5,1414480,84420,204.95,899680,6560,39.25,3043800,248340,281.05,1053560,-11240,27.25,1365480,47360,376.9,311440,-22340
14:40,81322.62,81400,145.2,1426660,-114980,63.55,1380340,363180,100.0,1934060,106040,113.5,1085300,167720,68.1,1414480,84420,184.9,899680,6560,44.5,3043800,248340,264.75,1053560,-11240,30.8,1365480,47360,351.75,311440,-22340
14:41,81340.1,81400,151.85,1426660,-114980,70.75,1380340,363180,101.0,1934060,106040,121.55,1085300,167720,70.7,1414480,84420,190.0,899680,6560,49.8,3043800,248340,269.5,1053560,-11240,34.6,1365480,47360,358.15,311440,-22340
14:42,81341.48,81400,152.6,1435300,-106340,51.65,1636600,619440,98.5,2093920,265900,99.85,1269800,352220,65.35,1539080,209020,166.85,950980,57860,45.0,3167240,371780,246.0,1063200,-1600,30.25,1431540,113420,333.6,316020,-17760
14:43,81344.16,81400,172.7,1435300,-106340,46.65,1636600,619440,120.3,2093920,265900,88.25,1269800,352220,80.15,1539080,209020,151.15,950980,57860,55.05,3167240,371780,226.1,1063200,-1600,39.1,1431540,113420,308.0,316020,-17760
14:44,81383.08,81400,178.75,1435300,-106340,43.85,1636600,619440,111.95,2093920,265900,84.95,1269800,352220,74.7,1539080,209020,146.15,950980,57860,50.35,3167240,371780,225.0,1063200,-1600,35.25,1431540,113420,307.45,316020,-17760
14:45,81410.41,81400,190.85,1287120,-254520,40.9,1762120,744960,129.45,2056460,228440,79.05,1454600,537020,88.35,1703920,373860,137.4,1014380,121260,60.2,3187540,392080,210.45,1105160,40360,41.0,1461800,143680,293.0,320200,-13580
14:46,81372.62,81400,181.0,1287120,-254520,44.05,1762120,744960,118.1,2056460,228440,83.6,1454600,537020,77.15,1703920,373860,148.35,1014380,121260,53.6,3187540,392080,217.65,1105160,40360,34.45,1461800,143680,302.25,320200,-13580
14:47,81313.35,81400,119.6,1287120,-254520,59.75,1762120,744960,70.6,2056460,228440,111.65,1454600,537020,42.05,1703920,373860,183.7,1014380,121260,25.9,3187540,392080,266.1,1105160,40360,16.3,1461800,143680,358.2,320200,-13580
