ts,spot,atm_frozen_at_1450,ATM-2_K83200_CE_close,ATM-2_K83200_CE_OI,ATM-2_K83200_CE_OI_chg_vs_1430,ATM-2_K83200_PE_close,ATM-2_K83200_PE_OI,ATM-2_K83200_PE_OI_chg_vs_1430,ATM-1_K83300_CE_close,ATM-1_K83300_CE_OI,ATM-1_K83300_CE_OI_chg_vs_1430,ATM-1_K83300_PE_close,ATM-1_K83300_PE_OI,ATM-1_K83300_PE_OI_chg_vs_1430,ATM_K83400_CE_close,ATM_K83400_CE_OI,ATM_K83400_CE_OI_chg_vs_1430,ATM_K83400_PE_close,ATM_K83400_PE_OI,ATM_K83400_PE_OI_chg_vs_1430,ATM+1_K83500_CE_close,ATM+1_K83500_CE_OI,ATM+1_K83500_CE_OI_chg_vs_1430,ATM+1_K83500_PE_close,ATM+1_K83500_PE_OI,ATM+1_K83500_PE_OI_chg_vs_1430,ATM+2_K83600_CE_close,ATM+2_K83600_CE_OI,ATM+2_K83600_CE_OI_chg_vs_1430,ATM+2_K83600_PE_close,ATM+2_K83600_PE_OI,ATM+2_K83600_PE_OI_chg_vs_1430
14:30,83427.49,83400,218.5,473260,0,9.3,6838280,0,129.8,1670780,0,21.1,7984440,0,58.45,5838840,0,50.35,6242160,0,22.65,10087560,0,113.35,3128260,0,8.6,7392520,0,199.4,1827140,0
14:31,83439.94,83400,229.45,473260,0,7.5,6838280,0,139.3,1670780,0,17.25,7984440,0,64.5,5838840,0,42.5,6242160,0,25.65,10087560,0,102.95,3128260,0,9.5,7392520,0,186.9,1827140,0
14:32,83436.76,83400,217.05,473260,0,7.4,6838280,0,127.15,1670780,0,18.45,7984440,0,55.75,5838840,0,47.3,6242160,0,21.1,10087560,0,112.15,3128260,0,7.85,7392520,0,198.65,1827140,0
14:33,83432.82,83400,221.1,426900,-46360,7.0,7153940,315660,130.95,1626000,-44780,17.35,8716970,732530,59.55,5828380,-10460,45.9,6813360,571200,22.45,10216840,129280,109.65,3266540,138280,8.25,7602060,209540,195.5,1834700,7560
14:34,83458.18,83400,242.25,426900,-46360,5.2,7153940,315660,149.45,1626000,-44780,13.15,8716970,732530,72.2,5828380,-10460,35.95,6813360,571200,30.7,10216840,129280,93.6,3266540,138280,11.4,7602060,209540,174.95,1834700,7560
14:35,83459.05,83400,245.3,426900,-46360,5.8,7153940,315660,153.5,1626000,-44780,13.6,8716970,732530,76.0,5828380,-10460,36.35,6813360,571200,31.3,10216840,129280,91.45,3266540,138280,11.85,7602060,209540,172.7,1834700,7560
14:36,83461.4,83400,266.45,378340,-94920,4.85,6264080,-574200,172.1,1426040,-244740,10.85,9082440,1098000,90.15,5305900,-532940,29.1,7936780,1694620,37.9,10470700,383140,77.05,3861240,732980,14.2,8035040,642520,155.2,1896880,69740
14:37,83467.71,83400,256.85,378340,-94920,4.8,6264080,-574200,163.4,1426040,-244740,11.45,9082440,1098000,82.6,5305900,-532940,31.5,7936780,1694620,35.2,10470700,383140,83.8,3861240,732980,13.5,8035040,642520,162.9,1896880,69740
14:38,83456.87,83400,221.45,378340,-94920,5.95,6264080,-574200,129.9,1426040,-244740,15.5,9082440,1098000,58.9,5305900,-532940,44.35,7936780,1694620,22.25,10470700,383140,106.1,3861240,732980,8.6,8035040,642520,192.45,1896880,69740
14:39,83415.92,83400,198.0,353700,-119560,8.45,6072980,-765300,111.45,1314680,-356100,21.8,8965360,980920,46.3,4932780,-906060,56.8,8595600,2353440,16.6,10689640,602080,127.45,4231000,1102740,6.4,8314180,921660,216.05,1980880,153740
14:40,83401.4,83400,205.15,353700,-119560,7.35,6072980,-765300,115.7,1314680,-356100,19.05,8965360,980920,46.7,4932780,-906060,49.4,8595600,2353440,15.35,10689640,602080,119.65,4231000,1102740,5.25,8314180,921660,206.6,1980880,153740
14:41,83363.83,83400,208.9,353700,-119560,6.9,6072980,-765300,118.75,1314680,-356100,16.85,8965360,980920,46.4,4932780,-906060,45.7,8595600,2353440,13.6,10689640,602080,112.2,4231000,1102740,4.35,8314180,921660,202.85,1980880,153740
14:42,83404.55,83400,220.35,403440,-69820,6.7,6490540,-347740,127.7,1656240,-14540,14.05,9122460,1138020,50.5,5577740,-261100,37.4,8000330,1758170,15.45,10841840,754280,101.75,3657320,529060,4.65,7660120,267600,190.95,1843980,16840
14:43,83416.72,83400,213.75,403440,-69820,5.55,6490540,-347740,123.1,1656240,-14540,13.6,9122460,1138020,47.5,5577740,-261100,38.15,8000330,1758170,14.15,10841840,754280,103.8,3657320,529060,4.55,7660120,267600,193.85,1843980,16840
14:44,83415.02,83400,201.75,403440,-69820,6.75,6490540,-347740,111.3,1656240,-14540,16.7,9122460,1138020,40.15,5577740,-261100,46.7,8000330,1758170,11.65,10841840,754280,114.7,3657320,529060,3.15,7660120,267600,206.05,1843980,16840
14:45,83431.52,83400,209.9,414800,-58460,5.05,7012080,173800,117.5,1580000,-90780,12.7,10141460,2157020,44.05,5909940,71100,39.4,8315060,2072900,13.25,11364660,1277100,108.15,3453340,325080,3.85,7390820,-1700,198.85,1822840,-4300
14:46,83438.74,83400,214.85,414800,-58460,3.65,7012080,173800,122.05,1580000,-90780,10.5,10141460,2157020,48.55,5909940,71100,36.1,8315060,2072900,14.6,11364660,1277100,102.05,3453340,325080,4.2,7390820,-1700,191.3,1822840,-4300
14:47,83461.16,83400,239.3,414800,-58460,3.55,7012080,173800,143.1,1580000,-90780,8.55,10141460,2157020,62.7,5909940,71100,27.7,8315060,2072900,20.0,11364660,1277100,84.95,3453340,325080,5.95,7390820,-1700,171.1,1822840,-4300
14:48,83438.02,83400,206.85,387580,-85680,4.55,6157300,-680980,114.35,1536400,-134380,12.85,9745680,1761240,42.8,6354580,515740,41.8,9110380,2868220,12.5,12634620,2547060,110.85,3720140,591880,3.9,7455070,62550,202.5,1820200,-6940
14:49,83378.17,83400,194.2,387580,-85680,5.95,6157300,-680980,102.25,1536400,-134380,15.8,9745680,1761240,34.4,6354580,515740,48.4,9110380,2868220,8.65,12634620,2547060,121.95,3720140,591880,2.55,7455070,62550,215.5,1820200,-6940
