ts,spot,atm_frozen_at_1450,ATM-2_K80800_CE_close,ATM-2_K80800_CE_OI,ATM-2_K80800_CE_OI_chg_vs_1430,ATM-2_K80800_PE_close,ATM-2_K80800_PE_OI,ATM-2_K80800_PE_OI_chg_vs_1430,ATM-1_K80900_CE_close,ATM-1_K80900_CE_OI,ATM-1_K80900_CE_OI_chg_vs_1430,ATM-1_K80900_PE_close,ATM-1_K80900_PE_OI,ATM-1_K80900_PE_OI_chg_vs_1430,ATM_K81000_CE_close,ATM_K81000_CE_OI,ATM_K81000_CE_OI_chg_vs_1430,ATM_K81000_PE_close,ATM_K81000_PE_OI,ATM_K81000_PE_OI_chg_vs_1430,ATM+1_K81100_CE_close,ATM+1_K81100_CE_OI,ATM+1_K81100_CE_OI_chg_vs_1430,ATM+1_K81100_PE_close,ATM+1_K81100_PE_OI,ATM+1_K81100_PE_OI_chg_vs_1430,ATM+2_K81200_CE_close,ATM+2_K81200_CE_OI,ATM+2_K81200_CE_OI_chg_vs_1430,ATM+2_K81200_PE_close,ATM+2_K81200_PE_OI,ATM+2_K81200_PE_OI_chg_vs_1430
14:30,80965.4,81000,208.2,509020,0,11.4,4958280,0,122.75,1672360,0,22.8,6172140,0,51.7,6539260,0,52.35,6088900,0,17.6,7947700,0,117.1,2494020,0,7.5,5663640,0,207.3,920100,0
14:31,80971.63,81000,210.15,509020,0,11.55,4958280,0,118.0,1672360,0,24.15,6172140,0,48.8,6539260,0,55.2,6088900,0,16.3,7947700,0,121.4,2494020,0,7.1,5663640,0,211.05,920100,0
14:32,80955.02,81000,194.9,509020,0,13.3,4958280,0,107.85,1672360,0,27.5,6172140,0,41.9,6539260,0,60.9,6088900,0,13.2,7947700,0,130.65,2494020,0,6.65,5663640,0,225.3,920100,0
14:33,80972.51,81000,196.15,424380,-84640,11.95,4855300,-102980,110.25,1672360,0,25.5,6172140,0,43.5,6539260,0,59.0,7026300,937400,14.2,7947700,0,129.4,2494020,0,7.45,6318520,654880,223.1,957520,37420
14:34,80971.04,81000,195.9,424380,-84640,11.55,4855300,-102980,110.5,1672360,0,24.5,6172140,0,43.5,6539260,0,60.4,7026300,937400,15.1,7947700,0,126.35,2494020,0,6.95,6318520,654880,218.7,957520,37420
14:35,80978.76,81000,208.0,424380,-84640,11.75,4855300,-102980,119.7,1672360,0,24.45,6172140,0,51.65,6539260,0,56.15,7026300,937400,17.6,7947700,0,122.9,2494020,0,8.25,6318520,654880,213.9,957520,37420
14:36,80984.58,81000,209.05,549540,40520,11.4,5168260,209980,121.5,1644500,-27860,24.05,6172140,0,52.5,7107320,568060,55.25,7049920,961020,18.45,8498440,550740,120.95,2446200,-47820,8.5,6137120,473480,210.1,880640,-39460
14:37,80977.26,81000,198.6,549540,40520,12.1,5168260,209980,111.7,1644500,-27860,26.0,6172140,0,45.45,7107320,568060,59.75,7049920,961020,15.35,8498440,550740,129.5,2446200,-47820,7.15,6137120,473480,220.15,880640,-39460
14:38,80972.7,81000,202.6,549540,40520,12.35,5168260,209980,115.85,1644500,-27860,25.9,6172140,0,49.2,7107320,568060,58.9,7049920,961020,17.9,8498440,550740,127.9,2446200,-47820,8.2,6137120,473480,217.0,880640,-39460
14:39,81030.14,81000,231.45,618040,109020,7.2,5137480,179200,139.75,1777360,105000,15.85,6172140,0,64.8,7102620,563360,40.1,6985980,897080,23.95,8387500,439800,99.05,2446200,-47820,10.45,6054940,391300,186.05,858460,-61640
14:40,80993.13,81000,208.7,618040,109020,7.5,5137480,179200,118.15,1777360,105000,17.55,6172140,0,45.6,7102620,563360,47.5,6985980,897080,14.5,8387500,439800,114.0,2446200,-47820,6.65,6054940,391300,206.7,858460,-61640
14:41,81013.31,81000,211.95,618040,109020,6.4,5137480,179200,122.0,1777360,105000,15.7,6172140,0,49.1,7102620,563360,44.15,6985980,897080,16.35,8387500,439800,110.7,2446200,-47820,7.1,6054940,391300,202.25,858460,-61640
14:42,81014.36,81000,216.95,469340,-39680,4.15,4778180,-180100,122.7,1502800,-169560,11.4,7352060,1179920,50.8,6820000,280740,38.35,7177500,1088600,16.25,8385680,437980,104.5,2419760,-74260,6.8,6418000,754360,195.0,858460,-61640
14:43,81009.36,81000,218.15,469340,-39680,4.45,4778180,-180100,124.6,1502800,-169560,10.85,7352060,1179920,50.85,6820000,280740,37.65,7177500,1088600,16.95,8385680,437980,102.55,2419760,-74260,7.1,6418000,754360,194.1,858460,-61640
14:44,80982.39,81000,206.65,469340,-39680,5.6,4778180,-180100,115.55,1502800,-169560,14.05,7352060,1179920,45.45,6820000,280740,43.75,7177500,1088600,14.3,8385680,437980,112.45,2419760,-74260,5.95,6418000,754360,205.8,858460,-61640
14:45,81038.95,81000,219.2,445980,-63040,4.45,4367920,-590360,125.6,1452900,-219460,10.95,7352060,1179920,52.1,6820000,280740,36.9,7629910,1541010,17.1,8879720,932020,102.0,2574500,80480,7.0,6740120,1076480,192.3,858460,-61640
14:46,80944.89,81000,188.95,445980,-63040,6.25,4367920,-590360,96.95,1452900,-219460,16.45,7352060,1179920,31.75,6820000,280740,50.4,7629910,1541010,8.95,8879720,932020,128.05,2574500,80480,4.15,6740120,1076480,222.35,858460,-61640
14:47,80931.91,81000,186.25,445980,-63040,8.95,4367920,-590360,97.95,1452900,-219460,21.95,7352060,1179920,31.8,6820000,280740,54.9,7629910,1541010,8.55,8879720,932020,131.15,2574500,80480,4.0,6740120,1076480,227.5,858460,-61640
14:48,80984.87,81000,188.25,499620,-9400,7.1,4514300,-443980,97.55,1718280,45920,17.7,8345100,2172960,31.4,7613760,1074500,50.95,7745280,1656380,8.25,8947360,999660,128.4,2574500,80480,3.75,5794860,131220,221.95,806740,-113360
14:49,80998.65,81000,191.8,499620,-9400,5.55,4514300,-443980,100.5,1718280,45920,15.6,8345100,2172960,33.85,7613760,1074500,48.7,7745280,1656380,8.65,8947360,999660,123.4,2574500,80480,3.75,5794860,131220,217.45,806740,-113360
14:50,80989.02,81000,187.15,499620,-9400,6.5,4514300,-443980,98.05,1718280,45920,17.9,8345100,2172960,32.6,7613760,1074500,52.35,7745280,1656380,8.35,8947360,999660,128.15,2574500,80480,3.75,5794860,131220,223.7,806740,-113360
14:51,80978.9,81000,173.95,499620,-9400,8.3,4524020,-434260,87.0,1747760,75400,21.95,8345100,2172960,27.0,7955260,1416000,61.75,8011840,1922940,6.6,8947360,999660,141.7,2442260,-51760,3.9,5527360,-136280,237.55,805000,-115100
14:52,80984.35,81000,188.15,499620,-9400,6.0,4524020,-434260,98.5,1747760,75400,15.8,8345100,2172960,32.0,7955260,1416000,48.5,8011840,1922940,7.45,8947360,999660,123.7,2442260,-51760,4.1,5527360,-136280,220.6,805000,-115100
14:53,80957.79,81000,172.6,499620,-9400,7.85,4524020,-434260,85.55,1747760,75400,20.35,8345100,2172960,23.5,7955260,1416000,59.05,8011840,1922940,5.5,8947360,999660,138.55,2442260,-51760,2.9,5527360,-136280,237.55,805000,-115100
14:54,80955.52,81000,176.9,499620,-9400,7.35,4524020,-434260,87.6,1885460,213100,18.75,8514600,2342460,24.25,8206460,1667200,55.0,7486000,1397100,5.95,8598860,651160,136.35,2442260,-51760,3.0,5466920,-196720,233.8,747460,-172640
14:55,80952.6,81000,174.5,499620,-9400,7.35,4524020,-434260,85.8,1885460,213100,19.05,8514600,2342460,22.45,8206460,1667200,56.15,7486000,1397100,5.7,8598860,651160,139.1,2442260,-51760,3.1,5466920,-196720,236.45,747460,-172640
14:56,80939.65,81000,168.6,499620,-9400,8.15,4524020,-434260,81.0,1885460,213100,21.4,8514600,2342460,18.45,8206460,1667200,59.05,7486000,1397100,4.75,8598860,651160,145.85,2442260,-51760,2.85,5466920,-196720,242.8,747460,-172640
14:57,80942.79,81000,169.5,538360,29340,7.55,4524020,-434260,82.4,1885460,213100,20.7,8514600,2342460,19.1,8724620,2185360,57.3,7387100,1298200,4.3,8143960,196260,141.0,2329560,-164460,2.55,4983620,-680020,239.6,737020,-183080
14:58,80939.61,81000,161.7,538360,29340,7.15,4524020,-434260,76.15,1885460,213100,21.45,8514600,2342460,15.6,8724620,2185360,61.75,7387100,1298200,3.8,8143960,196260,148.3,2329560,-164460,2.35,4983620,-680020,247.45,737020,-183080
14:59,80925.7,81000,154.4,538360,29340,7.85,4524020,-434260,66.95,1885460,213100,23.1,8514600,2342460,13.65,8724620,2185360,65.35,7387100,1298200,4.05,8143960,196260,156.8,2329560,-164460,2.6,4983620,-680020,254.3,737020,-183080
15:00,80907.93,81000,106.1,616500,107480,9.25,5302140,343860,32.3,2313960,641600,37.2,9438380,3266240,8.0,9810600,3271340,114.25,7203220,1114320,2.85,7661620,-286080,205.8,2329560,-164460,2.65,4983620,-680020,309.6,737020,-183080
15:01,80883.74,81000,90.2,616500,107480,9.3,5302140,343860,23.1,2313960,641600,42.75,9438380,3266240,4.55,9810600,3271340,123.25,7203220,1114320,1.8,7661620,-286080,221.15,2329560,-164460,1.5,4983620,-680020,321.5,737020,-183080
15:02,80848.51,81000,80.9,616500,107480,11.25,5302140,343860,19.65,2313960,641600,50.6,9438380,3266240,4.15,9810600,3271340,133.9,7203220,1114320,1.9,7661620,-286080,230.4,2329560,-164460,1.65,4983620,-680020,332.55,737020,-183080
15:03,80823.54,81000,52.0,616500,107480,18.2,6793720,1835440,10.5,5513220,3840860,77.4,9438380,3266240,3.05,9892560,3353300,169.15,4174060,-1914840,1.7,5931360,-2016340,268.35,1774180,-719840,1.4,3926780,-1736860,364.9,588400,-331700
15:04,80809.95,81000,38.6,616500,107480,24.35,6793720,1835440,6.8,5513220,3840860,93.3,9438380,3266240,2.05,9892560,3353300,189.1,4174060,-1914840,1.5,5931360,-2016340,287.75,1774180,-719840,1.7,3926780,-1736860,388.0,588400,-331700
15:05,80775.34,81000,43.15,616500,107480,25.05,6793720,1835440,6.4,5513220,3840860,88.75,9438380,3266240,2.15,9892560,3353300,183.4,4174060,-1914840,1.8,5931360,-2016340,283.35,1774180,-719840,1.95,3926780,-1736860,382.8,588400,-331700
15:06,80871.0,81000,64.0,3172140,2663120,12.15,6935740,1977460,8.55,7288520,5616160,55.95,9438380,3266240,1.95,7887140,1347880,150.15,3086220,-3002680,1.2,4746960,-3200740,246.4,1774180,-719840,1.2,3394600,-2269040,346.3,501420,-418680
15:07,80824.3,81000,49.4,3172140,2663120,16.1,6935740,1977460,5.9,7288520,5616160,74.55,9438380,3266240,1.15,7887140,1347880,167.75,3086220,-3002680,0.65,4746960,-3200740,267.2,1774180,-719840,0.7,3394600,-2269040,367.4,501420,-418680
15:08,80824.28,81000,42.1,3172140,2663120,14.8,6935740,1977460,3.75,7288520,5616160,77.4,9438380,3266240,1.05,7887140,1347880,173.25,3086220,-3002680,0.6,4746960,-3200740,271.85,1774180,-719840,0.5,3394600,-2269040,372.55,501420,-418680
