ts,spot,atm_frozen_at_1450,ATM-2_K79800_CE_close,ATM-2_K79800_CE_OI,ATM-2_K79800_CE_OI_chg_vs_1430,ATM-2_K79800_PE_close,ATM-2_K79800_PE_OI,ATM-2_K79800_PE_OI_chg_vs_1430,ATM-1_K79900_CE_close,ATM-1_K79900_CE_OI,ATM-1_K79900_CE_OI_chg_vs_1430,ATM-1_K79900_PE_close,ATM-1_K79900_PE_OI,ATM-1_K79900_PE_OI_chg_vs_1430,ATM_K80000_CE_close,ATM_K80000_CE_OI,ATM_K80000_CE_OI_chg_vs_1430,ATM_K80000_PE_close,ATM_K80000_PE_OI,ATM_K80000_PE_OI_chg_vs_1430,ATM+1_K80100_CE_close,ATM+1_K80100_CE_OI,ATM+1_K80100_CE_OI_chg_vs_1430,ATM+1_K80100_PE_close,ATM+1_K80100_PE_OI,ATM+1_K80100_PE_OI_chg_vs_1430,ATM+2_K80200_CE_close,ATM+2_K80200_CE_OI,ATM+2_K80200_CE_OI_chg_vs_1430,ATM+2_K80200_PE_close,ATM+2_K80200_PE_OI,ATM+2_K80200_PE_OI_chg_vs_1430
14:30,79413.31,80000,7.05,3687900,0,414.95,333540,0,5.1,2273820,0,504.85,95640,0,3.85,6388560,0,608.9,374200,0,2.95,2127600,0,708.4,66660,0,2.4,2074720,0,802.25,56300,0
14:31,79362.32,80000,6.35,3687900,0,428.8,333540,0,4.55,2273820,0,525.45,95640,0,3.55,6388560,0,624.9,374200,0,2.7,2127600,0,728.9,66660,0,2.3,2074720,0,823.55,56300,0
14:32,79384.47,80000,6.8,3923860,235960,418.55,269520,-64020,4.85,2443680,169860,519.05,94740,-900,3.75,6575780,187220,612.7,304300,-69900,2.9,2007240,-120360,712.2,66780,120,2.4,2091220,16500,810.7,55500,-800
14:33,79410.18,80000,7.15,3923860,235960,415.2,269520,-64020,5.15,2443680,169860,513.25,94740,-900,4.0,6575780,187220,611.35,304300,-69900,3.05,2007240,-120360,700.4,66780,120,2.6,2091220,16500,809.6,55500,-800
14:34,79389.3,80000,5.15,3907840,219940,423.6,222440,-111100,3.7,2315320,41500,520.9,85000,-10640,2.95,6356440,-32120,619.25,293040,-81160,2.3,2004820,-122780,718.75,66700,40,1.85,2019380,-55340,818.1,55320,-980
14:35,79358.36,80000,5.5,3907840,219940,421.05,222440,-111100,3.9,2315320,41500,516.95,85000,-10640,3.2,6356440,-32120,618.8,293040,-81160,2.35,2004820,-122780,716.35,66700,40,1.95,2019380,-55340,816.0,55320,-980
14:36,79460.23,80000,9.75,3907840,219940,343.95,222440,-111100,6.35,2315320,41500,440.55,85000,-10640,4.6,6356440,-32120,539.5,293040,-81160,3.2,2004820,-122780,635.2,66700,40,2.5,2019380,-55340,743.3,55320,-980
14:37,79513.52,80000,17.8,3924820,236920,278.8,215260,-118280,10.15,2409500,135680,370.0,94840,-800,7.05,6379100,-9460,468.2,423820,49620,4.55,1942880,-184720,561.85,66680,20,3.35,2073720,-1000,666.9,54720,-1580
14:38,79588.72,80000,23.3,3924820,236920,242.2,215260,-118280,13.05,2409500,135680,333.35,94840,-800,8.6,6379100,-9460,427.7,423820,49620,5.55,1942880,-184720,525.8,66680,20,4.05,2073720,-1000,621.25,54720,-1580
14:39,79655.36,80000,44.05,3924820,236920,202.75,215260,-118280,25.5,2409500,135680,282.5,94840,-800,15.95,6379100,-9460,378.0,423820,49620,9.7,1942880,-184720,465.95,66680,20,6.75,2073720,-1000,563.3,54720,-1580
14:40,79794.97,80000,130.15,3579100,-108800,98.15,473640,140100,76.25,2608900,335080,144.6,162640,67000,47.45,6289800,-98760,227.35,559700,185500,34.9,1833840,-293760,299.1,94480,27820,22.25,1943360,-131360,389.2,55820,-480
14:41,79907.85,80000,188.3,3579100,-108800,103.2,473640,140100,138.85,2608900,335080,151.8,162640,67000,96.35,6289800,-98760,211.7,559700,185500,67.55,1833840,-293760,279.4,94480,27820,46.65,1943360,-131360,357.25,55820,-480
14:42,79884.4,80000,187.1,3579100,-108800,93.1,473640,140100,132.05,1624220,-649600,135.05,162640,67000,90.1,6289800,-98760,193.1,559700,185500,59.95,1833840,-293760,261.5,94480,27820,39.3,1943360,-131360,339.5,55820,-480
14:43,79861.09,80000,171.95,1624490,-2063410,90.25,1762240,1428700,119.7,1624220,-649600,136.8,865580,769940,78.7,4425380,-1963180,198.45,1018440,644240,49.6,1588900,-538700,268.3,138880,72220,31.45,1831120,-243600,350.35,82800,26500
14:44,79821.81,80000,135.9,1624490,-2063410,89.4,1762240,1428700,92.2,1624220,-649600,139.15,865580,769940,59.55,4425380,-1963180,210.8,1018440,644240,33.1,1588900,-538700,284.5,138880,72220,19.75,1831120,-243600,379.6,82800,26500
14:45,79915.98,80000,214.65,1624490,-2063410,54.95,2944240,2610700,151.1,1624220,-649600,91.05,865580,769940,100.15,4425380,-1963180,142.35,1018440,644240,62.3,2032700,-94900,207.95,193200,126540,40.75,1831120,-243600,286.1,82800,26500
14:46,79907.44,80000,183.6,1624490,-2063410,65.9,2944240,2610700,127.65,1624220,-649600,109.1,865580,769940,84.7,4425380,-1963180,166.85,1018440,644240,52.75,2032700,-94900,234.9,193200,126540,32.0,1831120,-243600,316.2,82800,26500
14:47,79837.06,80000,130.2,1624490,-2063410,79.3,2944240,2610700,81.3,1624220,-649600,131.15,865580,769940,49.55,4425380,-1963180,197.55,1018440,644240,28.4,2032700,-94900,277.05,193200,126540,16.3,1831120,-243600,363.75,82800,26500
14:48,79899.31,80000,189.5,1933880,-1754020,51.0,3643820,3310280,130.65,2184020,-89800,91.35,1662220,1566580,84.05,5600320,-788240,144.4,1378780,1004580,51.45,2423480,295880,213.9,234900,168240,32.75,3065320,990600,295.2,119420,63120
14:49,79915.53,80000,198.45,1933880,-1754020,45.05,3643820,3310280,136.8,2184020,-89800,82.1,1662220,1566580,88.05,5600320,-788240,135.0,1378780,1004580,53.35,2423480,295880,199.8,234900,168240,32.25,3065320,990600,279.3,119420,63120
