ts,spot,atm_frozen_at_1450,ATM-2_K78500_CE_close,ATM-2_K78500_CE_OI,ATM-2_K78500_CE_OI_chg_vs_1430,ATM-2_K78500_PE_close,ATM-2_K78500_PE_OI,ATM-2_K78500_PE_OI_chg_vs_1430,ATM-1_K78600_CE_close,ATM-1_K78600_CE_OI,ATM-1_K78600_CE_OI_chg_vs_1430,ATM-1_K78600_PE_close,ATM-1_K78600_PE_OI,ATM-1_K78600_PE_OI_chg_vs_1430,ATM_K78700_CE_close,ATM_K78700_CE_OI,ATM_K78700_CE_OI_chg_vs_1430,ATM_K78700_PE_close,ATM_K78700_PE_OI,ATM_K78700_PE_OI_chg_vs_1430,ATM+1_K78800_CE_close,ATM+1_K78800_CE_OI,ATM+1_K78800_CE_OI_chg_vs_1430,ATM+1_K78800_PE_close,ATM+1_K78800_PE_OI,ATM+1_K78800_PE_OI_chg_vs_1430,ATM+2_K78900_CE_close,ATM+2_K78900_CE_OI,ATM+2_K78900_CE_OI_chg_vs_1430,ATM+2_K78900_PE_close,ATM+2_K78900_PE_OI,ATM+2_K78900_PE_OI_chg_vs_1430
14:30,78786.96,78700,282.85,372540,0,3.6,2695350,0,184.0,468790,0,5.65,2887080,0,89.7,1950620,0,11.7,6044660,0,20.8,7495720,0,43.05,4378720,0,7.6,3416620,0,129.4,1138390,0
14:31,78777.62,78700,268.45,372540,0,4.05,2695350,0,171.55,468790,0,6.4,2887080,0,78.8,1950620,0,14.05,6044660,0,16.5,7495720,0,51.65,4378720,0,6.5,3416620,0,141.44,1138390,0
14:32,78767.22,78700,268.89,372540,0,3.95,2695350,0,171.4,468790,0,6.25,2887080,0,78.65,1950620,0,13.6,6044660,0,15.2,7495720,0,50.35,4378720,0,5.4,3416620,0,139.19,1138390,0
14:33,78771.1,78700,269.14,360120,-12420,3.8,2619590,-75760,171.35,458850,-9940,6.2,2952950,65870,78.34,1917350,-33270,13.25,6023640,-21020,14.9,7575345,79625,50.35,4386810,8090,5.3,3524580,107960,140.15,1174570,36180
14:34,78760.59,78700,260.0,360120,-12420,4.45,2619590,-75760,162.69,458850,-9940,7.35,2952950,65870,71.55,1917350,-33270,16.1,6023640,-21020,13.1,7575345,79625,58.5,4386810,8090,4.9,3524580,107960,149.85,1174570,36180
14:35,78764.99,78700,264.14,360120,-12420,4.3,2619590,-75760,166.4,458850,-9940,7.0,2952950,65870,74.2,1917350,-33270,15.2,6023640,-21020,13.4,7575345,79625,54.0,4386810,8090,4.75,3524580,107960,145.19,1174570,36180
14:36,78771.33,78700,267.05,360530,-12010,3.45,2688290,-7060,168.95,519340,50550,5.4,3002330,115250,76.55,2144610,193990,13.1,6350750,306090,15.05,8029870,534150,52.15,4010470,-368250,5.05,3216340,-200280,141.3,1102460,-35930
14:37,78760.84,78700,263.0,360530,-12010,3.85,2688290,-7060,165.0,519340,50550,5.9,3002330,115250,72.8,2144610,193990,14.45,6350750,306090,14.75,8029870,534150,56.5,4010470,-368250,5.05,3216340,-200280,146.35,1102460,-35930
14:38,78770.48,78700,267.2,360530,-12010,3.25,2688290,-7060,169.0,519340,50550,4.95,3002330,115250,76.09,2144610,193990,12.25,6350750,306090,15.15,8029870,534150,51.55,4010470,-368250,4.95,3216340,-200280,141.15,1102460,-35930
14:39,78769.39,78700,265.89,352530,-20010,3.35,2661640,-33710,167.65,500400,31610,5.15,2914890,27810,74.7,2134280,183660,12.7,6431440,386780,14.85,8208380,712660,53.0,3913010,-465710,4.9,3218700,-197920,142.5,1102580,-35810
14:40,78769.19,78700,265.1,352530,-20010,2.9,2661640,-33710,167.25,500400,31610,4.55,2914890,27810,74.59,2134280,183660,11.85,6431440,386780,14.85,8208380,712660,52.35,3913010,-465710,4.2,3218700,-197920,141.44,1102580,-35810
14:41,78772.8,78700,263.8,352530,-20010,2.95,2661640,-33710,165.55,500400,31610,4.34,2914890,27810,72.59,2134280,183660,11.25,6431440,386780,14.5,8208380,712660,52.6,3913010,-465710,4.2,3218700,-197920,142.8,1102580,-35810
14:42,78776.69,78700,264.7,359350,-13190,2.15,2662120,-33230,165.45,498450,29660,3.25,2991520,104440,72.09,2217850,267230,9.25,6565460,520800,13.9,8453960,958240,51.5,4050855,-327865,4.09,3116760,-299860,142.0,1099090,-39300
14:43,78768.84,78700,259.25,359350,-13190,2.2,2662120,-33230,160.25,498450,29660,3.25,2991520,104440,66.84,2217850,267230,9.9,6565460,520800,11.7,8453960,958240,55.25,4050855,-327865,3.35,3116760,-299860,146.35,1099090,-39300
14:44,78781.1,78700,262.35,359350,-13190,1.55,2662120,-33230,162.85,498450,29660,2.4,2991520,104440,68.3,2217850,267230,7.75,6565460,520800,12.15,8453960,958240,52.15,4050855,-327865,2.95,3116760,-299860,142.85,1099090,-39300
14:45,78786.01,78700,264.95,364610,-7930,1.75,2528500,-166850,166.45,501890,33100,2.4,2940650,53570,70.75,2236570,285950,6.9,6739610,694950,13.55,8927980,1432260,49.95,4156890,-221830,3.5,3178120,-238500,139.8,1098330,-40060
14:46,78733.82,78700,241.95,364610,-7930,2.2,2528500,-166850,143.6,501890,33100,3.55,2940650,53570,50.55,2236570,285950,10.5,6739610,694950,7.55,8927980,1432260,68.25,4156890,-221830,1.9,3178120,-238500,161.9,1098330,-40060
14:47,78740.37,78700,237.0,364610,-7930,2.7,2528500,-166850,138.44,501890,33100,4.5,2940650,53570,47.5,2236570,285950,13.65,6739610,694950,6.85,8927980,1432260,73.59,4156890,-221830,1.9,3178120,-238500,168.05,1098330,-40060
