timestamp,open,high,low,close,volume,open_interest
2026-01-20 14:45:00+05:30,658.3,658.3,658.3,658.3,65,260
2026-01-20 14:46:00+05:30,658.3,658.3,658.3,658.3,0,260
2026-01-20 14:47:00+05:30,658.3,658.3,658.3,658.3,0,260
2026-01-20 14:48:00+05:30,658.3,658.3,658.3,658.3,0,260
2026-01-20 14:49:00+05:30,658.3,658.3,658.3,658.3,0,260
2026-01-20 14:50:00+05:30,658.3,658.3,658.3,658.3,0,260
2026-01-20 14:51:00+05:30,653.05,653.05,653.05,653.05,65,260
2026-01-20 14:52:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:53:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:54:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:55:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:56:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:57:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:58:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 14:59:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:00:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:01:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:02:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:03:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:04:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:05:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:06:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:07:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:08:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:09:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:10:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:11:00+05:30,653.05,653.05,653.05,653.05,0,260
2026-01-20 15:12:00+05:30,555.0,556.85,555.0,556.85,390,325
2026-01-20 15:13:00+05:30,555.35,556.1,555.25,555.25,910,325
2026-01-20 15:14:00+05:30,554.15,554.15,554.0,554.0,130,325
2026-01-20 15:15:00+05:30,554.5,558.4,554.5,558.4,260,1690
2026-01-20 15:16:00+05:30,558.4,558.4,558.4,558.4,0,1690
2026-01-20 15:17:00+05:30,558.4,558.4,558.4,558.4,0,1690
2026-01-20 15:18:00+05:30,553.4,557.1,553.4,556.7,715,1755
2026-01-20 15:19:00+05:30,560.0,560.0,560.0,560.0,65,1755
2026-01-20 15:20:00+05:30,560.0,560.0,560.0,560.0,0,1755
2026-01-20 15:21:00+05:30,560.0,560.0,560.0,560.0,0,1755
2026-01-20 15:22:00+05:30,559.5,559.9,559.5,559.9,130,2405
2026-01-20 15:23:00+05:30,559.9,559.9,559.9,559.9,0,2405
2026-01-20 15:24:00+05:30,559.9,559.9,559.9,559.9,0,2405
2026-01-20 15:25:00+05:30,554.0,554.0,554.0,554.0,65,2470
2026-01-20 15:26:00+05:30,554.0,554.0,554.0,554.0,0,2470
2026-01-20 15:27:00+05:30,554.0,554.0,554.0,554.0,0,2470
2026-01-20 15:28:00+05:30,574.0,574.0,574.0,574.0,65,2535
2026-01-20 15:29:00+05:30,574.0,574.0,574.0,574.0,0,2535
2026-01-21 09:16:00+05:30,598.3,598.5,598.3,598.5,130,2600
2026-01-21 09:17:00+05:30,598.5,598.5,598.5,598.5,0,2600
2026-01-21 09:18:00+05:30,613.05,613.05,613.05,613.05,65,2600
2026-01-21 09:19:00+05:30,624.05,624.05,600.3,600.3,520,2665
2026-01-21 09:20:00+05:30,592.0,595.0,573.0,573.0,715,2665
2026-01-21 09:21:00+05:30,574.0,578.0,572.0,576.0,1300,2665
2026-01-21 09:22:00+05:30,576.0,579.0,573.0,576.0,1820,4940
2026-01-21 09:23:00+05:30,596.0,596.0,596.0,596.0,65,4940
2026-01-21 09:24:00+05:30,596.0,596.0,596.0,596.0,0,4940
2026-01-21 09:25:00+05:30,596.0,611.0,596.0,611.0,130,6630
2026-01-21 09:26:00+05:30,611.0,611.0,611.0,611.0,0,6630
2026-01-21 09:27:00+05:30,611.0,611.0,611.0,611.0,0,6630
2026-01-21 09:28:00+05:30,611.0,611.0,611.0,611.0,0,6630
2026-01-21 09:29:00+05:30,611.0,611.0,611.0,611.0,0,6630
2026-01-21 09:30:00+05:30,571.0,571.0,571.0,571.0,195,6695
2026-01-21 09:31:00+05:30,571.0,571.0,571.0,571.0,0,6695
2026-01-21 09:32:00+05:30,610.95,610.95,610.95,610.95,65,6890
2026-01-21 09:33:00+05:30,610.95,610.95,610.95,610.95,0,6890
2026-01-21 09:34:00+05:30,610.95,610.95,610.95,610.95,0,6890
2026-01-21 09:35:00+05:30,603.0,603.0,603.0,603.0,65,6825
2026-01-21 09:36:00+05:30,603.0,603.0,603.0,603.0,0,6825
2026-01-21 09:37:00+05:30,582.0,582.0,582.0,582.0,65,6825
2026-01-21 09:38:00+05:30,588.0,588.0,588.0,588.0,65,6890
2026-01-21 09:39:00+05:30,566.0,567.05,565.0,566.0,4095,6890
2026-01-21 09:40:00+05:30,565.0,567.0,565.0,566.0,520,6890
2026-01-21 09:41:00+05:30,568.55,568.55,566.15,567.25,2210,11505
2026-01-21 09:42:00+05:30,567.25,567.25,567.25,567.25,0,11505
2026-01-21 09:43:00+05:30,567.25,567.25,567.25,567.25,0,11505
2026-01-21 09:44:00+05:30,567.25,567.25,567.25,567.25,0,11505
2026-01-21 09:45:00+05:30,566.0,566.0,566.0,566.0,390,13715
2026-01-21 09:46:00+05:30,566.0,566.0,551.0,551.0,1040,14105
2026-01-21 09:47:00+05:30,556.0,565.0,556.0,564.05,260,14105
2026-01-21 09:48:00+05:30,555.8,555.9,551.85,551.85,260,14105
