timestamp,open,high,low,close,volume,open_interest
2025-10-21 13:50:00+05:30,297.4,309.7,297.4,309.7,900,4050
2025-10-21 13:51:00+05:30,307.75,317.25,306.85,317.25,450,4725
2025-10-21 13:52:00+05:30,315.75,317.4,307.85,307.85,3750,4725
2025-10-21 13:53:00+05:30,307.35,307.85,296.15,297.8,2850,4725
2025-10-21 13:54:00+05:30,298.35,302.7,298.35,299.75,900,6675
2025-10-21 13:55:00+05:30,302.0,302.0,300.5,300.7,525,6675
2025-10-21 13:56:00+05:30,301.5,301.5,299.45,299.55,450,6675
2025-10-21 13:57:00+05:30,305.5,305.5,304.6,304.6,150,7500
2025-10-21 13:58:00+05:30,304.9,305.85,299.15,305.85,750,7500
2025-10-21 13:59:00+05:30,304.15,304.65,303.55,303.55,375,7500
2025-10-21 14:00:00+05:30,306.0,308.5,306.0,307.5,825,8550
2025-10-21 14:01:00+05:30,302.95,303.0,302.65,302.65,600,8550
2025-10-21 14:02:00+05:30,304.3,304.3,299.75,299.75,225,8550
2025-10-21 14:03:00+05:30,299.3,299.55,299.3,299.55,1125,8550
2025-10-21 14:04:00+05:30,299.0,301.1,298.8,301.1,525,9525
2025-10-21 14:05:00+05:30,300.9,300.9,300.2,300.2,1050,9525
2025-10-21 14:06:00+05:30,299.05,300.2,298.85,300.2,225,9600
2025-10-21 14:07:00+05:30,300.2,300.2,300.2,300.2,0,9600
2025-10-21 14:08:00+05:30,300.2,300.2,300.2,300.2,0,9600
2025-10-21 14:09:00+05:30,300.2,300.2,300.2,300.2,0,9600
2025-10-21 14:10:00+05:30,300.3,301.6,300.3,301.6,300,9675
2025-10-21 14:11:00+05:30,299.4,299.4,297.9,298.95,750,9675
2025-10-21 14:12:00+05:30,299.55,299.55,297.2,297.2,150,9675
2025-10-21 14:13:00+05:30,294.8,294.8,294.75,294.75,225,10350
2025-10-21 14:14:00+05:30,294.75,294.75,294.75,294.75,0,10350
2025-10-21 14:15:00+05:30,299.6,299.6,299.6,299.6,75,10350
2025-10-21 14:16:00+05:30,298.35,298.35,298.35,298.35,75,10350
2025-10-21 14:17:00+05:30,298.35,298.35,298.35,298.35,0,10350
2025-10-21 14:18:00+05:30,298.35,298.35,298.35,298.35,0,10350
2025-10-21 14:19:00+05:30,299.6,299.6,299.6,299.6,150,10500
2025-10-21 14:20:00+05:30,300.9,300.9,300.9,300.9,150,10500
2025-10-21 14:21:00+05:30,304.2,304.2,304.15,304.15,150,10500
2025-10-21 14:22:00+05:30,304.15,304.15,304.15,304.15,0,10500
2025-10-21 14:23:00+05:30,306.3,306.3,304.3,304.3,225,10875
2025-10-21 14:24:00+05:30,308.2,308.2,308.05,308.05,225,10950
2025-10-21 14:25:00+05:30,307.1,307.1,307.0,307.0,300,10950
2025-10-21 14:26:00+05:30,307.0,307.0,307.0,307.0,0,10950
2025-10-21 14:27:00+05:30,302.65,302.65,302.25,302.25,150,11475
2025-10-21 14:28:00+05:30,304.45,305.05,304.35,305.05,375,11475
2025-10-21 14:29:00+05:30,308.6,309.3,308.1,308.1,300,11475
2025-10-21 14:30:00+05:30,308.1,308.1,308.1,308.1,0,11475
2025-10-21 14:31:00+05:30,308.1,308.1,308.1,308.1,0,11475
2025-10-21 14:32:00+05:30,308.1,308.1,308.1,308.1,0,11475
2025-10-21 14:33:00+05:30,304.5,304.5,304.3,304.3,150,12075
2025-10-21 14:34:00+05:30,305.0,305.85,305.0,305.85,300,12075
2025-10-21 14:35:00+05:30,305.85,305.85,305.85,305.85,0,12075
2025-10-21 14:36:00+05:30,305.85,305.85,305.85,305.85,0,12075
2025-10-21 14:37:00+05:30,311.55,311.55,311.55,311.55,75,12300
2025-10-21 14:38:00+05:30,311.55,311.55,311.55,311.55,0,12300
2025-10-21 14:39:00+05:30,311.55,311.55,311.55,311.55,0,12300
2025-10-21 14:40:00+05:30,319.8,319.8,319.8,319.8,75,12300
2025-10-21 14:41:00+05:30,319.8,319.8,319.8,319.8,0,12300
2025-10-21 14:42:00+05:30,329.35,329.35,329.35,329.35,75,12300
2025-10-21 14:43:00+05:30,329.35,329.35,329.35,329.35,0,12300
2025-10-21 14:44:00+05:30,327.9,331.35,327.85,331.35,450,12300
2025-10-23 09:15:00+05:30,185.0,233.15,167.6,204.2,18450,18450
2025-10-23 09:16:00+05:30,201.9,202.3,191.15,194.3,23175,18450
2025-10-23 09:17:00+05:30,194.5,211.8,194.5,208.5,6075,18450
2025-10-23 09:18:00+05:30,209.6,212.65,205.7,211.95,4050,30525
2025-10-23 09:19:00+05:30,212.35,212.65,208.3,209.8,6525,30525
2025-10-23 09:20:00+05:30,209.2,213.95,206.05,213.95,6150,30525
2025-10-23 09:21:00+05:30,214.45,215.05,207.75,210.6,3975,37725
2025-10-23 09:22:00+05:30,211.75,212.2,207.15,208.85,5775,37725
2025-10-23 09:23:00+05:30,208.9,210.8,202.55,203.15,6150,37725
2025-10-23 09:24:00+05:30,200.5,200.5,196.0,198.55,8400,46275
2025-10-23 09:25:00+05:30,198.0,199.25,192.35,193.2,5625,46275
2025-10-23 09:26:00+05:30,193.15,200.95,192.65,200.45,6525,46275
2025-10-23 09:27:00+05:30,200.95,204.2,197.05,197.05,7950,48900
2025-10-23 09:28:00+05:30,196.7,196.75,190.0,190.05,4650,48900
2025-10-23 09:29:00+05:30,191.7,193.5,190.6,193.1,3525,48900
2025-10-23 09:30:00+05:30,193.65,193.65,185.0,186.75,5475,54300
2025-10-23 09:31:00+05:30,186.8,187.1,184.4,185.95,9450,54300
2025-10-23 09:32:00+05:30,185.6,185.6,181.15,181.15,2700,54300
2025-10-23 09:33:00+05:30,181.55,186.35,180.0,186.35,7275,58950
2025-10-23 09:34:00+05:30,186.45,186.8,182.2,182.2,4350,58950
2025-10-23 09:35:00+05:30,182.55,184.4,182.15,182.15,3300,58950
2025-10-23 09:36:00+05:30,181.6,182.3,179.0,179.25,3150,60750
2025-10-23 09:37:00+05:30,179.75,183.4,179.75,182.35,5850,60750
2025-10-23 09:38:00+05:30,182.25,183.35,179.95,183.0,3975,60750
2025-10-23 09:39:00+05:30,182.55,184.45,181.35,184.35,5550,60000
2025-10-23 09:40:00+05:30,183.8,187.9,183.8,187.8,5775,60000
2025-10-23 09:41:00+05:30,187.6,188.0,181.9,182.8,3825,60000
2025-10-23 09:42:00+05:30,182.6,184.35,182.6,183.4,975,58950
2025-10-23 09:43:00+05:30,183.6,186.9,182.7,185.0,2175,58950
2025-10-23 09:44:00+05:30,185.0,187.5,185.0,187.45,450,58950
2025-10-23 09:45:00+05:30,187.85,187.85,185.1,185.45,5250,57600
2025-10-23 09:46:00+05:30,186.2,187.0,184.9,185.2,1275,57600
2025-10-23 09:47:00+05:30,187.8,187.8,184.35,184.8,525,57600
2025-10-23 09:48:00+05:30,184.45,186.0,184.25,186.0,675,57375
2025-10-23 09:49:00+05:30,186.55,191.05,186.2,189.8,3450,57375
2025-10-23 09:50:00+05:30,188.75,190.25,187.05,189.8,4050,57375
2025-10-23 09:51:00+05:30,189.15,191.9,189.15,191.9,1575,59175
2025-10-23 09:52:00+05:30,191.65,198.7,191.65,197.2,8100,59175
2025-10-23 09:53:00+05:30,197.2,198.55,193.35,195.45,9375,59175
2025-10-23 09:54:00+05:30,195.25,198.05,194.2,194.2,8325,64275
2025-10-23 09:55:00+05:30,194.05,198.9,194.05,196.85,3225,64275
2025-10-23 09:56:00+05:30,197.4,199.35,195.95,199.35,4875,64275
2025-10-23 09:57:00+05:30,199.1,202.0,198.05,199.1,8775,63600
2025-10-23 09:58:00+05:30,199.6,199.6,195.95,195.95,6750,63600
2025-10-23 09:59:00+05:30,196.0,198.6,193.15,193.5,2025,63600
2025-10-23 10:00:00+05:30,192.65,192.65,185.0,186.05,27525,76650
2025-10-23 10:01:00+05:30,186.9,189.85,184.75,187.75,8175,76650
2025-10-23 10:02:00+05:30,187.8,190.4,187.05,190.4,1950,76650
2025-10-23 10:03:00+05:30,189.55,191.0,187.95,187.95,2175,83775
2025-10-23 10:04:00+05:30,188.1,189.7,187.7,188.2,4125,83775
2025-10-23 10:05:00+05:30,187.8,187.8,183.85,185.85,4650,83775
2025-10-23 10:06:00+05:30,185.5,188.0,185.5,187.7,5475,90750
2025-10-23 10:07:00+05:30,188.3,188.65,185.7,185.7,6000,90750
2025-10-23 10:08:00+05:30,184.0,185.0,183.0,185.0,10125,90750
2025-10-23 10:09:00+05:30,184.8,184.8,184.0,184.6,1125,96900
2025-10-23 10:10:00+05:30,182.0,185.4,182.0,184.8,9375,96900
2025-10-23 10:11:00+05:30,183.9,186.0,183.9,184.1,4275,96900
2025-10-23 10:12:00+05:30,183.1,184.05,182.0,183.9,7350,101250
2025-10-23 10:13:00+05:30,185.5,187.25,183.6,183.9,10125,101250
2025-10-23 10:14:00+05:30,183.7,184.6,182.4,182.4,3375,101250
2025-10-23 10:15:00+05:30,182.7,184.0,180.5,182.65,4575,108975
2025-10-23 10:16:00+05:30,182.25,183.8,180.35,182.35,30000,108975
2025-10-23 10:17:00+05:30,182.3,182.3,181.4,181.4,2700,108975
2025-10-23 10:18:00+05:30,181.05,182.6,180.0,182.6,2175,93900
2025-10-23 10:19:00+05:30,182.5,184.4,182.5,182.9,1800,93900
2025-10-23 10:20:00+05:30,183.3,187.0,183.3,186.6,1650,93900
2025-10-23 10:21:00+05:30,186.55,186.55,183.0,183.0,8325,97050
2025-10-23 10:22:00+05:30,183.1,183.1,181.35,181.7,1275,97050
2025-10-23 10:23:00+05:30,181.75,184.9,181.5,184.9,750,97050
2025-10-23 10:24:00+05:30,186.4,187.0,185.5,185.5,600,98325
2025-10-23 10:25:00+05:30,184.9,185.95,183.65,185.45,19275,98325
2025-10-23 10:26:00+05:30,184.45,185.2,181.2,182.3,11175,98325
2025-10-23 10:27:00+05:30,183.4,185.15,183.4,184.55,1500,98325
2025-10-23 10:28:00+05:30,184.65,184.9,184.6,184.9,2100,116700
2025-10-23 10:29:00+05:30,186.4,188.65,186.4,188.65,6900,116700
2025-10-23 10:30:00+05:30,188.45,190.15,187.6,190.0,3075,116700
2025-10-23 10:31:00+05:30,188.15,188.85,187.0,188.35,1725,119325
2025-10-23 10:32:00+05:30,189.1,189.1,186.2,188.0,5250,119325
2025-10-23 10:33:00+05:30,187.85,188.25,186.75,188.25,900,120900
2025-10-23 10:34:00+05:30,188.0,188.3,187.4,188.05,675,120900
2025-10-23 10:35:00+05:30,188.75,191.9,187.8,187.8,4425,120900
2025-10-23 10:36:00+05:30,188.85,190.85,187.9,187.9,1125,120900
2025-10-23 10:37:00+05:30,187.65,187.65,185.0,185.0,2100,120825
2025-10-23 10:38:00+05:30,183.7,186.0,182.5,185.55,7800,120825
2025-10-23 10:39:00+05:30,186.15,186.15,184.35,184.35,2550,120825
2025-10-23 10:40:00+05:30,184.55,185.0,182.7,184.65,3525,117525
2025-10-23 10:41:00+05:30,183.75,184.7,183.75,184.45,900,117525
2025-10-23 10:42:00+05:30,187.0,188.6,186.55,186.55,675,117525
2025-10-23 10:43:00+05:30,186.45,187.7,186.1,186.95,1500,117900
2025-10-23 10:44:00+05:30,187.55,187.6,186.3,187.3,975,117900
2025-10-23 10:45:00+05:30,187.5,191.6,187.5,190.5,7125,117900
2025-10-23 10:46:00+05:30,192.3,192.8,190.3,192.0,3300,119475
2025-10-23 10:47:00+05:30,192.0,193.5,190.6,190.8,8550,119475
2025-10-23 10:48:00+05:30,190.65,191.0,189.6,191.0,1575,119475
2025-10-23 10:49:00+05:30,192.6,192.95,191.15,191.6,975,120225
2025-10-23 10:50:00+05:30,192.1,193.95,191.0,193.15,4350,120225
2025-10-23 10:51:00+05:30,193.05,193.95,192.55,193.9,5250,120225
2025-10-23 10:52:00+05:30,194.1,194.2,188.45,189.2,2400,120375
2025-10-23 10:53:00+05:30,191.2,191.8,189.75,189.75,2175,120375
2025-10-23 10:54:00+05:30,190.1,191.3,189.9,191.25,3375,120375
2025-10-23 10:55:00+05:30,191.95,193.3,189.65,193.3,5250,123150
2025-10-23 10:56:00+05:30,193.35,194.05,192.55,193.1,2700,123150
2025-10-23 10:57:00+05:30,193.3,193.3,191.35,193.3,2400,123150
2025-10-23 10:58:00+05:30,188.7,188.7,186.8,186.85,2550,124575
2025-10-23 10:59:00+05:30,186.85,187.25,185.95,186.0,1875,124575
2025-10-23 11:00:00+05:30,185.95,185.95,182.5,184.15,3825,124575
2025-10-23 11:01:00+05:30,183.55,184.0,182.85,182.85,3450,124800
2025-10-23 11:02:00+05:30,183.25,185.15,181.95,185.1,6150,124800
2025-10-23 11:03:00+05:30,185.4,189.4,185.4,189.4,1500,124800
2025-10-23 11:04:00+05:30,190.0,190.0,188.9,189.45,2850,126825
2025-10-23 11:05:00+05:30,190.5,190.5,187.95,190.2,1950,126825
2025-10-23 11:06:00+05:30,190.0,196.6,189.7,195.65,10200,126825
2025-10-23 11:07:00+05:30,196.8,196.8,194.35,195.0,3075,125175
2025-10-23 11:08:00+05:30,195.5,196.25,193.35,195.5,1425,125175
2025-10-23 11:09:00+05:30,195.55,195.55,193.45,195.25,2400,125175
2025-10-23 11:10:00+05:30,194.85,194.85,193.45,193.45,450,124275
2025-10-23 11:11:00+05:30,193.9,194.95,192.5,192.7,675,124275
2025-10-23 11:12:00+05:30,193.2,193.95,192.95,193.95,2475,124275
2025-10-23 11:13:00+05:30,192.8,192.8,192.75,192.75,150,126600
2025-10-23 11:14:00+05:30,190.75,190.75,185.8,187.45,1500,126600
2025-10-23 11:15:00+05:30,186.9,189.7,186.9,188.15,375,126600
2025-10-23 11:16:00+05:30,187.2,189.65,187.2,189.4,525,126675
2025-10-23 11:17:00+05:30,189.4,194.0,189.15,191.2,4500,126675
2025-10-23 11:18:00+05:30,191.2,193.75,190.6,190.9,3075,126675
2025-10-23 11:19:00+05:30,191.1,191.6,187.0,188.75,12600,134850
2025-10-23 11:20:00+05:30,188.7,190.95,188.7,190.05,600,134850
2025-10-23 11:21:00+05:30,191.1,191.15,188.3,188.8,3075,134850
2025-10-23 11:22:00+05:30,189.2,189.35,188.0,189.35,1350,139575
2025-10-23 11:23:00+05:30,189.1,189.1,186.5,187.2,600,139575
2025-10-23 11:24:00+05:30,185.9,189.95,185.9,189.95,300,139575
2025-10-23 11:25:00+05:30,189.3,189.55,187.0,189.55,2325,140625
2025-10-23 11:26:00+05:30,190.0,190.1,189.8,190.1,675,140625
2025-10-23 11:27:00+05:30,189.9,191.5,189.9,190.8,3300,140625
2025-10-23 11:28:00+05:30,191.9,192.85,191.9,192.3,1275,141975
2025-10-23 11:29:00+05:30,191.45,191.45,191.4,191.4,750,141975
2025-10-23 11:30:00+05:30,190.4,190.9,190.25,190.4,1125,141975
2025-10-23 11:31:00+05:30,193.0,194.0,190.8,190.85,1575,142725
2025-10-23 11:32:00+05:30,191.7,192.35,191.65,191.75,975,142725
2025-10-23 11:33:00+05:30,190.85,190.9,187.6,189.2,4650,142725
2025-10-23 11:34:00+05:30,189.05,189.6,188.0,189.2,2775,143625
2025-10-23 11:35:00+05:30,189.2,190.1,188.55,189.2,1575,143625
2025-10-23 11:36:00+05:30,188.95,190.05,185.85,190.05,1650,143625
2025-10-23 11:37:00+05:30,189.5,189.5,188.4,188.85,1800,143925
2025-10-23 11:38:00+05:30,187.95,189.5,187.6,189.5,1275,143925
2025-10-23 11:39:00+05:30,189.15,189.15,187.4,187.45,4350,143925
2025-10-23 11:40:00+05:30,188.3,188.3,187.05,187.05,3600,147150
2025-10-23 11:41:00+05:30,186.8,188.2,186.6,187.25,4050,147150
2025-10-23 11:42:00+05:30,187.4,187.4,183.0,183.6,2175,147150
2025-10-23 11:43:00+05:30,184.3,185.0,184.3,184.75,975,146925
2025-10-23 11:44:00+05:30,185.05,186.3,185.05,186.05,750,146925
2025-10-23 11:45:00+05:30,185.0,186.05,184.75,186.0,2475,146925
2025-10-23 11:46:00+05:30,184.6,186.1,184.6,186.1,3750,147150
2025-10-23 11:47:00+05:30,184.95,185.05,184.45,185.05,2250,147150
2025-10-23 11:48:00+05:30,184.1,185.0,184.1,185.0,225,147150
2025-10-23 11:49:00+05:30,182.85,182.85,179.8,181.5,7575,146775
2025-10-23 11:50:00+05:30,181.3,182.4,180.6,180.6,32475,146775
2025-10-23 11:51:00+05:30,180.75,182.5,179.05,179.05,7500,146775
2025-10-23 11:52:00+05:30,179.15,179.15,177.35,177.35,2550,131025
2025-10-23 11:53:00+05:30,176.65,177.4,176.0,176.5,5550,131025
2025-10-23 11:54:00+05:30,176.15,179.4,175.75,178.85,6150,131025
2025-10-23 11:55:00+05:30,178.25,179.65,178.15,178.85,4200,126375
2025-10-23 11:56:00+05:30,179.3,179.3,177.4,178.75,2250,126375
2025-10-23 11:57:00+05:30,178.7,179.85,177.95,178.05,4800,126375
2025-10-23 11:58:00+05:30,178.05,178.3,177.5,178.2,600,129900
2025-10-23 11:59:00+05:30,177.5,177.6,174.8,175.0,2850,129900
2025-10-23 12:00:00+05:30,174.3,175.7,173.75,175.7,6375,129900
2025-10-23 12:01:00+05:30,175.7,177.25,175.0,175.85,1050,130725
2025-10-23 12:02:00+05:30,176.05,176.5,175.9,176.5,825,130725
2025-10-23 12:03:00+05:30,176.45,176.45,175.2,175.85,525,130725
2025-10-23 12:04:00+05:30,176.5,177.45,176.5,177.4,1275,130575
2025-10-23 12:05:00+05:30,177.2,178.05,177.0,177.05,3300,130575
2025-10-23 12:06:00+05:30,176.25,178.5,175.9,178.5,1800,130575
2025-10-23 12:07:00+05:30,179.6,180.0,179.3,179.65,1275,130950
2025-10-23 12:08:00+05:30,179.3,180.0,177.65,178.4,1200,130950
2025-10-23 12:09:00+05:30,178.05,178.05,175.3,176.85,900,130950
2025-10-23 12:10:00+05:30,176.4,177.4,176.4,177.4,1050,130425
2025-10-23 12:11:00+05:30,177.2,178.0,177.15,178.0,525,130425
2025-10-23 12:12:00+05:30,178.3,178.3,176.0,176.0,675,130425
2025-10-23 12:13:00+05:30,176.4,176.5,176.0,176.0,600,129525
2025-10-23 12:14:00+05:30,176.0,176.0,176.0,176.0,0,129525
2025-10-23 12:15:00+05:30,175.5,175.5,174.25,175.15,1650,129525
2025-10-23 12:16:00+05:30,174.8,175.35,174.5,175.35,975,130275
2025-10-23 12:17:00+05:30,175.1,176.75,175.1,175.8,750,130275
2025-10-23 12:18:00+05:30,176.85,177.9,176.85,177.9,1275,130275
2025-10-23 12:19:00+05:30,177.95,178.85,177.4,178.85,3300,132825
2025-10-23 12:20:00+05:30,178.3,179.0,176.85,177.2,2775,132825
2025-10-23 12:21:00+05:30,176.9,177.45,175.45,175.45,750,132825
2025-10-23 12:22:00+05:30,175.0,175.05,173.75,174.15,2700,132225
2025-10-23 12:23:00+05:30,173.3,174.25,171.65,172.75,4200,132225
2025-10-23 12:24:00+05:30,172.75,172.75,171.2,172.0,1875,132225
2025-10-23 12:25:00+05:30,172.2,173.4,172.1,173.4,750,134175
2025-10-23 12:26:00+05:30,172.95,174.0,172.95,173.1,675,134175
2025-10-23 12:27:00+05:30,173.9,173.95,173.45,173.45,1575,134175
2025-10-23 12:28:00+05:30,173.9,173.95,169.7,170.9,9975,136575
2025-10-23 12:29:00+05:30,171.0,172.55,170.1,172.4,5250,136575
2025-10-23 12:30:00+05:30,171.6,172.1,171.1,172.1,600,136575
2025-10-23 12:31:00+05:30,171.5,172.2,167.5,168.5,3300,136575
2025-10-23 12:32:00+05:30,168.8,171.2,168.8,170.85,1875,136575
2025-10-23 12:33:00+05:30,171.0,171.6,171.0,171.55,675,136575
2025-10-23 12:34:00+05:30,171.25,171.25,171.25,171.25,225,136575
2025-10-23 12:35:00+05:30,169.4,172.7,169.4,172.45,1425,136875
2025-10-23 12:36:00+05:30,172.05,172.45,172.0,172.45,1350,136875
2025-10-23 12:37:00+05:30,172.65,172.7,172.65,172.7,300,136875
2025-10-23 12:38:00+05:30,172.0,173.0,171.75,172.15,4950,135525
2025-10-23 12:39:00+05:30,172.0,172.55,171.4,171.7,975,135525
2025-10-23 12:40:00+05:30,171.5,172.8,171.5,172.7,4350,138075
2025-10-23 12:41:00+05:30,173.0,174.0,172.8,173.4,1275,138075
2025-10-23 12:42:00+05:30,173.2,174.0,172.35,173.3,1050,138075
2025-10-23 12:43:00+05:30,171.95,172.1,171.95,172.1,225,134775
2025-10-23 12:44:00+05:30,171.8,172.6,171.8,172.6,1050,134775
