timestamp,open,high,low,close,volume,open_interest
2025-08-26 09:16:00+05:30,282.15,293.8,282.15,293.8,2025,9975
2025-08-26 09:17:00+05:30,299.95,307.0,299.95,307.0,750,9975
2025-08-26 09:18:00+05:30,311.6,313.25,311.6,312.65,225,9975
2025-08-26 09:19:00+05:30,317.6,317.6,317.6,317.6,75,7875
2025-08-26 09:20:00+05:30,322.0,332.15,322.0,332.15,450,7875
2025-08-26 09:21:00+05:30,345.9,345.95,345.9,345.95,300,7575
2025-08-26 09:22:00+05:30,351.3,355.35,351.3,355.35,525,7575
2025-08-26 09:23:00+05:30,355.35,355.35,355.35,355.35,0,7575
2025-08-26 09:24:00+05:30,363.5,363.5,363.45,363.45,150,7425
2025-08-26 09:25:00+05:30,354.4,354.65,354.35,354.65,750,7425
2025-08-26 09:26:00+05:30,356.95,359.0,356.45,359.0,225,7425
2025-08-26 09:27:00+05:30,359.0,359.0,359.0,359.0,0,7425
2025-08-26 09:28:00+05:30,359.0,359.0,359.0,359.0,0,7425
2025-08-26 09:29:00+05:30,357.0,357.8,357.0,357.8,150,7275
2025-08-26 09:30:00+05:30,363.5,369.95,363.5,369.95,300,7275
2025-08-26 09:31:00+05:30,373.1,373.5,373.1,373.5,150,7275
2025-08-26 09:32:00+05:30,373.5,373.5,373.5,373.5,0,7275
2025-08-26 09:33:00+05:30,373.5,373.5,373.5,373.5,0,7275
2025-08-26 09:34:00+05:30,373.15,374.8,373.15,374.8,150,7275
2025-08-26 09:35:00+05:30,374.8,374.8,374.8,374.8,0,7275
2025-08-26 09:36:00+05:30,375.0,380.0,375.0,380.0,225,7275
2025-08-26 09:37:00+05:30,385.0,385.0,385.0,385.0,150,7275
2025-08-26 09:38:00+05:30,390.35,390.35,390.1,390.1,150,7275
2025-08-26 09:39:00+05:30,390.1,390.1,390.1,390.1,0,7275
2025-08-26 09:40:00+05:30,390.1,390.1,390.1,390.1,0,7275
2025-08-26 09:41:00+05:30,382.25,382.25,376.65,376.65,150,7200
2025-08-26 09:42:00+05:30,376.65,376.65,376.65,376.65,0,7200
2025-08-26 09:43:00+05:30,376.65,376.65,376.65,376.65,0,7200
2025-08-26 09:44:00+05:30,394.75,396.05,391.4,391.4,450,7275
2025-08-26 09:45:00+05:30,392.85,392.85,386.8,386.8,375,7275
2025-08-26 09:46:00+05:30,386.8,386.8,386.8,386.8,0,7275
2025-08-26 09:47:00+05:30,381.1,381.1,381.1,381.1,75,7275
2025-08-26 09:48:00+05:30,381.1,381.1,381.1,381.1,0,7275
2025-08-26 09:49:00+05:30,381.1,381.1,381.1,381.1,0,7275
2025-08-26 09:50:00+05:30,381.1,381.1,381.1,381.1,0,7275
2025-08-26 09:51:00+05:30,381.1,381.1,381.1,381.1,0,7275
2025-08-26 09:52:00+05:30,381.1,381.1,381.1,381.1,0,7275
2025-08-26 09:53:00+05:30,381.3,381.3,381.3,381.3,75,7575
2025-08-26 09:54:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 09:55:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 09:56:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 09:57:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 09:58:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 09:59:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 10:00:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 10:01:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 10:02:00+05:30,381.3,381.3,381.3,381.3,0,7575
2025-08-26 10:03:00+05:30,381.3,381.3,381.3,381.3,0,7575
