timestamp,open,high,low,close,volume,open_interest
2026-03-10 09:18:00+05:30,282.75,301.5,282.75,295.6,585,25415
2026-03-10 09:19:00+05:30,297.7,304.4,293.8,298.1,1300,25610
2026-03-10 09:20:00+05:30,302.35,305.35,298.7,305.35,390,25610
2026-03-10 09:21:00+05:30,297.35,299.6,293.65,299.45,1755,25610
2026-03-10 09:22:00+05:30,299.3,300.8,292.35,292.35,780,25870
2026-03-10 09:23:00+05:30,288.5,290.7,283.5,290.15,1560,25870
2026-03-10 09:24:00+05:30,290.1,295.0,286.3,293.85,2600,25870
2026-03-10 09:25:00+05:30,293.85,293.85,293.85,293.85,0,25870
2026-03-10 09:26:00+05:30,294.95,298.75,294.95,298.75,130,26650
2026-03-10 09:27:00+05:30,300.2,300.25,290.4,290.4,845,26650
2026-03-10 09:28:00+05:30,290.4,290.4,290.4,290.4,0,26650
2026-03-10 09:29:00+05:30,288.5,288.5,288.5,288.5,65,27170
2026-03-10 09:30:00+05:30,288.5,288.5,288.5,288.5,0,27170
2026-03-10 09:31:00+05:30,288.5,288.5,288.5,288.5,0,27170
2026-03-10 09:32:00+05:30,295.05,295.05,295.05,295.05,130,27235
2026-03-10 09:33:00+05:30,295.05,295.05,295.05,295.05,0,27235
2026-03-10 09:34:00+05:30,295.05,295.05,295.05,295.05,0,27235
2026-03-10 09:35:00+05:30,301.5,302.75,301.5,302.75,130,27235
2026-03-10 09:36:00+05:30,313.15,313.15,313.15,313.15,130,27235
2026-03-10 09:37:00+05:30,313.15,313.15,313.15,313.15,0,27235
2026-03-10 09:38:00+05:30,313.15,313.15,313.15,313.15,0,27235
2026-03-10 09:39:00+05:30,313.15,313.15,313.15,313.15,0,27235
2026-03-10 09:40:00+05:30,313.15,313.15,313.15,313.15,0,27235
2026-03-10 09:41:00+05:30,313.15,313.15,313.15,313.15,0,27235
2026-03-10 09:42:00+05:30,313.15,313.15,313.15,313.15,0,27235
2026-03-10 09:43:00+05:30,297.45,297.45,297.45,297.45,65,27300
2026-03-10 09:44:00+05:30,295.05,295.05,294.45,294.45,195,27300
2026-03-10 09:45:00+05:30,292.6,292.6,292.25,292.25,260,27300
2026-03-10 09:46:00+05:30,292.4,292.4,288.55,288.55,195,27560
2026-03-10 09:47:00+05:30,288.4,295.85,288.4,295.85,325,27560
2026-03-10 09:48:00+05:30,298.3,301.65,295.55,295.55,455,27560
2026-03-10 09:49:00+05:30,293.95,293.95,291.65,291.65,260,27820
