date,ts,tactic,direction,blocked_by,blocker_detail,hypothetical_strike,hypothetical_entry_premium,hypothetical_exit_premium,hypothetical_pnl,hypothetical_outcome,hypothetical_explanation,sl_pct,tp_pct,time_stop_min,poll_count,regime,spot,vix_level,focus_pcr,state_snapshot_json
2026-05-13,2026-05-13T10:01:00.901446+05:30,ief,CE,enough_history,history bars 9 >= 10,74400,525.95,679.05,3002.0,WIN,"If the enough_history gate had allowed entry, the trade would have hit EOD (premium Rs.526 -> Rs.679, P&L Rs.+3,002; SL -30% / TP +50% / time 120m).",0.3,0.5,120,77,RANGE,74474.81,13.5,1.1324921400477683,"{""spot"": 74474.81, ""vwap"": 74474.81, ""ema9_5m"": 74434.77961745922, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.1324921400477683, ""ce_oi_change"": 3956840.0, ""pe_oi_change"": 3659920.0}"
2026-05-13,2026-05-13T10:01:00.901446+05:30,ief,PE,enough_history,history bars 9 >= 10,74600,483.6,338.52,-2961.6,LOSS,"If the enough_history gate had allowed entry, the trade would have hit SL (premium Rs.484 -> Rs.339, P&L Rs.-2,962; SL -30% / TP +50% / time 120m).",0.3,0.5,120,23,RANGE,74474.81,13.5,1.1324921400477683,"{""spot"": 74474.81, ""vwap"": 74474.81, ""ema9_5m"": 74434.77961745922, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.1324921400477683, ""ce_oi_change"": 3956840.0, ""pe_oi_change"": 3659920.0}"
2026-05-13,2026-05-13T10:05:04.583095+05:30,ief,CE,choch_present,value=no threshold=yes,74400,547.5,735.45,3699.0,WIN,"If the choch_present gate had allowed entry, the trade would have hit EOD (premium Rs.548 -> Rs.735, P&L Rs.+3,699; SL -30% / TP +50% / time 120m).",0.3,0.5,120,77,RANGE,74485.09,13.5,1.1384992712303201,"{""spot"": 74485.09, ""vwap"": 74485.09, ""ema9_5m"": 74444.84169396738, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.1384992712303201, ""ce_oi_change"": 4035960.0, ""pe_oi_change"": 3778620.0}"
2026-05-13,2026-05-13T10:05:04.583095+05:30,ief,PE,choch_present,value=no threshold=yes,74600,487.2,341.04,-2983.2,LOSS,"If the choch_present gate had allowed entry, the trade would have hit SL (premium Rs.487 -> Rs.341, P&L Rs.-2,983; SL -30% / TP +50% / time 120m).",0.3,0.5,120,19,RANGE,74485.09,13.5,1.1384992712303201,"{""spot"": 74485.09, ""vwap"": 74485.09, ""ema9_5m"": 74444.84169396738, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.1384992712303201, ""ce_oi_change"": 4035960.0, ""pe_oi_change"": 3778620.0}"
2026-05-13,2026-05-13T11:57:00.941976+05:30,ief,CE,choch_present,value=no threshold=yes,74700,529.2,487.75,-889.0,LOSS,"If the choch_present gate had allowed entry, the trade would have hit EOD (premium Rs.529 -> Rs.488, P&L Rs.-889; SL -30% / TP +50% / time 120m).",0.3,0.5,120,81,RANGE,74829.96,13.5,1.1519910431298548,"{""spot"": 74829.96, ""vwap"": 74829.96, ""ema9_5m"": 74720.19819362705, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.1519910431298548, ""ce_oi_change"": 3986700.0, ""pe_oi_change"": 4943580.0}"
2026-05-13,2026-05-13T11:57:00.941976+05:30,ief,PE,choch_present,value=no threshold=yes,74900,408.15,285.7,-2508.9,LOSS,"If the choch_present gate had allowed entry, the trade would have hit SL (premium Rs.408 -> Rs.286, P&L Rs.-2,509; SL -30% / TP +50% / time 120m).",0.3,0.5,120,42,RANGE,74829.96,13.5,1.1519910431298548,"{""spot"": 74829.96, ""vwap"": 74829.96, ""ema9_5m"": 74720.19819362705, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.1519910431298548, ""ce_oi_change"": 3986700.0, ""pe_oi_change"": 4943580.0}"
2026-05-13,2026-05-13T12:02:07.637274+05:30,ief,CE,choch_present,value=no threshold=yes,74700,510.5,542.9,588.0,WIN,"If the choch_present gate had allowed entry, the trade would have hit EOD (premium Rs.510 -> Rs.543, P&L Rs.+588; SL -30% / TP +50% / time 120m).",0.3,0.5,120,79,RANGE,74822.45,13.5,1.128406880212647,"{""spot"": 74822.45, ""vwap"": 74822.45, ""ema9_5m"": 74733.06055490163, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.128406880212647, ""ce_oi_change"": 4196780.0, ""pe_oi_change"": 5038660.0}"
2026-05-13,2026-05-13T12:02:07.637274+05:30,ief,PE,choch_present,value=no threshold=yes,74900,415.1,290.57,-2550.6,LOSS,"If the choch_present gate had allowed entry, the trade would have hit SL (premium Rs.415 -> Rs.291, P&L Rs.-2,551; SL -30% / TP +50% / time 120m).",0.3,0.5,120,36,RANGE,74822.45,13.5,1.128406880212647,"{""spot"": 74822.45, ""vwap"": 74822.45, ""ema9_5m"": 74733.06055490163, ""vix_level"": 13.5, ""regime"": ""RANGE"", ""focus_pcr"": 1.128406880212647, ""ce_oi_change"": 4196780.0, ""pe_oi_change"": 5038660.0}"
