ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25200.5,56.2,7118550,0,6.1,26924250,0,21.8,19634850,0,21.65,34007475,0,5.95,28688100,0,55.7,10081425,0
14:31,25209.55,63.75,7118550,0,3.85,26924250,0,25.65,21473775,1838925,15.65,34007475,0,7.2,30226575,1538475,47.15,10081425,0
14:32,25203.9,63.75,7118550,0,4.35,26924250,0,25.7,21473775,1838925,16.65,34007475,0,7.1,30226575,1538475,47.85,10081425,0
14:33,25205.8,64.1,7118550,0,3.8,28298775,1374525,25.6,22634550,2999700,15.5,35291550,1284075,6.65,31857000,3168900,46.45,10081425,0
14:34,25206.95,63.7,7621725,503175,3.7,28298775,1374525,25.05,22634550,2999700,15.1,35291550,1284075,6.45,31857000,3168900,46.5,10354275,272850
14:35,25202.35,57.1,7621725,503175,4.15,28298775,1374525,20.55,22634550,2999700,17.5,35291550,1284075,4.75,31857000,3168900,51.75,10354275,272850
14:36,25205.45,63.25,7621725,503175,3.65,27244050,319800,24.95,21543000,1908150,15.5,35687775,1680300,6.45,30922725,2234625,46.8,10354275,272850
14:37,25231.6,87.75,7030500,-88050,1.55,27244050,319800,43.05,21543000,1908150,6.75,35687775,1680300,13.45,30922725,2234625,27.1,10494675,413250
14:38,25233.15,85.4,7030500,-88050,1.5,27244050,319800,40.65,21543000,1908150,6.7,35687775,1680300,11.95,30922725,2234625,27.75,10494675,413250
14:39,25208.35,67.65,6954525,-164025,2.1,26339400,-584850,26.35,21043875,1409025,10.6,36542925,2535450,5.85,30922725,2234625,40.1,10840800,759375
14:40,25214.15,67.85,6954525,-164025,1.9,26339400,-584850,25.9,21043875,1409025,9.95,36542925,2535450,5.9,30106050,1417950,39.7,10840800,759375
14:41,25215.1,69.5,6954525,-164025,1.4,26339400,-584850,26.85,21043875,1409025,8.55,36542925,2535450,5.85,30106050,1417950,37.4,10840800,759375
14:42,25214.55,67.45,6954525,-164025,1.5,26339400,-584850,24.8,21948375,2313525,8.7,36542925,2535450,4.9,30106050,1417950,38.8,10840800,759375
