ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,26146.0,50.15,14805310,0,1.9,46549295,0,11.5,45921265,0,13.1,37272235,0,1.4,47979815,0,53.0,13935220,0
14:31,26148.05,50.9,14805310,0,1.75,46549295,0,10.95,45921265,0,13.2,37272235,0,1.45,47979815,0,52.55,13935220,0
14:32,26145.65,48.3,14142700,-662610,1.95,46101445,-447850,9.65,45714955,-206310,13.7,36933585,-338650,1.0,47781370,-198445,54.65,14002885,67665
14:33,26140.95,43.0,14142700,-662610,2.35,46101445,-447850,7.3,45714955,-206310,16.89,36933585,-338650,0.8,47781370,-198445,60.15,14002885,67665
14:34,26144.5,48.75,14142700,-662610,1.9,46101445,-447850,9.8,45714955,-206310,13.15,36933585,-338650,0.95,47781370,-198445,54.35,14002885,67665
14:35,26145.4,49.45,14245270,-560040,1.8,47821280,1271985,10.15,47085025,1163760,12.85,39107380,1835145,1.1,46668440,-1311375,53.75,14189955,254735
14:36,26145.35,50.3,14245270,-560040,1.75,47821280,1271985,10.7,47085025,1163760,12.45,39107380,1835145,1.3,46668440,-1311375,53.0,14189955,254735
14:37,26143.45,45.9,14245270,-560040,1.85,47821280,1271985,8.65,47085025,1163760,14.45,39107380,1835145,1.1,46668440,-1311375,57.0,14189955,254735
14:38,26131.1,41.7,14101360,-703950,2.35,48581130,2031835,6.8,47080865,1159600,17.25,39377520,2105285,0.8,45680505,-2299310,60.8,13905710,-29510
14:39,26143.25,49.85,14101360,-703950,1.6,48581130,2031835,10.0,47080865,1159600,11.75,39377520,2105285,0.9,45680505,-2299310,51.85,13905710,-29510
14:40,26150.8,54.45,14101360,-703950,0.75,48581130,2031835,12.45,47080865,1159600,8.9,39377520,2105285,1.45,45680505,-2299310,48.05,13905710,-29510
14:41,26146.95,48.65,13581230,-1224080,0.95,42460340,-4088955,9.1,46754305,833040,11.05,40812915,3540680,0.95,46322575,-1657240,52.85,13670995,-264225
14:42,26148.35,49.9,13581230,-1224080,0.75,42460340,-4088955,9.65,46754305,833040,9.65,40812915,3540680,0.8,46322575,-1657240,51.2,13670995,-264225
14:43,26152.35,54.95,13581230,-1224080,0.6,42460340,-4088955,12.3,46754305,833040,7.95,40812915,3540680,1.14,46322575,-1657240,47.1,13670995,-264225
