ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24558.65,61.25,8774150,0,1.9,17721750,0,15.05,21218600,0,5.95,23765800,0,3.3,42282700,0,43.95,10706750,0
14:31,24557.9,60.85,8830625,56475,1.8,17934550,212800,15.0,21715675,497075,6.0,24285725,519925,3.2,42684025,401325,44.35,10387375,-319375
14:32,24552.5,55.1,8830625,56475,1.9,17934550,212800,10.9,21715675,497075,7.65,24285725,519925,2.6,42684025,401325,49.1,10387375,-319375
14:33,24553.6,55.0,8830625,56475,2.0,17934550,212800,10.3,21715675,497075,7.2,24285725,519925,2.29,42684025,401325,49.1,10387375,-319375
14:34,24551.4,55.85,8961925,187775,2.0,18554025,832275,10.45,22790950,1572350,6.85,24665150,899350,2.2,42039100,-243600,48.6,10425125,-281625
14:35,24554.4,56.4,8961925,187775,1.9,18554025,832275,11.05,22790950,1572350,6.55,24665150,899350,2.04,42039100,-243600,47.6,10425125,-281625
14:36,24551.85,56.15,8961925,187775,1.8,18554025,832275,10.85,22790950,1572350,6.7,24665150,899350,2.2,42039100,-243600,48.15,10425125,-281625
14:37,24554.95,57.85,9069700,295550,1.4,18498375,776625,12.25,23046050,1827450,5.9,25643525,1877725,2.35,41840725,-441975,45.85,10305075,-401675
14:38,24554.7,57.6,9069700,295550,1.2,18498375,776625,12.05,23046050,1827450,6.0,25643525,1877725,2.29,41840725,-441975,46.2,10305075,-401675
14:39,24557.6,59.35,9069700,295550,1.05,18498375,776625,13.1,23046050,1827450,4.95,25643525,1877725,2.54,41840725,-441975,44.15,10305075,-401675
14:40,24560.05,62.25,9222275,448125,1.1,17849525,127775,15.0,22630100,1411500,4.15,26614850,2849050,2.9,42730800,448100,41.7,10052125,-654625
14:41,24556.85,59.8,9222275,448125,1.1,17849525,127775,13.05,22630100,1411500,4.34,26614850,2849050,2.35,42730800,448100,43.25,10052125,-654625
14:42,24556.7,60.45,9222275,448125,1.14,17849525,127775,13.7,22630100,1411500,4.4,26614850,2849050,2.54,42730800,448100,43.3,10052125,-654625
14:43,24554.25,59.95,9043125,268975,1.3,17611000,-110750,12.95,22851875,1633275,4.59,27215000,3449200,2.2,43357075,1074375,43.4,10095275,-611475
14:44,24554.25,59.2,9043125,268975,1.4,17611000,-110750,13.05,22851875,1633275,4.84,27215000,3449200,1.95,43357075,1074375,43.75,10095275,-611475
14:45,24553.95,58.4,9043125,268975,1.5,17611000,-110750,12.3,22851875,1633275,5.3,27215000,3449200,1.85,43357075,1074375,44.9,10095275,-611475
