ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25384.75,102.25,5893420,0,2.29,25264525,0,56.8,15139930,0,8.19,33383415,0,25.05,43677855,0,25.35,22552855,0
14:31,25382.4,99.2,5893420,0,2.4,25264525,0,54.95,15139930,0,8.55,33383415,0,23.15,43677855,0,26.8,22552855,0
14:32,25382.5,98.55,5570110,-323310,2.15,24305840,-958685,54.5,13983970,-1155960,8.15,35815065,2431650,22.9,43570475,-107380,26.55,26064935,3512080
14:33,25386.45,99.95,5570110,-323310,1.95,24305840,-958685,56.05,13983970,-1155960,7.25,35815065,2431650,22.55,43570475,-107380,25.15,26064935,3512080
14:34,25379.15,93.2,5570110,-323310,2.2,24305840,-958685,51.0,13983970,-1155960,8.44,35815065,2431650,18.95,43570475,-107380,28.45,26064935,3512080
14:35,25373.15,85.5,5621460,-271960,2.7,23571405,-1693120,42.5,14175525,-964405,10.65,37390860,4007445,15.45,44122650,444795,32.9,27404585,4851730
14:36,25371.4,89.75,5621460,-271960,2.04,23571405,-1693120,46.2,14175525,-964405,8.65,37390860,4007445,16.8,44122650,444795,29.75,27404585,4851730
14:37,25367.85,79.65,5621460,-271960,2.9,23571405,-1693120,38.35,14175525,-964405,11.45,37390860,4007445,12.75,44122650,444795,35.85,27404585,4851730
14:38,25362.25,76.0,6190470,297050,2.9,25696450,431925,36.45,16087240,947310,11.05,39574990,6191575,11.0,45856590,2178735,35.79,25297350,2744495
14:39,25360.95,76.05,6190470,297050,2.45,25696450,431925,34.15,16087240,947310,11.1,39574990,6191575,9.69,45856590,2178735,36.7,25297350,2744495
14:40,25355.75,66.59,6190470,297050,3.25,25696450,431925,27.2,16087240,947310,14.45,39574990,6191575,7.25,45856590,2178735,44.35,25297350,2744495
14:41,25347.2,60.05,6802510,909090,4.0,26955825,1691300,22.1,18965505,3825575,17.7,39667615,6284200,5.75,46908745,3230890,50.2,21214700,-1338155
14:42,25338.25,52.85,6802510,909090,5.0,26955825,1691300,17.95,18965505,3825575,20.65,39667615,6284200,4.09,46908745,3230890,56.5,21214700,-1338155
14:43,25337.05,52.8,6802510,909090,4.59,26955825,1691300,16.45,18965505,3825575,19.45,39667615,6284200,3.1,46908745,3230890,55.95,21214700,-1338155
14:44,25344.15,55.25,8964605,3071185,3.4,32030960,6766435,17.8,26970775,11830845,16.5,33001345,-382070,3.4,45639880,1962025,51.7,16007745,-6545110
14:45,25345.2,54.8,8964605,3071185,3.3,32030960,6766435,17.89,26970775,11830845,16.7,33001345,-382070,3.65,45639880,1962025,52.95,16007745,-6545110
14:46,25349.8,55.9,8964605,3071185,2.8,32030960,6766435,18.25,26970775,11830845,15.5,33001345,-382070,4.0,45639880,1962025,51.2,16007745,-6545110
14:47,25351.95,58.5,9836970,3943550,2.15,34445125,9180600,18.75,29865810,14725880,13.25,37311235,3927820,3.55,45788210,2110355,47.8,15950220,-6602635
14:48,25349.2,57.85,9836970,3943550,2.25,34445125,9180600,18.55,29865810,14725880,13.45,37311235,3927820,3.55,45788210,2110355,48.15,15950220,-6602635
14:49,25346.55,55.4,9836970,3943550,2.5,34445125,9180600,17.25,29865810,14725880,14.8,37311235,3927820,3.25,45788210,2110355,50.9,15950220,-6602635
14:50,25348.75,51.1,10273120,4379700,2.35,33763340,8498815,13.9,31426070,16286140,15.7,37941670,4558255,2.29,46666490,2988635,53.7,15518620,-7034235
14:51,25327.95,36.65,10273120,4379700,5.05,33763340,8498815,7.85,31426070,16286140,25.95,37941670,4558255,1.75,46666490,2988635,69.65,15518620,-7034235
14:52,25329.95,36.15,10273120,4379700,4.59,33763340,8498815,6.5,31426070,16286140,25.0,37941670,4558255,1.7,46666490,2988635,70.2,15518620,-7034235
14:53,25331.7,38.0,12428715,6535295,3.4,37308375,12043850,6.35,36237370,21097440,22.4,29513900,-3869515,1.25,40077830,-3600025,67.34,11985285,-10567570
14:54,25336.4,40.75,12428715,6535295,2.85,37308375,12043850,7.35,36237370,21097440,20.1,29513900,-3869515,1.5,40077830,-3600025,64.4,11985285,-10567570
14:55,25336.7,41.25,12428715,6535295,3.0,37308375,12043850,7.1,36237370,21097440,19.39,29513900,-3869515,1.6,40077830,-3600025,64.2,11985285,-10567570
14:56,25333.6,38.6,12865060,6971640,3.0,41377830,16113305,6.05,40827280,25687350,20.8,32842355,-541060,1.2,40202695,-3475160,65.7,12182690,-10370165
14:57,25336.25,41.05,12865060,6971640,2.45,41377830,16113305,7.15,40827280,25687350,19.0,32842355,-541060,1.4,40202695,-3475160,63.4,12182690,-10370165
14:58,25323.95,32.6,12865060,6971640,3.1,41377830,16113305,3.85,40827280,25687350,24.95,32842355,-541060,0.9,40202695,-3475160,72.3,12182690,-10370165
14:59,25311.7,22.75,14958450,9065030,5.55,44558605,19294080,2.45,45097195,29957265,35.35,29230175,-4153240,1.25,37141390,-6536465,85.35,10947755,-11605100
15:00,25287.4,11.85,14958450,9065030,10.8,44558605,19294080,0.8,45097195,29957265,48.8,29230175,-4153240,0.55,37141390,-6536465,98.75,10947755,-11605100
15:01,25272.4,10.0,14958450,9065030,15.0,44558605,19294080,0.6,45097195,29957265,56.0,29230175,-4153240,0.5,37141390,-6536465,103.6,10947755,-11605100
15:02,25271.2,7.6,30916860,25023440,13.35,29896360,4631835,0.8,31357690,16217760,56.15,15963545,-17419870,0.55,28582515,-15095340,106.1,8549385,-14003470
15:03,25276.15,6.05,30916860,25023440,16.39,29896360,4631835,0.8,31357690,16217760,60.75,15963545,-17419870,0.45,28582515,-15095340,110.75,8549385,-14003470
15:04,25277.7,4.34,30916860,25023440,17.35,29896360,4631835,0.75,31357690,16217760,63.45,15963545,-17419870,0.45,28582515,-15095340,112.55,8549385,-14003470
15:05,25289.15,5.95,36787205,30893785,13.1,30639375,5374850,0.8,27425970,12286040,57.95,14581645,-18801770,0.4,24755770,-18922085,107.4,7118150,-15434705
15:06,25284.55,2.7,36787205,30893785,14.9,30639375,5374850,0.55,27425970,12286040,62.25,14581645,-18801770,0.4,24755770,-18922085,112.15,7118150,-15434705
15:07,25286.2,2.0,36787205,30893785,15.35,30639375,5374850,0.4,27425970,12286040,63.9,14581645,-18801770,0.3,24755770,-18922085,113.1,7118150,-15434705
15:08,25278.3,0.75,46270705,40377285,21.4,25125100,-139425,0.35,22004580,6864650,71.25,12252370,-21131045,0.2,22150050,-21527805,120.55,6330610,-16222245
