ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24760.8,62.2,6212425,0,1.25,21511825,0,15.05,25847600,0,4.5,34586425,0,4.5,43047300,0,43.6,11880950,0
14:31,24760.05,63.1,6464500,252075,1.14,19923900,-1587925,16.05,27419875,1572275,4.34,34821100,234675,4.2,43697425,650125,42.65,11842450,-38500
14:32,24760.6,63.05,6464500,252075,1.14,19923900,-1587925,16.05,27419875,1572275,4.4,34821100,234675,4.09,43697425,650125,42.5,11842450,-38500
14:33,24757.75,60.9,6464500,252075,1.1,19923900,-1587925,14.05,27419875,1572275,4.34,34821100,234675,3.3,43697425,650125,43.7,11842450,-38500
14:34,24757.55,60.2,6649000,436575,1.2,19590250,-1921575,13.8,28048100,2200500,4.7,35868500,1282075,2.95,44626850,1579550,43.85,11776775,-104175
14:35,24761.05,62.3,6649000,436575,1.1,19590250,-1921575,15.2,28048100,2200500,4.15,35868500,1282075,3.6,44626850,1579550,42.4,11776775,-104175
14:36,24755.1,58.05,6649000,436575,1.14,19590250,-1921575,12.0,28048100,2200500,5.0,35868500,1282075,2.54,44626850,1579550,45.6,11776775,-104175
14:37,24750.8,54.1,6498000,285575,1.3,19534625,-1977200,9.0,28824800,2977200,6.15,36202375,1615950,2.15,45374775,2327475,48.95,11628600,-252350
14:38,24742.25,53.25,6498000,285575,1.4,19534625,-1977200,8.15,28824800,2977200,6.25,36202375,1615950,1.6,45374775,2327475,49.9,11628600,-252350
14:39,24743.7,54.05,6498000,285575,1.5,19534625,-1977200,8.35,28824800,2977200,5.75,36202375,1615950,1.65,45374775,2327475,48.75,11628600,-252350
14:40,24742.0,53.0,6400650,188225,1.55,21145950,-365875,7.8,30393100,4545500,6.25,36054150,1467725,1.55,43329200,281900,50.15,11711675,-169275
14:41,24740.0,52.65,6400650,188225,1.55,21145950,-365875,7.2,30393100,4545500,6.15,36054150,1467725,1.35,43329200,281900,50.05,11711675,-169275
14:42,24736.9,51.45,6400650,188225,1.6,21145950,-365875,6.6,30393100,4545500,6.5,36054150,1467725,1.14,43329200,281900,51.0,11711675,-169275
14:43,24733.15,49.0,6282275,69850,1.95,22295800,783975,5.2,31966575,6118975,8.55,33610375,-976050,1.14,41396000,-1651300,54.45,11658800,-222150
14:44,24734.8,49.1,6282275,69850,1.8,22295800,783975,5.3,31966575,6118975,8.0,33610375,-976050,0.9,41396000,-1651300,53.45,11658800,-222150
14:45,24739.6,51.0,6282275,69850,1.05,22295800,783975,6.35,31966575,6118975,5.75,33610375,-976050,0.95,41396000,-1651300,50.7,11658800,-222150
14:46,24733.45,47.7,6579125,366700,1.2,22527025,1015200,4.15,33157250,7309650,7.55,34414775,-171650,0.95,39525000,-3522300,54.3,11231550,-649400
14:47,24731.35,48.2,6579125,366700,1.4,22527025,1015200,4.84,33157250,7309650,7.9,34414775,-171650,0.95,39525000,-3522300,54.2,11231550,-649400
14:48,24733.7,49.05,6579125,366700,1.3,22527025,1015200,4.9,33157250,7309650,7.25,34414775,-171650,1.0,39525000,-3522300,53.3,11231550,-649400
14:49,24742.7,50.95,6621575,409150,1.0,23388950,1877125,5.95,34207025,8359425,6.15,33020925,-1565500,1.2,38917150,-4130150,51.3,11253450,-627500
14:50,24743.0,50.0,6621575,409150,1.1,23388950,1877125,5.5,34207025,8359425,6.6,33020925,-1565500,1.1,38917150,-4130150,52.1,11253450,-627500
14:51,24737.2,49.0,6621575,409150,1.2,23388950,1877125,5.0,34207025,8359425,7.25,33020925,-1565500,1.0,38917150,-4130150,53.1,11253450,-627500
14:52,24745.5,51.5,6609200,396775,1.0,23051325,1539500,6.25,34580900,8733300,6.05,33269350,-1317075,1.1,38261275,-4786025,50.65,11106725,-774225
14:53,24749.65,52.95,6609200,396775,0.75,23051325,1539500,7.0,34580900,8733300,4.95,33269350,-1317075,1.25,38261275,-4786025,49.1,11106725,-774225
14:54,24748.8,52.35,6609200,396775,0.85,23051325,1539500,6.45,34580900,8733300,5.0,33269350,-1317075,1.1,38261275,-4786025,49.45,11106725,-774225
14:55,24748.3,51.8,6480800,268375,0.7,22041250,529425,5.85,33308200,7460600,4.84,34984525,398100,1.05,38729425,-4317875,49.95,10743450,-1137500
14:56,24745.95,50.55,6480800,268375,0.6,22041250,529425,5.25,33308200,7460600,5.05,34984525,398100,1.1,38729425,-4317875,50.95,10743450,-1137500
14:57,24743.15,50.7,6480800,268375,0.75,22041250,529425,5.0,33308200,7460600,5.0,34984525,398100,1.1,38729425,-4317875,51.15,10743450,-1137500
14:58,24744.25,51.5,6420425,208000,0.65,21291075,-220750,5.15,34453925,8606325,4.55,35508275,921850,0.95,37962850,-5084450,50.35,10460100,-1420850
14:59,24742.35,51.6,6420425,208000,0.7,21291075,-220750,5.0,34453925,8606325,4.15,35508275,921850,0.9,37962850,-5084450,50.0,10460100,-1420850
15:00,24744.8,50.75,6420425,208000,0.45,21291075,-220750,3.6,34453925,8606325,3.2,35508275,921850,0.45,37962850,-5084450,50.05,10460100,-1420850
15:01,24743.1,50.15,6422425,210000,0.3,20867125,-644700,2.9,36454100,10606500,3.0,37668475,3082050,0.35,36443075,-6604225,50.45,10278725,-1602225
15:02,24746.45,50.6,6422425,210000,0.25,20867125,-644700,2.7,36454100,10606500,2.6,37668475,3082050,0.3,36443075,-6604225,49.9,10278725,-1602225
15:03,24740.85,49.15,6422425,210000,0.25,20867125,-644700,1.65,36454100,10606500,2.7,37668475,3082050,0.25,36443075,-6604225,51.25,10278725,-1602225
15:04,24747.05,50.85,6121050,-91375,0.2,18628475,-2883350,2.7,37474900,11627300,2.1,36412225,1825800,0.25,33012900,-10034400,49.85,9903825,-1977125
15:05,24746.8,50.6,6121050,-91375,0.2,18628475,-2883350,2.4,37474900,11627300,1.95,36412225,1825800,0.3,33012900,-10034400,49.75,9903825,-1977125
15:06,24740.2,49.6,6121050,-91375,0.15,18628475,-2883350,1.7,37474900,11627300,2.2,36412225,1825800,0.3,33012900,-10034400,50.85,9903825,-1977125
15:07,24743.35,49.8,5672425,-540000,0.15,17689700,-3822125,1.65,35748425,9900825,1.9,35657225,1070800,0.3,30299775,-12747525,50.45,9426400,-2454550
15:08,24750.35,50.7,5672425,-540000,0.15,17689700,-3822125,1.9,35748425,9900825,1.45,35657225,1070800,0.25,30299775,-12747525,49.45,9426400,-2454550
15:09,24757.65,53.5,5672425,-540000,0.15,17689700,-3822125,4.0,35748425,9900825,1.05,35657225,1070800,0.25,30299775,-12747525,46.55,9426400,-2454550
15:10,24757.15,53.4,5251550,-960875,0.15,16201575,-5310250,3.95,32852975,7005375,0.85,34632425,46000,0.2,28878025,-14169275,47.05,9167300,-2713650
15:11,24755.85,53.2,5251550,-960875,0.1,16201575,-5310250,3.8,32852975,7005375,0.85,34632425,46000,0.2,28878025,-14169275,47.15,9167300,-2713650
15:12,24755.5,53.0,5251550,-960875,0.1,16201575,-5310250,3.55,32852975,7005375,0.85,34632425,46000,0.2,28878025,-14169275,47.55,9167300,-2713650
15:13,24756.55,52.75,4892350,-1320075,0.1,14962525,-6549300,3.35,31821775,5974175,0.85,33468775,-1117650,0.15,28879775,-14167525,47.5,8881525,-2999425
15:14,24759.35,54.15,4892350,-1320075,0.15,14962525,-6549300,4.5,31821775,5974175,0.45,33468775,-1117650,0.2,28879775,-14167525,46.15,8881525,-2999425
15:15,24764.35,55.65,4892350,-1320075,0.1,14962525,-6549300,5.8,31821775,5974175,0.25,33468775,-1117650,0.2,28879775,-14167525,44.45,8881525,-2999425
15:16,24750.6,52.7,4167175,-2045250,0.1,14100950,-7410875,3.1,27973775,2126175,0.5,30080275,-4506150,0.15,27848125,-15199175,47.5,8307650,-3573300
15:17,24742.25,50.75,4167175,-2045250,0.15,14100950,-7410875,1.3,27973775,2126175,0.65,30080275,-4506150,0.1,27848125,-15199175,49.15,8307650,-3573300
15:18,24748.55,51.15,4167175,-2045250,0.05,14100950,-7410875,1.7,27973775,2126175,0.6,30080275,-4506150,0.15,27848125,-15199175,49.2,8307650,-3573300
