ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25868.9,70.8,9521775,0,1.5,30625725,0,27.25,22600425,0,8.05,42339975,0,4.55,58650375,0,35.7,26455575,0
14:31,25862.0,66.7,10091775,570000,1.8,31040250,414525,24.55,25338750,2738325,9.85,43186650,846675,3.9,60004050,1353675,39.45,26158875,-296700
14:32,25856.4,66.8,10091775,570000,1.85,31040250,414525,24.6,25338750,2738325,10.1,43186650,846675,3.85,60004050,1353675,39.55,26158875,-296700
14:33,25857.35,62.6,10091775,570000,2.05,31040250,414525,21.75,25338750,2738325,11.45,43186650,846675,3.4,60004050,1353675,43.25,26158875,-296700
14:34,25850.65,62.2,10091775,570000,2.45,31547325,921600,21.9,26517750,3917325,12.4,43704000,1364025,2.85,59730525,1080150,43.45,24246825,-2208750
14:35,25856.7,65.3,10661550,1139775,2.0,31547325,921600,23.45,26517750,3917325,10.55,43704000,1364025,3.2,59730525,1080150,40.55,24246825,-2208750
14:36,25857.6,66.9,10661550,1139775,1.8,31547325,921600,24.45,26517750,3917325,9.7,43704000,1364025,3.5,59730525,1080150,39.0,24246825,-2208750
14:37,25860.85,67.8,10661550,1139775,1.5,31547325,921600,24.8,26106900,3506475,8.9,45434175,3094200,3.75,59041200,390825,37.95,23835675,-2619900
14:38,25861.45,70.85,10629975,1108200,1.35,31861725,1236000,27.05,26106900,3506475,7.8,45434175,3094200,4.3,59041200,390825,35.25,23835675,-2619900
14:39,25861.55,68.75,10629975,1108200,1.1,31861725,1236000,25.4,26106900,3506475,7.85,45434175,3094200,3.7,59041200,390825,36.3,23835675,-2619900
