ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,23572.75,37.9,16848780,0,28.25,16807700,0,16.95,27156675,0,57.8,9120085,0,6.5,19198530,0,97.5,1890330,0
14:31,23579.3,44.6,14109355,-2739425,21.35,18939245,2131545,20.6,27457040,300365,47.55,10814700,1694615,8.05,19518200,319670,85.4,2112175,221845
14:32,23586.45,48.95,14109355,-2739425,18.85,18939245,2131545,22.95,27457040,300365,43.05,10814700,1694615,8.9,19518200,319670,79.3,2112175,221845
14:33,23577.55,42.7,14109355,-2739425,21.2,18939245,2131545,18.9,27457040,300365,47.9,10814700,1694615,6.95,19518200,319670,85.9,2112175,221845
14:34,23579.3,43.7,13410345,-3438435,20.75,21282625,4474925,20.05,27457040,300365,47.35,10814700,1694615,7.65,20705425,1506895,84.95,2112175,221845
14:35,23589.6,50.0,13410345,-3438435,16.8,21282625,4474925,23.35,29512535,2355860,40.3,12148240,3028155,8.95,20705425,1506895,76.45,2313610,423280
14:36,23584.6,45.75,13410345,-3438435,17.8,21282625,4474925,20.5,29512535,2355860,42.3,12148240,3028155,7.65,20705425,1506895,79.85,2313610,423280
14:37,23579.8,42.1,11787165,-5061615,18.7,21282625,4474925,18.0,27804790,648115,44.9,14035385,4915300,6.25,20705425,1506895,83.45,2313610,423280
14:38,23591.15,50.5,11787165,-5061615,15.0,23380890,6573190,22.8,27804790,648115,37.5,14035385,4915300,8.4,20513935,1315405,73.25,2724800,834470
14:39,23590.2,50.45,11787165,-5061615,14.65,23380890,6573190,23.0,27804790,648115,37.5,14035385,4915300,8.3,20513935,1315405,73.05,2724800,834470
14:40,23592.65,53.1,11787165,-5061615,14.2,23380890,6573190,24.6,28239315,1082640,36.0,15257450,6137365,9.1,21108295,1909765,70.55,2724800,834470
14:41,23603.1,65.15,11005995,-5842785,12.6,25475450,8667750,33.25,28239315,1082640,30.9,15257450,6137365,13.5,21108295,1909765,61.5,3137290,1246960
14:42,23586.45,46.85,11005995,-5842785,15.4,25475450,8667750,20.25,28239315,1082640,38.85,15257450,6137365,7.05,21108295,1909765,75.65,3137290,1246960
14:43,23586.1,45.45,10335715,-6513065,16.65,26402805,9595105,19.6,26883025,-273650,41.1,17066335,7946250,6.8,21144630,1946100,78.35,3137290,1246960
14:44,23587.1,48.0,10335715,-6513065,15.6,26402805,9595105,20.85,26883025,-273650,38.85,17066335,7946250,7.0,21144630,1946100,75.05,3366740,1476410
14:45,23579.35,39.75,10335715,-6513065,17.45,26402805,9595105,14.9,26883025,-273650,42.95,17066335,7946250,3.85,21144630,1946100,81.95,3366740,1476410
14:46,23590.65,51.2,10565295,-6283485,11.45,27682980,10875280,21.55,28097485,940810,32.05,17763980,8643895,6.4,22480380,3281850,67.1,3417570,1527240
14:47,23589.85,47.85,10565295,-6283485,11.7,27682980,10875280,19.25,28097485,940810,33.45,17763980,8643895,5.4,22480380,3281850,69.95,3417570,1527240
14:48,23575.25,34.9,10565295,-6283485,15.65,27682980,10875280,11.6,28097485,940810,42.4,17763980,8643895,2.65,22480380,3281850,83.55,3417570,1527240
14:49,23598.6,54.85,9460555,-7388225,7.55,27551615,10743915,22.0,25117495,-2039180,24.95,19875765,10755680,5.65,22491560,3293030,59.1,3933150,2042820
14:50,23611.85,67.45,9460555,-7388225,5.45,27551615,10743915,31.0,25117495,-2039180,18.75,19875765,10755680,9.55,22491560,3293030,48.05,3933150,2042820
14:51,23611.0,68.35,9460555,-7388225,4.1,27551615,10743915,30.05,25117495,-2039180,15.6,19875765,10755680,8.25,22491560,3293030,44.4,3933150,2042820
14:52,23609.3,66.35,9460555,-7388225,4.65,27551615,10743915,29.7,25117495,-2039180,18.0,19875765,10755680,8.4,24584560,5386030,47.1,3933150,2042820
14:53,23604.3,58.55,8475935,-8372845,4.25,26888225,10080525,22.95,24434735,-2721940,18.55,24242595,15122510,5.65,24584560,5386030,51.35,4839250,2948920
14:54,23622.45,73.25,8475935,-8372845,2.75,26888225,10080525,32.95,24434735,-2721940,12.6,24242595,15122510,8.7,24584560,5386030,38.4,4839250,2948920
14:55,23626.5,80.55,7654010,-9194770,2.15,26888225,10080525,37.75,20759310,-6397365,9.55,30115345,20995260,10.0,24584560,5386030,32.0,4839250,2948920
14:56,23631.4,74.55,7654010,-9194770,2.15,26206895,9399195,33.1,20759310,-6397365,10.45,30115345,20995260,8.55,27707940,8509410,36.55,7982000,6091670
