ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25693.25,46.95,17878425,0,6.5,40023825,0,15.3,37002150,0,24.8,19657575,0,2.9,20988075,0,62.8,3813975,0
14:31,25696.7,50.8,16781550,-1096875,6.05,41011575,987750,16.9,35949375,-1052775,22.3,22250925,2593350,3.15,20988075,0,58.7,4641900,827925
14:32,25699.05,51.8,16781550,-1096875,5.2,41011575,987750,16.8,35949375,-1052775,20.5,22250925,2593350,2.9,24638100,3650025,56.9,4641900,827925
14:33,25695.25,49.7,16781550,-1096875,5.65,41011575,987750,15.95,35949375,-1052775,22.05,22250925,2593350,2.6,24638100,3650025,59.15,4641900,827925
14:34,25696.7,50.6,16511325,-1367100,4.85,43017225,2993400,16.15,38445825,1443675,20.4,24717450,5059875,2.7,27136275,6148200,57.35,4641900,827925
14:35,25691.5,43.5,16511325,-1367100,6.25,43017225,2993400,12.4,38445825,1443675,25.15,24717450,5059875,1.85,27136275,6148200,64.95,4846875,1032900
14:36,25682.4,37.55,16511325,-1367100,8.65,43017225,2993400,9.8,38445825,1443675,31.15,24717450,5059875,1.7,27136275,6148200,73.4,4846875,1032900
14:37,25670.0,31.8,17691075,-187350,9.8,43563600,3539775,7.5,40878825,3876675,35.7,21944325,2286750,1.2,27136275,6148200,79.4,4846875,1032900
14:38,25665.65,30.15,17691075,-187350,9.5,43563600,3539775,6.05,40878825,3876675,35.55,21944325,2286750,0.95,23753100,2765025,80.3,4113300,299325
14:39,25655.65,23.55,17691075,-187350,14.05,43563600,3539775,4.6,40878825,3876675,45.45,21944325,2286750,0.8,23753100,2765025,91.65,4113300,299325
14:40,25670.45,27.4,19194750,1316325,8.15,41180625,1156800,5.0,42629325,5627175,35.85,21944325,2286750,0.8,23753100,2765025,81.55,4113300,299325
14:41,25663.6,23.35,19194750,1316325,10.55,41180625,1156800,4.1,42629325,5627175,41.45,18115650,-1541925,0.65,22100325,1112250,88.0,3194550,-619425
14:42,25663.75,23.05,19194750,1316325,10.25,41180625,1156800,3.95,42629325,5627175,41.45,18115650,-1541925,0.6,22100325,1112250,87.95,3194550,-619425
14:43,25669.4,25.7,22329000,4450575,8.1,41519325,1495500,4.15,45194850,8192700,36.95,17025975,-2631600,0.6,22100325,1112250,83.15,2988750,-825225
14:44,25663.45,22.4,22329000,4450575,9.85,41519325,1495500,3.35,45194850,8192700,41.05,17025975,-2631600,0.5,19894500,-1093575,88.45,2988750,-825225
14:45,25669.35,26.4,22329000,4450575,8.3,41519325,1495500,4.4,45194850,8192700,36.65,17025975,-2631600,0.65,19894500,-1093575,82.95,2988750,-825225
14:46,25664.7,20.7,21701700,3823275,11.15,43620225,3596400,3.05,45194850,8192700,43.6,17221500,-2436075,0.6,18835350,-2152725,91.0,2988750,-825225
14:47,25670.0,27.0,21701700,3823275,7.7,43620225,3596400,4.4,46124100,9121950,35.3,17221500,-2436075,0.65,18835350,-2152725,81.65,2968200,-845775
14:48,25667.0,20.75,21701700,3823275,9.8,43620225,3596400,3.05,46124100,9121950,42.3,17221500,-2436075,0.6,18835350,-2152725,89.7,2968200,-845775
14:49,25667.35,21.7,21701700,3823275,8.8,43620225,3596400,2.95,46124100,9121950,40.45,17221500,-2436075,0.5,18835350,-2152725,88.0,2879325,-934650
14:50,25678.0,31.65,21276525,3398100,5.15,45655800,5631975,5.25,47586600,10584450,28.9,17213100,-2444475,0.65,18742050,-2246025,74.5,2879325,-934650
14:51,25682.7,42.85,21276525,3398100,2.7,45655800,5631975,9.0,47586600,10584450,18.95,17213100,-2444475,0.9,18742050,-2246025,61.1,2879325,-934650
