ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25622.4,9.9,39020670,0,33.6,18816265,0,2.65,41612025,0,76.7,10868585,0,1.3,20118865,0,124.75,4297085,0
14:31,25656.85,24.7,39020670,0,15.8,18816265,0,7.3,41612025,0,47.85,10868585,0,2.29,20118865,0,92.1,4297085,0
14:32,25640.7,17.5,31509465,-7511205,20.39,20487090,1670825,4.7,42281590,669565,56.75,11470810,602225,1.4,21126365,1007500,105.75,4274010,-23075
14:33,25642.5,15.85,31509465,-7511205,19.1,20487090,1670825,3.8,42281590,669565,56.5,11470810,602225,1.2,21126365,1007500,104.1,4274010,-23075
14:34,25640.25,18.3,31509465,-7511205,17.55,20487090,1670825,4.25,42281590,669565,53.2,11470810,602225,1.2,21126365,1007500,99.95,4274010,-23075
14:35,25644.0,20.25,32621420,-6399250,16.85,23138115,4321850,4.7,44692505,3080480,51.5,12315810,1447225,1.14,21039200,920335,99.75,4374890,77805
14:36,25660.1,27.25,32621420,-6399250,10.85,23138115,4321850,6.6,44692505,3080480,40.54,12315810,1447225,1.5,21039200,920335,84.8,4374890,77805
14:37,25667.0,31.95,32621420,-6399250,8.8,23138115,4321850,8.05,44692505,3080480,34.75,12315810,1447225,1.65,21039200,920335,77.84,4374890,77805
14:38,25662.9,31.0,25827425,-13193245,9.1,28021305,9205040,7.4,47798075,6186050,36.1,14800500,3931915,1.4,23444590,3325725,79.55,4392375,95290
14:39,25662.2,29.3,25827425,-13193245,9.35,28021305,9205040,7.05,47798075,6186050,37.5,14800500,3931915,1.45,23444590,3325725,81.84,4392375,95290
14:40,25672.55,38.95,25827425,-13193245,7.05,28021305,9205040,9.65,47798075,6186050,32.25,14800500,3931915,1.9,23444590,3325725,75.65,4392375,95290
