ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24191.2,50.95,5783225,0,1.85,15778575,0,6.75,35408825,0,7.5,37675650,0,1.95,29631500,0,52.65,7893925,0
14:31,24191.85,51.3,5734675,-48550,1.75,16090100,311525,7.05,36348650,939825,7.75,37604575,-71075,1.75,29164400,-467100,52.3,7944075,50150
14:32,24195.6,52.25,5734675,-48550,1.65,16090100,311525,7.4,36348650,939825,6.85,37604575,-71075,1.6,29164400,-467100,50.85,7944075,50150
14:33,24191.6,49.9,5734675,-48550,1.75,16090100,311525,6.45,36348650,939825,8.19,37604575,-71075,1.45,29164400,-467100,52.9,7944075,50150
14:34,24190.0,50.0,5832275,49050,1.8,16580075,801500,6.15,37616675,2207850,8.3,37697375,21725,1.3,28508875,-1122625,53.15,7840650,-53275
14:35,24188.8,49.05,5832275,49050,1.9,16580075,801500,6.0,37616675,2207850,8.8,37697375,21725,1.3,28508875,-1122625,53.95,7840650,-53275
14:36,24196.3,52.0,5832275,49050,1.4,16580075,801500,7.05,37616675,2207850,6.75,37697375,21725,1.4,28508875,-1122625,50.7,7840650,-53275
14:37,24193.2,51.15,5860775,77550,1.14,16860450,1081875,6.65,36873525,1464700,6.7,38620975,945325,1.45,28251500,-1380000,51.05,7912550,18625
14:38,24197.3,53.0,5860775,77550,1.05,16860450,1081875,7.85,36873525,1464700,5.8,38620975,945325,1.55,28251500,-1380000,49.7,7912550,18625
14:39,24196.2,51.35,5860775,77550,0.95,16860450,1081875,6.85,36873525,1464700,6.1,38620975,945325,1.35,28251500,-1380000,50.7,7912550,18625
14:40,24197.2,52.15,5780000,-3225,0.85,16966250,1187675,6.95,37831600,2422775,5.85,39221425,1545775,1.35,28609525,-1021975,50.05,7776675,-117250
14:41,24188.85,49.45,5780000,-3225,0.9,16966250,1187675,4.95,37831600,2422775,6.3,39221425,1545775,0.95,28609525,-1021975,52.3,7776675,-117250
14:42,24187.45,49.35,5780000,-3225,1.0,16966250,1187675,4.95,37831600,2422775,6.6,39221425,1545775,0.9,28609525,-1021975,52.35,7776675,-117250
14:43,24190.25,49.85,5838825,55600,0.85,17626475,1847900,4.84,39178125,3769300,5.8,39934300,2258650,0.8,28034700,-1596800,51.75,7769350,-124575
14:44,24190.7,50.55,5838825,55600,0.75,17626475,1847900,4.95,39178125,3769300,5.05,39934300,2258650,0.8,28034700,-1596800,50.85,7769350,-124575
14:45,24188.5,50.2,5838825,55600,0.6,17626475,1847900,4.8,39178125,3769300,5.25,39934300,2258650,0.7,28034700,-1596800,51.0,7769350,-124575
14:46,24184.55,48.6,5802725,19500,0.9,17574300,1795725,3.95,40216800,4807975,6.4,40428900,2753250,0.65,27657625,-1973875,53.15,7725225,-168700
14:47,24181.45,44.65,5802725,19500,1.9,17574300,1795725,3.75,40216800,4807975,10.1,40428900,2753250,0.65,27657625,-1973875,57.8,7725225,-168700
14:48,24186.15,46.5,5802725,19500,1.3,17574300,1795725,3.75,40216800,4807975,8.75,40428900,2753250,0.55,27657625,-1973875,55.65,7725225,-168700
14:49,24183.25,46.1,5945375,162150,1.2,17462875,1684300,3.75,41193800,5784975,9.0,37115550,-560100,0.65,26327875,-3303625,55.65,7522625,-371300
14:50,24184.6,46.5,5945375,162150,1.2,17462875,1684300,3.75,41193800,5784975,8.69,37115550,-560100,0.75,26327875,-3303625,55.5,7522625,-371300
14:51,24185.1,47.1,5945375,162150,1.35,17462875,1684300,3.85,41193800,5784975,8.05,37115550,-560100,0.75,26327875,-3303625,54.75,7522625,-371300
14:52,24184.65,47.85,5893700,110475,0.9,18073100,2294525,3.95,42013825,6605000,7.0,37513675,-161975,0.65,26046450,-3585050,53.95,7518700,-375225
14:53,24182.4,45.9,5893700,110475,1.35,18073100,2294525,3.6,42013825,6605000,8.75,37513675,-161975,0.7,26046450,-3585050,56.15,7518700,-375225
14:54,24182.05,46.3,5893700,110475,1.2,18073100,2294525,3.3,42013825,6605000,8.15,37513675,-161975,0.6,26046450,-3585050,55.35,7518700,-375225
14:55,24184.75,47.3,6081475,298250,1.05,18513925,2735350,3.65,42107625,6698800,6.95,37302925,-372725,0.5,25654100,-3977400,54.0,7371900,-522025
14:56,24182.05,45.9,6081475,298250,1.05,18513925,2735350,3.0,42107625,6698800,8.05,37302925,-372725,0.4,25654100,-3977400,55.5,7371900,-522025
14:57,24182.0,46.2,6081475,298250,1.1,18513925,2735350,3.15,42107625,6698800,7.75,37302925,-372725,0.4,25654100,-3977400,55.05,7371900,-522025
14:58,24199.3,53.2,6070025,286800,0.5,19662575,3884000,6.0,43258850,7850025,3.95,38035850,360200,0.5,24904050,-4727450,48.45,7242825,-651100
14:59,24201.9,54.5,6070025,286800,0.4,19662575,3884000,6.75,43258850,7850025,3.25,38035850,360200,0.7,24904050,-4727450,47.5,7242825,-651100
15:00,24196.35,51.1,6070025,286800,0.35,19662575,3884000,4.34,43258850,7850025,3.5,38035850,360200,0.4,24904050,-4727450,49.6,7242825,-651100
15:01,24194.25,49.65,5810000,26775,0.3,17452725,1674150,2.9,40292250,4883425,3.15,41241800,3566150,0.25,26010425,-3621075,50.65,7179625,-714300
15:02,24189.1,48.05,5810000,26775,0.25,17452725,1674150,2.1,40292250,4883425,4.0,41241800,3566150,0.2,26010425,-3621075,52.3,7179625,-714300
15:03,24189.15,47.85,5810000,26775,0.25,17452725,1674150,1.95,40292250,4883425,4.2,41241800,3566150,0.15,26010425,-3621075,52.2,7179625,-714300
15:04,24198.1,50.95,5708275,-74950,0.25,17331500,1552925,2.65,44703325,9294500,2.1,41147525,3471875,0.15,25238500,-4393000,49.6,7042875,-851050
15:05,24199.75,51.2,5708275,-74950,0.2,17331500,1552925,3.1,44703325,9294500,1.85,41147525,3471875,0.2,25238500,-4393000,48.95,7042875,-851050
15:06,24196.7,49.7,5708275,-74950,0.15,17331500,1552925,1.95,44703325,9294500,2.29,41147525,3471875,0.2,25238500,-4393000,50.3,7042875,-851050
15:07,24196.0,49.95,5379875,-403350,0.15,14772300,-1006275,2.1,43131175,7722350,2.1,40141825,2466175,0.15,24429100,-5202400,50.25,6614175,-1279750
15:08,24200.1,51.5,5379875,-403350,0.15,14772300,-1006275,2.9,43131175,7722350,1.7,40141825,2466175,0.15,24429100,-5202400,48.75,6614175,-1279750
15:09,24202.15,52.05,5379875,-403350,0.15,14772300,-1006275,3.45,43131175,7722350,1.45,40141825,2466175,0.15,24429100,-5202400,48.1,6614175,-1279750
15:10,24201.5,51.3,4749875,-1033350,0.2,13348425,-2430150,2.75,41820100,6411275,1.45,40661475,2985825,0.15,23859300,-5772200,48.9,6281300,-1612625
15:11,24199.15,50.75,4749875,-1033350,0.15,13348425,-2430150,2.15,41820100,6411275,1.35,40661475,2985825,0.15,23859300,-5772200,49.3,6281300,-1612625
15:12,24198.1,50.95,4749875,-1033350,0.15,13348425,-2430150,2.04,41820100,6411275,1.0,40661475,2985825,0.15,23859300,-5772200,49.05,6281300,-1612625
15:13,24196.8,49.95,4429175,-1354050,0.2,12248000,-3530575,1.0,43762475,8353650,1.3,39963625,2287975,0.15,23340200,-6291300,50.5,5919450,-1974475
15:14,24198.75,50.0,4429175,-1354050,0.2,12248000,-3530575,1.14,43762475,8353650,1.05,39963625,2287975,0.1,23340200,-6291300,50.25,5919450,-1974475
15:15,24197.25,50.0,4429175,-1354050,0.15,12248000,-3530575,0.9,43762475,8353650,1.14,39963625,2287975,0.1,23340200,-6291300,50.35,5919450,-1974475
15:16,24198.7,49.6,3957800,-1825425,0.1,12565525,-3213050,0.75,42607050,7198225,1.2,36606925,-1068725,0.1,22409975,-7221525,50.6,5290075,-2603850
15:17,24199.7,49.0,3957800,-1825425,0.1,12565525,-3213050,0.45,42607050,7198225,1.5,36606925,-1068725,0.1,22409975,-7221525,51.0,5290075,-2603850
15:18,24200.6,48.95,3957800,-1825425,0.15,12565525,-3213050,0.35,42607050,7198225,1.45,36606925,-1068725,0.15,22409975,-7221525,51.3,5290075,-2603850
