ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,23889.05,,,,,,,,,,,,,,,,,,
14:31,23881.25,,,,,,,,,,,,,,,,,,
14:32,23886.8,,,,,,,,,,,,,,,,,,
14:33,23885.9,,,,,,,,,,,,,,,,,,
14:34,23881.05,,,,,,,,,,,,,,,,,,
14:35,23883.95,,,,,,,,,,,,,,,,,,
14:36,23879.8,,,,,,,,,,,,,,,,,,
14:37,23875.75,,,,,,,,,,,,,,,,,,
14:38,23891.15,,,,,,,,,,,,,,,,,,
14:39,23871.45,,,,,,,,,,,,,,,,,,
14:40,23872.75,,,,,,,,,,,,,,,,,,
14:41,23875.55,,,,,,,,,,,,,,,,,,
14:42,23865.4,,,,,,,,,,,,,,,,,,
14:43,23859.4,,,,,,,,,,,,,,,,,,
14:44,23866.35,,,,,,,,,,,,,,,,,,
14:45,23871.85,,,,,,,,,,,,,,,,,,
14:46,23872.0,,,,,,,,,,,,,,,,,,
14:47,23869.75,,,,,,,,,,,,,,,,,,
14:48,23883.75,,,,,,,,,,,,,,,,,,
14:49,23883.9,,,,,,,,,,,,,,,,,,
14:50,23879.65,,,,,,,,,,,,,,,,,,
14:51,23886.0,,,,,,,,,,,,,,,,,,
14:52,23884.35,,,,,,,,,,,,,,,,,,
14:53,23883.25,,,,,,,,,,,,,,,,,,
14:54,23881.8,,,,,,,,,,,,,,,,,,
14:55,23890.1,,,,,,,,,,,,,,,,,,
14:56,23884.75,,,,,,,,,,,,,,,,,,
14:57,23882.75,,,,,,,,,,,,,,,,,,
14:58,23894.95,,,,,,,,,,,,,,,,,,
14:59,23883.7,,,,,,,,,,,,,,,,,,
15:00,23841.0,,,,,,,,,,,,,,,,,,
15:01,23836.2,,,,,,,,,,,,,,,,,,
15:02,23871.65,,,,,,,,,,,,,,,,,,
15:03,23859.0,,,,,,,,,,,,,,,,,,
15:04,23838.8,,,,,,,,,,,,,,,,,,
15:05,23841.4,,,,,,,,,,,,,,,,,,
15:06,23864.15,,,,,,,,,,,,,,,,,,
15:07,23830.3,,,,,,,,,,,,,,,,,,
15:08,23834.95,,,,,,,,,,,,,,,,,,
15:09,23842.35,,,,,,,,,,,,,,,,,,
15:10,23838.05,,,,,,,,,,,,,,,,,,
15:11,23849.4,,,,,,,,,,,,,,,,,,
15:12,23844.4,,,,,,,,,,,,,,,,,,
15:13,23829.1,,,,,,,,,,,,,,,,,,
15:14,23845.4,,,,,,,,,,,,,,,,,,
15:15,23836.75,,,,,,,,,,,,,,,,,,
15:16,23831.0,,,,,,,,,,,,,,,,,,
15:17,23834.5,,,,,,,,,,,,,,,,,,
15:18,23838.25,,,,,,,,,,,,,,,,,,
15:19,23825.6,,,,,,,,,,,,,,,,,,
15:20,23828.3,,,,,,,,,,,,,,,,,,
15:21,23828.95,,,,,,,,,,,,,,,,,,
15:22,23824.25,,,,,,,,,,,,,,,,,,
15:23,23819.35,,,,,,,,,,,,,,,,,,
15:24,23821.85,,,,,,,,,,,,,,,,,,
15:25,23824.1,,,,,,,,,,,,,,,,,,
15:26,23820.55,,,,,,,,,,,,,,,,,,
15:27,23824.1,,,,,,,,,,,,,,,,,,
15:28,23819.9,,,,,,,,,,,,,,,,,,
15:29,23818.9,,,,,,,,,,,,,,,,,,
15:30,,,,,,,,,,,,,,,,,,,
