ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24813.55,,,,,,,,,,,,,,,,,,
14:31,24820.5,,,,,,,,,,,,,,,,,,
14:32,24823.65,,,,,,,,,,,,,,,,,,
14:33,24831.1,,,,,,,,,,,,,,,,,,
14:34,24845.8,,,,,,,,,,,,,,,,,,
14:35,24845.0,,,,,,,,,,,,,,,,,,
14:36,24850.65,,,,,,,,,,,,,,,,,,
14:37,24839.35,,,,,,,,,,,,,,,,,,
14:38,24835.05,,,,,,,,,,,,,,,,,,
14:39,24813.1,,,,,,,,,,,,,,,,,,
14:40,24784.3,,,,,,,,,,,,,,,,,,
14:41,24779.0,,,,,,,,,,,,,,,,,,
14:42,24803.55,,,,,,,,,,,,,,,,,,
14:43,24817.1,,,,,,,,,,,,,,,,,,
14:44,24814.4,,,,,,,,,,,,,,,,,,
14:45,24801.75,,,,,,,,,,,,,,,,,,
14:46,24816.35,,,,,,,,,,,,,,,,,,
14:47,24821.3,,,,,,,,,,,,,,,,,,
14:48,24802.75,,,,,,,,,,,,,,,,,,
14:49,24792.1,,,,,,,,,,,,,,,,,,
14:50,24752.55,,,,,,,,,,,,,,,,,,
14:51,24672.1,,,,,,,,,,,,,,,,,,
14:52,24692.15,,,,,,,,,,,,,,,,,,
14:53,24654.15,,,,,,,,,,,,,,,,,,
14:54,24624.8,,,,,,,,,,,,,,,,,,
14:55,24625.3,,,,,,,,,,,,,,,,,,
14:56,24529.65,,,,,,,,,,,,,,,,,,
14:57,24502.65,,,,,,,,,,,,,,,,,,
14:58,24526.85,,,,,,,,,,,,,,,,,,
14:59,24522.3,,,,,,,,,,,,,,,,,,
15:00,24554.5,,,,,,,,,,,,,,,,,,
15:01,24577.8,,,,,,,,,,,,,,,,,,
15:02,24622.2,,,,,,,,,,,,,,,,,,
15:03,24633.65,,,,,,,,,,,,,,,,,,
15:04,24666.85,,,,,,,,,,,,,,,,,,
15:05,24681.75,,,,,,,,,,,,,,,,,,
15:06,24676.05,,,,,,,,,,,,,,,,,,
15:07,24659.0,,,,,,,,,,,,,,,,,,
15:08,24712.45,,,,,,,,,,,,,,,,,,
15:09,24717.85,,,,,,,,,,,,,,,,,,
15:10,24737.65,,,,,,,,,,,,,,,,,,
15:11,24736.75,,,,,,,,,,,,,,,,,,
15:12,24736.9,,,,,,,,,,,,,,,,,,
15:13,24736.35,,,,,,,,,,,,,,,,,,
15:14,24751.0,,,,,,,,,,,,,,,,,,
15:15,24743.5,,,,,,,,,,,,,,,,,,
15:16,24743.8,,,,,,,,,,,,,,,,,,
15:17,24756.55,,,,,,,,,,,,,,,,,,
15:18,24746.35,,,,,,,,,,,,,,,,,,
15:19,24733.8,,,,,,,,,,,,,,,,,,
15:20,24740.75,,,,,,,,,,,,,,,,,,
15:21,24739.45,,,,,,,,,,,,,,,,,,
15:22,24728.75,,,,,,,,,,,,,,,,,,
15:23,24738.4,,,,,,,,,,,,,,,,,,
15:24,24742.85,,,,,,,,,,,,,,,,,,
15:25,24733.35,,,,,,,,,,,,,,,,,,
15:26,24729.6,,,,,,,,,,,,,,,,,,
15:27,24724.25,,,,,,,,,,,,,,,,,,
15:28,24706.7,,,,,,,,,,,,,,,,,,
15:29,24701.55,,,,,,,,,,,,,,,,,,
15:30,,,,,,,,,,,,,,,,,,,
