ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24535.75,21.35,19995600,0,36.05,20965200,0,7.05,30624225,0,71.7,11921850,0,2.4,26518725,0,117.0,5971050,0
14:31,24538.4,21.85,19995600,0,35.2,20965200,0,7.2,30624225,0,70.3,11162175,-759675,2.3,25412700,-1106025,115.85,5794650,-176400
14:32,24559.35,33.55,19995600,0,18.8,20965200,0,11.25,30624225,0,46.45,11162175,-759675,3.15,25412700,-1106025,88.3,5794650,-176400
14:33,24547.95,24.1,18797550,-1198050,27.7,23090100,2124900,7.45,31436100,811875,60.9,11638650,-283200,2.25,25412700,-1106025,105.85,5782875,-188175
14:34,24554.7,28.0,18797550,-1198050,25.0,23090100,2124900,9.05,31436100,811875,56.25,11638650,-283200,2.5,25724175,-794550,99.55,5782875,-188175
14:35,24567.25,33.35,18797550,-1198050,18.1,23090100,2124900,11.3,31436100,811875,46.25,11638650,-283200,3.1,25724175,-794550,88.0,5782875,-188175
14:36,24589.55,48.25,18797550,-1198050,11.95,23090100,2124900,18.1,30823800,199575,32.05,14123400,2201550,4.8,25724175,-794550,68.9,6404625,433575
14:37,24601.45,52.95,14819850,-5175750,10.55,25192425,4227225,21.25,30823800,199575,28.75,14123400,2201550,6.3,26549175,30450,63.9,6404625,433575
14:38,24584.4,44.2,14819850,-5175750,13.65,25192425,4227225,16.5,30823800,199575,36.05,14123400,2201550,4.75,26549175,30450,74.3,6404625,433575
14:39,24574.9,36.4,12949425,-7046175,16.45,26116875,5151675,12.8,30990975,366750,42.6,14696325,2774475,3.7,27965850,1447125,83.6,6404625,433575
14:40,24593.3,53.25,12949425,-7046175,9.5,26116875,5151675,21.1,30990975,366750,27.3,14696325,2774475,6.0,27965850,1447125,62.35,6326625,355575
14:41,24591.75,48.9,12949425,-7046175,11.15,26116875,5151675,18.55,30990975,366750,30.9,14696325,2774475,5.25,27965850,1447125,67.85,6326625,355575
14:42,24582.5,46.55,12949425,-7046175,11.5,30126075,9160875,16.9,30688050,63825,32.2,17557650,5635800,4.35,28860750,2342025,69.6,6326625,355575
14:43,24593.9,50.3,12080400,-7915200,8.45,30126075,9160875,19.25,30688050,63825,27.4,17557650,5635800,5.35,28860750,2342025,63.75,6690075,719025
14:44,24590.95,49.85,12080400,-7915200,8.25,30126075,9160875,18.65,30688050,63825,27.0,17557650,5635800,5.0,28860750,2342025,63.1,6690075,719025
14:45,24612.75,70.0,12080400,-7915200,4.35,27855525,6890325,31.3,27366450,-3257775,15.7,21175200,9253350,9.6,26834325,315600,44.35,7686525,1715475
14:46,24609.5,62.1,10220400,-9775200,5.2,27855525,6890325,25.7,27366450,-3257775,18.85,21175200,9253350,7.4,26834325,315600,50.55,7686525,1715475
14:47,24601.65,51.55,10220400,-9775200,5.5,27855525,6890325,18.6,27366450,-3257775,22.65,21175200,9253350,4.85,26834325,315600,58.85,7686525,1715475
14:48,24589.6,46.9,10220400,-9775200,6.95,27855525,6890325,16.1,29062350,-1561875,26.2,22857375,10935525,3.9,26834325,315600,64.15,7323600,1352550
14:49,24592.1,48.55,9895200,-10100400,6.0,28195950,7230750,16.6,29062350,-1561875,24.1,22857375,10935525,3.9,28366050,1847325,61.5,7323600,1352550
14:50,24595.75,53.9,9895200,-10100400,5.45,28195950,7230750,19.2,29062350,-1561875,20.95,22857375,10935525,4.55,28366050,1847325,56.4,7323600,1352550
14:51,24574.65,29.65,11640075,-8355525,12.65,29441025,8475825,7.55,32039400,1415175,40.8,19599750,7677900,1.6,27178350,659625,84.8,7323600,1352550
14:52,24561.35,26.5,11640075,-8355525,12.75,29441025,8475825,6.0,32039400,1415175,42.2,19599750,7677900,1.15,27178350,659625,87.3,6549375,578325
14:53,24562.1,22.25,11640075,-8355525,15.2,29441025,8475825,4.3,32039400,1415175,47.15,19599750,7677900,0.65,27178350,659625,93.55,6549375,578325
14:54,24563.35,21.2,11640075,-8355525,14.7,31071300,10106100,3.9,35206500,4582275,47.35,16164750,4242900,0.7,27178350,659625,94.0,6549375,578325
14:55,24575.35,32.0,16943100,-3052500,6.5,31071300,10106100,6.1,35206500,4582275,30.75,16164750,4242900,0.85,23147625,-3371100,75.4,5845500,-125550
14:56,24582.45,40.8,16943100,-3052500,3.5,31071300,10106100,8.0,35206500,4582275,20.8,16164750,4242900,1.2,23147625,-3371100,64.1,5845500,-125550
14:57,24577.25,29.25,13999650,-5995950,5.15,31071300,10106100,4.05,36334125,5709900,29.9,17023875,5102025,0.6,23147625,-3371100,76.65,5979975,8925
14:58,24580.1,27.15,13999650,-5995950,4.95,34171200,13206000,3.55,36334125,5709900,31.3,17023875,5102025,0.5,23288550,-3230175,78.5,5979975,8925
14:59,24574.45,24.55,13999650,-5995950,5.9,34171200,13206000,3.35,36334125,5709900,34.95,17023875,5102025,0.7,23288550,-3230175,82.55,5979975,8925
15:00,24572.85,21.0,15278475,-4717125,5.15,40874625,19909425,1.85,40958700,10334475,36.2,18573975,6652125,0.55,22956525,-3562200,84.85,5979975,8925
15:01,24573.95,21.3,15278475,-4717125,4.15,40874625,19909425,1.8,40958700,10334475,34.8,18573975,6652125,0.5,22956525,-3562200,83.25,6121800,150750
15:02,24565.8,15.05,15278475,-4717125,4.95,40874625,19909425,1.25,40958700,10334475,41.1,18573975,6652125,0.35,22956525,-3562200,90.25,6121800,150750
15:03,24567.6,15.4,15278475,-4717125,3.15,43548450,22583250,0.65,39919650,9295425,38.65,16790325,4868475,0.3,20878275,-5640450,87.85,6121800,150750
15:04,24570.05,21.55,17901000,-2094600,1.05,43548450,22583250,0.75,39919650,9295425,30.45,16790325,4868475,0.2,20878275,-5640450,79.9,5445600,-525450
15:05,24580.35,26.9,17901000,-2094600,0.7,43548450,22583250,0.9,39919650,9295425,24.8,16790325,4868475,0.2,20878275,-5640450,74.05,5445600,-525450
15:06,24577.75,28.15,15651450,-4344150,0.5,38689050,17723850,0.75,43686000,13061775,23.15,19801050,7879200,0.2,20878275,-5640450,72.85,5445600,-525450
15:07,24581.35,29.9,15651450,-4344150,0.35,38689050,17723850,1.1,43686000,13061775,21.65,19801050,7879200,0.2,18743025,-7775700,70.65,5555850,-415200
15:08,24588.9,34.15,15651450,-4344150,0.2,38689050,17723850,1.45,43686000,13061775,17.5,19801050,7879200,0.2,18743025,-7775700,66.5,5555850,-415200
15:09,24586.5,33.45,14602875,-5392725,0.2,38689050,17723850,1.1,43686000,13061775,18.0,22419075,10497225,0.2,18743025,-7775700,67.05,5555850,-415200
15:10,24591.4,36.45,14602875,-5392725,0.2,34776600,13811400,1.35,48700350,18076125,15.1,22419075,10497225,0.25,17877075,-8641650,64.0,5779125,-191925
15:11,24593.45,42.5,14602875,-5392725,0.2,34776600,13811400,2.2,48700350,18076125,10.15,22419075,10497225,0.2,17877075,-8641650,58.05,5779125,-191925
15:12,24587.3,38.3,14602875,-5392725,0.2,31796850,10831650,0.9,51448125,20823900,12.9,22311825,10389975,0.2,17877075,-8641650,62.1,5779125,-191925
15:13,24590.55,35.7,13335900,-6659700,0.1,31796850,10831650,0.55,51448125,20823900,15.1,22311825,10389975,0.2,17376825,-9141900,64.85,5943900,-27150
15:14,24584.8,36.6,13335900,-6659700,0.15,31796850,10831650,0.6,51448125,20823900,14.35,22311825,10389975,0.2,17376825,-9141900,63.7,5943900,-27150
15:15,24588.3,35.45,13335900,-6659700,0.15,31796850,10831650,0.25,50011950,19387725,15.05,20275725,8353875,0.15,17376825,-9141900,64.9,5943900,-27150
15:16,24584.45,30.05,12409125,-7586475,0.15,30483975,9518775,0.2,50011950,19387725,20.4,20275725,8353875,0.1,17199525,-9319200,70.3,5587650,-383400
15:17,24572.25,27.9,12409125,-7586475,0.1,30483975,9518775,0.15,50011950,19387725,22.65,20275725,8353875,0.05,17199525,-9319200,72.25,5587650,-383400
15:18,24575.45,30.5,11742975,-8252625,0.1,28491975,7526775,0.05,42023625,11399400,19.7,18693375,6771525,0.05,17199525,-9319200,69.45,5587650,-383400
15:19,24584.4,33.3,11742975,-8252625,0.1,28491975,7526775,0.1,42023625,11399400,17.0,18693375,6771525,0.1,16185300,-10333425,66.75,4964325,-1006725
15:20,24583.55,32.45,11742975,-8252625,0.1,28491975,7526775,0.1,42023625,11399400,17.85,18693375,6771525,0.1,16185300,-10333425,67.5,4964325,-1006725
15:21,24576.4,30.65,11742975,-8252625,0.05,28491975,7526775,0.1,42023625,11399400,19.55,17391075,5469225,0.05,16185300,-10333425,69.2,4964325,-1006725
15:22,24571.0,30.3,10816200,-9179400,0.1,27492075,6526875,0.05,39145425,8521200,20.0,17391075,5469225,0.1,14406900,-12111825,69.55,4665375,-1305675
15:23,24580.1,30.9,10816200,-9179400,0.05,27492075,6526875,0.1,39145425,8521200,19.15,17391075,5469225,0.05,14406900,-12111825,68.9,4665375,-1305675
15:24,24574.15,30.45,10816200,-9179400,0.1,27492075,6526875,0.05,39145425,8521200,19.65,15307500,3385650,0.05,14406900,-12111825,69.45,4665375,-1305675
15:25,24576.4,30.85,9717375,-10278225,0.1,26852475,5887275,0.05,34376250,3752025,19.05,15307500,3385650,0.05,11871225,-14647500,68.9,4332075,-1638975
15:26,24575.15,30.5,9717375,-10278225,0.05,26852475,5887275,0.05,34376250,3752025,19.65,15307500,3385650,0.05,11871225,-14647500,69.4,4332075,-1638975
15:27,24577.5,30.6,8098800,-11896800,0.05,26852475,5887275,0.05,34376250,3752025,19.4,15307500,3385650,0.05,11871225,-14647500,69.6,4332075,-1638975
15:28,24572.3,29.65,8098800,-11896800,0.05,24106575,3141375,0.05,32772225,2148000,20.35,12163050,241200,0.05,11476950,-15041775,70.4,3589125,-2381925
15:29,24575.0,29.65,8098800,-11896800,0.05,24106575,3141375,0.05,32772225,2148000,20.35,12163050,241200,0.05,11476950,-15041775,70.3,3589125,-2381925
15:30,,,,,,,,,,,,,,,,,,,
