ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24238.95,63.65,13834665,0,17.65,32333600,0,33.9,18277675,0,38.05,14992640,0,16.3,29442205,0,70.6,8775715,0
14:31,24245.55,66.7,13834665,0,16.85,32198140,-135460,36.15,19221735,944060,36.7,15537015,544375,17.95,30584645,1142440,68.55,8835125,59410
14:32,24237.25,58.95,13514865,-319800,19.2,32198140,-135460,30.4,19221735,944060,40.7,15537015,544375,14.2,30584645,1142440,74.75,8835125,59410
14:33,24211.4,42.15,13514865,-319800,29.9,32198140,-135460,19.55,19221735,944060,57.45,15537015,544375,8.35,30584645,1142440,96.3,8835125,59410
14:34,24215.15,41.55,15245815,1411150,25.5,30269460,-2064140,18.65,21220875,2943200,52.6,15537015,544375,7.5,30584645,1142440,91.5,8835125,59410
14:35,24227.4,48.9,15245815,1411150,19.8,30269460,-2064140,23.0,21220875,2943200,44.15,13428025,-1564615,9.7,29972215,530010,80.75,7342010,-1433705
14:36,24231.0,53.35,15245815,1411150,17.4,30269460,-2064140,25.75,21220875,2943200,39.95,13428025,-1564615,11.15,29972215,530010,75.3,7342010,-1433705
14:37,24237.05,56.75,15059915,1225250,13.75,32226155,-107445,27.5,21859825,3582150,34.9,14282905,-709735,11.95,32034730,2592525,69.35,7342010,-1433705
14:38,24241.6,59.0,15059915,1225250,13.05,32226155,-107445,28.85,21859825,3582150,33.05,14282905,-709735,12.6,32034730,2592525,66.85,7969455,-806260
14:39,24228.45,46.15,15059915,1225250,16.25,32226155,-107445,20.0,21859825,3582150,40.45,14282905,-709735,7.75,32034730,2592525,78.15,7969455,-806260
14:40,24232.1,47.95,15059915,1225250,15.75,32042725,-290875,21.3,23244975,4967300,39.2,13418080,-1574560,8.2,31134935,1692730,76.15,7969455,-806260
14:41,24205.4,32.55,15576405,1741740,28.7,32042725,-290875,13.2,23244975,4967300,59.65,13418080,-1574560,5.05,31134935,1692730,101.4,7638995,-1136720
14:42,24217.45,37.35,15576405,1741740,20.5,32042725,-290875,14.85,23244975,4967300,48.4,13418080,-1574560,5.15,31134935,1692730,88.75,7638995,-1136720
14:43,24217.9,38.9,15576405,1741740,20.9,32946550,612950,15.65,24855285,6577610,48.0,12525045,-2467595,5.4,31134935,1692730,87.9,7746700,-1029015
14:44,24224.6,47.85,16914105,3079440,14.65,32946550,612950,20.7,24855285,6577610,37.7,12525045,-2467595,7.7,32084650,2642445,74.85,7746700,-1029015
14:45,24213.9,38.9,16914105,3079440,19.05,32946550,612950,14.9,24855285,6577610,45.4,12525045,-2467595,4.65,32084650,2642445,85.1,7746700,-1029015
14:46,24215.35,41.1,17366180,3531515,17.55,32946550,612950,15.95,26400660,8122985,42.75,12759695,-2232945,5.05,32209255,2767050,82.0,7746700,-1029015
14:47,24212.75,38.45,17366180,3531515,18.6,34232770,1899170,14.25,26400660,8122985,44.75,12759695,-2232945,4.15,32209255,2767050,84.5,7534020,-1241695
14:48,24245.7,64.25,17366180,3531515,6.9,34232770,1899170,29.75,26400660,8122985,22.35,12759695,-2232945,11.45,32209255,2767050,54.35,7534020,-1241695
14:49,24264.6,82.75,12472655,-1362010,3.9,32570460,236860,42.8,19176495,898820,14.15,17402060,2409420,18.35,30784585,1342380,39.95,7534020,-1241695
14:50,24261.45,79.7,12472655,-1362010,4.35,32570460,236860,41.05,19176495,898820,15.35,17402060,2409420,16.9,30784585,1342380,41.55,9168900,393185
14:51,24248.65,62.55,12472655,-1362010,4.8,32570460,236860,26.7,19176495,898820,18.75,17402060,2409420,8.4,30784585,1342380,51.0,9168900,393185
