ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25198.95,54.75,14326350,0,2.55,43150650,0,15.1,48838275,0,12.9,44249325,0,2.85,30579075,0,50.95,10736175,0
14:31,25196.45,52.3,14326350,0,2.7,43606575,455925,12.95,48838275,0,13.3,44249325,0,1.95,30262650,-316425,52.45,10734300,-1875
14:32,25199.05,57.15,14326350,0,2.1,43606575,455925,15.55,48838275,0,10.4,44249325,0,2.85,30262650,-316425,47.9,10734300,-1875
14:33,25208.6,60.6,14308575,-17775,1.65,42050475,-1100175,17.6,48741450,-96825,8.75,44892375,643050,3.15,32525625,1946550,44.55,10734300,-1875
14:34,25206.05,58.4,14308575,-17775,1.8,42050475,-1100175,16.25,48741450,-96825,9.65,44892375,643050,3.05,32525625,1946550,46.75,10980825,244650
14:35,25205.3,57.2,14308575,-17775,1.95,42050475,-1100175,15.4,48741450,-96825,10.2,44892375,643050,2.85,32525625,1946550,47.95,10980825,244650
14:36,25204.3,56.85,14308575,-17775,1.7,42050475,-1100175,15.25,48741450,-96825,10.1,45973275,1723950,2.55,32525625,1946550,47.7,10980825,244650
14:37,25203.0,57.65,13986300,-340050,1.7,42243525,-907125,15.95,49115100,276825,9.9,45973275,1723950,2.7,32726325,2147250,46.85,11088750,352575
14:38,25216.75,68.4,13986300,-340050,1.2,42243525,-907125,24.0,49115100,276825,6.6,45973275,1723950,4.8,32726325,2147250,37.55,11088750,352575
14:39,25228.75,77.05,10615650,-3710700,1.15,42243525,-907125,30.2,31731750,-17106525,4.35,50100150,5850825,5.75,33235500,2656425,29.8,12794550,2058375
14:40,25221.4,71.5,10615650,-3710700,0.85,35247150,-7903500,25.6,31731750,-17106525,4.6,50100150,5850825,4.05,33235500,2656425,33.25,12794550,2058375
14:41,25217.05,67.35,10615650,-3710700,0.7,35247150,-7903500,22.0,31731750,-17106525,5.15,50100150,5850825,3.1,33235500,2656425,36.2,12794550,2058375
14:42,25214.45,64.75,10615650,-3710700,0.8,35247150,-7903500,19.9,36138075,-12700200,5.85,52660875,8411550,2.65,33235500,2656425,38.8,12238050,1501875
14:43,25212.6,65.0,10325400,-4000950,0.7,35163900,-7986750,20.05,36138075,-12700200,5.4,52660875,8411550,2.55,36227925,5648850,38.05,12238050,1501875
14:44,25211.35,64.2,10325400,-4000950,0.55,35163900,-7986750,19.1,36138075,-12700200,5.6,52660875,8411550,2.25,36227925,5648850,39.0,12238050,1501875
14:45,25211.0,60.45,10406625,-3919725,0.55,35163900,-7986750,16.25,38981550,-9856725,6.3,54242625,9993300,1.65,35798100,5219025,41.75,11982075,1245900
14:46,25206.55,59.0,10406625,-3919725,0.65,34164525,-8986125,15.0,38981550,-9856725,6.75,54242625,9993300,1.45,35798100,5219025,43.1,11982075,1245900
14:47,25207.15,60.3,10406625,-3919725,0.6,34164525,-8986125,15.9,38981550,-9856725,6.1,54242625,9993300,1.25,35798100,5219025,41.55,11982075,1245900
14:48,25211.85,64.5,10406625,-3919725,0.4,32872425,-10278225,18.7,39388650,-9449625,4.55,56848425,12599100,1.75,35798100,5219025,37.65,11982075,1245900
14:49,25214.15,64.65,10018575,-4307775,0.4,32872425,-10278225,19.4,39388650,-9449625,4.95,56848425,12599100,1.8,36261675,5682600,37.65,12310950,1574775
14:50,25197.45,54.6,10018575,-4307775,0.6,32872425,-10278225,11.55,39388650,-9449625,7.6,56848425,12599100,0.65,36261675,5682600,46.8,12310950,1574775
14:51,25192.0,56.3,10325400,-4000950,0.9,32872425,-10278225,11.85,40888650,-7949625,6.4,54156075,9906750,0.45,31660350,1081275,45.0,12310950,1574775
14:52,25208.0,60.9,10325400,-4000950,0.35,32338425,-10812225,14.55,40888650,-7949625,3.95,54156075,9906750,0.7,31660350,1081275,39.95,10566825,-169350
14:53,25210.65,60.8,10325400,-4000950,0.25,32338425,-10812225,14.55,40888650,-7949625,3.75,54156075,9906750,0.9,31660350,1081275,40.1,10566825,-169350
14:54,25212.95,62.65,10325400,-4000950,0.45,32338425,-10812225,16.15,41253225,-7585050,3.9,54156075,9906750,1.1,31660350,1081275,39.0,10566825,-169350
14:55,25212.25,61.6,9953100,-4373250,0.45,30041925,-13108725,14.85,41253225,-7585050,3.6,56311425,12062100,0.8,33176175,2597100,39.65,11299950,563775
14:56,25210.75,62.6,9953100,-4373250,0.4,30041925,-13108725,15.5,41253225,-7585050,3.2,56311425,12062100,0.8,33176175,2597100,38.5,11299950,563775
14:57,25209.55,60.5,9871575,-4454775,0.4,30041925,-13108725,13.95,41253225,-7585050,3.9,56311425,12062100,0.7,33176175,2597100,40.75,11326200,590025
