ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25814.95,70.5,3533475,0,3.8,25593300,0,31.6,13649025,0,15.35,42633975,0,9.05,29660475,0,42.9,23687625,0
14:31,25818.05,72.8,3533475,0,2.55,25593300,0,32.15,17553975,3904950,12.05,43704450,1070475,8.6,32813625,3153150,38.55,21551025,-2136600
14:32,25816.35,69.75,4357725,824250,3.05,26869125,1275825,30.7,17553975,3904950,14.15,43704450,1070475,8.5,32813625,3153150,41.95,21551025,-2136600
14:33,25819.1,68.45,4357725,824250,3.0,26869125,1275825,29.7,17553975,3904950,14.45,43704450,1070475,8.05,32813625,3153150,42.7,21551025,-2136600
14:34,25817.9,70.9,4357725,824250,2.75,26869125,1275825,31.0,19525500,5876475,13.15,43704450,1070475,8.5,34235550,4575075,40.95,20102100,-3585525
14:35,25806.65,59.25,4991400,1457925,3.7,28049625,2456325,22.75,19525500,5876475,17.35,43033875,399900,5.35,34235550,4575075,50.0,20102100,-3585525
14:36,25805.75,61.05,4991400,1457925,3.35,28049625,2456325,24.0,19525500,5876475,16.4,43033875,399900,5.65,34235550,4575075,48.45,20102100,-3585525
14:37,25816.05,72.3,5205900,1672425,2.45,28049625,2456325,32.3,23100450,9451425,12.25,44810325,2176350,8.6,35839725,6179250,39.0,19448175,-4239450
14:38,25809.0,66.7,5205900,1672425,2.75,28705050,3111750,27.75,23100450,9451425,14.05,44810325,2176350,6.85,35839725,6179250,43.5,19448175,-4239450
14:39,25825.85,79.5,5205900,1672425,1.55,28705050,3111750,36.5,23100450,9451425,8.3,44810325,2176350,9.95,35839725,6179250,32.0,19448175,-4239450
14:40,25833.6,81.4,4594275,1060800,1.55,26028225,434925,38.25,20626425,6977400,8.3,44810325,2176350,10.9,37016100,7355625,31.2,21322575,-2365050
14:41,25844.4,88.85,4594275,1060800,1.0,26028225,434925,43.75,20626425,6977400,5.65,45440250,2806275,13.15,37016100,7355625,25.5,21322575,-2365050
14:42,25841.3,83.55,4594275,1060800,1.0,26028225,434925,39.0,20626425,6977400,6.65,45440250,2806275,11.15,37016100,7355625,29.15,21322575,-2365050
14:43,25828.55,71.8,4594275,1060800,1.3,26028225,434925,29.05,19600875,5951850,8.35,45440250,2806275,6.15,37016100,7355625,35.85,21484425,-2203200
14:44,25826.0,69.3,4453350,919875,1.15,24511350,-1081950,26.45,19600875,5951850,8.65,46610250,3976275,4.9,36948225,7287750,37.35,21484425,-2203200
14:45,25820.5,60.3,4453350,919875,1.6,24511350,-1081950,20.5,19600875,5951850,11.95,46610250,3976275,3.6,36948225,7287750,45.25,21484425,-2203200
14:46,25826.4,68.45,4453350,919875,1.3,24018900,-1574400,25.75,20796525,7147500,8.3,48134850,5500875,4.55,36948225,7287750,37.45,21484425,-2203200
14:47,25824.4,66.95,5058300,1524825,1.3,24018900,-1574400,24.45,20796525,7147500,9.2,48134850,5500875,4.25,38427000,8766525,39.15,20625150,-3062475
14:48,25826.2,73.05,5058300,1524825,1.1,24018900,-1574400,28.05,20796525,7147500,6.15,48134850,5500875,4.75,38427000,8766525,33.1,20625150,-3062475
