ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25924.6,30.75,30113135,0,10.05,58287970,0,7.05,51966395,0,36.6,19653855,0,1.8,46907380,0,81.4,9610705,0
14:31,25921.3,28.0,31517005,1403870,11.15,58287970,0,5.9,51966395,0,39.3,19653855,0,1.7,46907380,0,85.0,9610705,0
14:32,25927.25,33.9,31517005,1403870,7.85,61188595,2900625,8.05,53475305,1508910,32.1,20122765,468910,2.0,46648810,-258570,75.95,9631960,21255
14:33,25926.15,31.55,31517005,1403870,8.55,61188595,2900625,6.8,53475305,1508910,34.05,20122765,468910,1.8,46648810,-258570,78.85,9631960,21255
14:34,25924.15,29.15,32077695,1964560,9.25,63834745,5546775,5.95,54952625,2986230,36.25,20122765,468910,1.6,46648810,-258570,81.8,9631960,21255
14:35,25926.35,31.6,32077695,1964560,8.4,63834745,5546775,6.9,54952625,2986230,33.9,21028475,1374620,1.85,45874595,-1032785,78.95,9687405,76700
14:36,25928.3,31.7,32077695,1964560,7.9,63834745,5546775,6.9,54952625,2986230,33.35,21028475,1374620,1.65,45874595,-1032785,78.4,9687405,76700
14:37,25927.45,30.0,32077695,1964560,8.95,63629865,5341895,6.45,55033225,3066830,35.7,20737925,1084070,1.6,45874595,-1032785,80.9,9396270,-214435
14:38,25922.15,25.4,32492720,2379585,12.4,63629865,5341895,5.0,55033225,3066830,42.3,20737925,1084070,1.6,45621680,-1285700,88.65,9396270,-214435
14:39,25916.85,22.55,32492720,2379585,14.1,63629865,5341895,4.3,55033225,3066830,45.95,20737925,1084070,1.35,45621680,-1285700,92.95,9396270,-214435
14:40,25914.25,23.8,34886540,4773405,11.5,60970650,2682680,4.25,55249935,3283540,42.3,20737925,1084070,1.4,45621680,-1285700,89.2,9396270,-214435
14:41,25911.8,22.3,34886540,4773405,12.35,60970650,2682680,3.45,55249935,3283540,43.75,19555770,-98085,1.15,42964935,-3942445,91.2,8889140,-721565
14:42,25909.1,21.65,34886540,4773405,10.35,60970650,2682680,3.0,55249935,3283540,42.0,19555770,-98085,1.0,42964935,-3942445,89.55,8889140,-721565
14:43,25906.2,20.1,34284055,4170920,11.7,60917220,2629250,2.9,55249935,3283540,44.7,18285215,-1368640,0.9,39652145,-7255235,92.3,8396765,-1213940
14:44,25912.7,23.85,34284055,4170920,8.4,60917220,2629250,3.55,55163485,3197090,38.05,18285215,-1368640,0.85,39652145,-7255235,85.35,8396765,-1213940
14:45,25923.75,28.55,34284055,4170920,4.85,60917220,2629250,4.1,55163485,3197090,30.4,18285215,-1368640,0.75,39652145,-7255235,77.1,8396765,-1213940
14:46,25927.85,31.65,29844100,-269035,4.0,59176650,888680,5.05,56012580,4046185,27.4,19998875,345020,0.9,39652145,-7255235,73.4,8396765,-1213940
