ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,24730.65,,,,,,,,,,,,,,,,,,
14:31,24726.9,,,,,,,,,,,,,,,,,,
14:32,24738.3,,,,,,,,,,,,,,,,,,
14:33,24767.65,,,,,,,,,,,,,,,,,,
14:34,24799.75,,,,,,,,,,,,,,,,,,
14:35,24840.3,,,,,,,,,,,,,,,,,,
14:36,24832.1,,,,,,,,,,,,,,,,,,
14:37,24820.35,,,,,,,,,,,,,,,,,,
14:38,24845.05,,,,,,,,,,,,,,,,,,
14:39,24837.65,,,,,,,,,,,,,,,,,,
14:40,24867.35,,,,,,,,,,,,,,,,,,
14:41,24875.45,,,,,,,,,,,,,,,,,,
14:42,24863.65,,,,,,,,,,,,,,,,,,
14:43,24857.1,,,,,,,,,,,,,,,,,,
14:44,24864.85,,,,,,,,,,,,,,,,,,
14:45,24845.0,,,,,,,,,,,,,,,,,,
14:46,24832.1,,,,,,,,,,,,,,,,,,
14:47,24889.45,,,,,,,,,,,,,,,,,,
14:48,24879.95,,,,,,,,,,,,,,,,,,
14:49,24872.15,,,,,,,,,,,,,,,,,,
14:50,24873.9,,,,,,,,,,,,,,,,,,
14:51,24864.0,,,,,,,,,,,,,,,,,,
14:52,24875.5,,,,,,,,,,,,,,,,,,
14:53,24872.65,,,,,,,,,,,,,,,,,,
14:54,24876.5,,,,,,,,,,,,,,,,,,
14:55,24871.3,,,,,,,,,,,,,,,,,,
14:56,24860.55,,,,,,,,,,,,,,,,,,
14:57,24838.15,,,,,,,,,,,,,,,,,,
14:58,24838.3,,,,,,,,,,,,,,,,,,
14:59,24823.35,,,,,,,,,,,,,,,,,,
15:00,24841.45,,,,,,,,,,,,,,,,,,
15:01,24823.75,,,,,,,,,,,,,,,,,,
15:02,24820.45,,,,,,,,,,,,,,,,,,
15:03,24856.6,,,,,,,,,,,,,,,,,,
15:04,24862.2,,,,,,,,,,,,,,,,,,
15:05,24833.2,,,,,,,,,,,,,,,,,,
15:06,24844.8,,,,,,,,,,,,,,,,,,
15:07,24875.9,,,,,,,,,,,,,,,,,,
15:08,24870.6,,,,,,,,,,,,,,,,,,
15:09,24862.6,,,,,,,,,,,,,,,,,,
15:10,24855.3,,,,,,,,,,,,,,,,,,
15:11,24879.95,,,,,,,,,,,,,,,,,,
15:12,24888.3,,,,,,,,,,,,,,,,,,
15:13,24900.6,,,,,,,,,,,,,,,,,,
15:14,24904.8,,,,,,,,,,,,,,,,,,
15:15,24886.5,,,,,,,,,,,,,,,,,,
15:16,24895.55,,,,,,,,,,,,,,,,,,
15:17,24886.15,,,,,,,,,,,,,,,,,,
15:18,24903.5,,,,,,,,,,,,,,,,,,
15:19,24912.1,,,,,,,,,,,,,,,,,,
15:20,24905.4,,,,,,,,,,,,,,,,,,
15:21,24892.8,,,,,,,,,,,,,,,,,,
15:22,24904.55,,,,,,,,,,,,,,,,,,
15:23,24871.0,,,,,,,,,,,,,,,,,,
15:24,24864.25,,,,,,,,,,,,,,,,,,
15:25,24878.45,,,,,,,,,,,,,,,,,,
15:26,24884.3,,,,,,,,,,,,,,,,,,
15:27,24876.85,,,,,,,,,,,,,,,,,,
15:28,24853.8,,,,,,,,,,,,,,,,,,
15:29,24849.75,,,,,,,,,,,,,,,,,,
15:30,,,,,,,,,,,,,,,,,,,
