ts,spot,ATM-50_CE_close,ATM-50_CE_OI,ATM-50_CE_OI_chg_vs_1430,ATM-50_PE_close,ATM-50_PE_OI,ATM-50_PE_OI_chg_vs_1430,ATM_CE_close,ATM_CE_OI,ATM_CE_OI_chg_vs_1430,ATM_PE_close,ATM_PE_OI,ATM_PE_OI_chg_vs_1430,ATM+50_CE_close,ATM+50_CE_OI,ATM+50_CE_OI_chg_vs_1430,ATM+50_PE_close,ATM+50_PE_OI,ATM+50_PE_OI_chg_vs_1430
14:30,25618.6,74.55,4068750,0,2.5,23714400,0,34.0,21269175,0,11.6,37247625,0,10.25,40015950,0,38.15,17619525,0
14:31,25615.85,72.85,4026000,-42750,2.6,23743425,29025,32.3,22285425,1016250,12.15,39317625,2070000,8.9,41034150,1018200,39.1,17891100,271575
14:32,25615.2,73.6,4026000,-42750,2.7,23743425,29025,32.95,22285425,1016250,12.05,39317625,2070000,9.2,41034150,1018200,38.6,17891100,271575
14:33,25617.05,72.65,4026000,-42750,2.6,23743425,29025,32.05,22285425,1016250,12.05,39317625,2070000,8.85,41034150,1018200,39.05,17891100,271575
14:34,25619.35,80.4,4026000,-42750,1.95,22348275,-1366125,37.75,21085425,-183750,9.25,38476425,1228800,11.55,41760225,1744275,33.45,19236975,1617450
14:35,25631.0,84.95,3475125,-593625,1.6,22348275,-1366125,41.55,21085425,-183750,8.1,38476425,1228800,13.35,41760225,1744275,30.3,19236975,1617450
14:36,25630.8,80.75,3475125,-593625,1.45,22348275,-1366125,37.5,21085425,-183750,8.0,38476425,1228800,10.6,41760225,1744275,31.4,19236975,1617450
14:37,25621.8,78.0,3406200,-662550,1.85,22348275,-1366125,35.25,20367075,-902100,9.2,41845800,4598175,9.9,41760225,1744275,33.95,20255775,2636250
14:38,25625.7,82.4,3406200,-662550,1.6,21944625,-1769775,38.7,20367075,-902100,7.8,41845800,4598175,11.25,41073825,1057875,30.8,20255775,2636250
14:39,25624.85,80.95,3406200,-662550,1.75,21944625,-1769775,37.8,20367075,-902100,8.2,41845800,4598175,10.55,41073825,1057875,31.3,20255775,2636250
14:40,25618.55,76.55,3406200,-662550,2.05,22199400,-1515000,34.25,20367075,-902100,9.95,42757725,5510100,8.95,41660850,1644900,35.0,20097300,2477775
14:41,25616.0,73.15,3447975,-620775,2.2,22199400,-1515000,31.35,21041325,-227850,10.45,42757725,5510100,7.45,41660850,1644900,36.9,20097300,2477775
14:42,25613.25,69.0,3447975,-620775,2.15,22199400,-1515000,27.9,21041325,-227850,11.25,42757725,5510100,6.35,41660850,1644900,39.7,20097300,2477775
14:43,25614.9,71.45,3447975,-620775,1.95,22199400,-1515000,29.3,21041325,-227850,9.95,44072925,6825300,6.3,42771075,2755125,37.1,20097300,2477775
14:44,25609.9,65.55,3644100,-424650,2.05,22788075,-926325,25.05,22840500,1571325,11.95,44072925,6825300,5.05,42771075,2755125,42.0,18962775,1343250
14:45,25603.1,60.05,3644100,-424650,2.45,22788075,-926325,21.2,22840500,1571325,14.05,44072925,6825300,4.05,42771075,2755125,46.75,18962775,1343250
14:46,25596.95,61.85,3644100,-424650,2.4,22788075,-926325,22.35,25772925,4503750,13.3,44072925,6825300,4.0,43280100,3264150,44.95,18962775,1343250
14:47,25601.5,61.3,4430400,361650,2.3,25474950,1760550,21.95,25772925,4503750,13.45,42752925,5505300,3.9,43280100,3264150,45.4,16465275,-1154250
14:48,25598.25,60.95,4430400,361650,2.2,25474950,1760550,21.15,25772925,4503750,12.75,42752925,5505300,3.7,43280100,3264150,45.25,16465275,-1154250
14:49,25595.8,58.5,5238825,1170075,2.6,25474950,1760550,20.05,27800250,6531075,14.65,42589350,5341725,3.75,45065100,5049150,48.25,15398925,-2220600
14:50,25592.2,56.2,5238825,1170075,2.65,26862150,3147750,18.65,27800250,6531075,15.55,42589350,5341725,3.45,45065100,5049150,50.35,15398925,-2220600
14:51,25586.75,50.8,5238825,1170075,3.05,26862150,3147750,15.8,27800250,6531075,18.45,42589350,5341725,3.0,45065100,5049150,55.7,15398925,-2220600
14:52,25611.35,61.75,5238825,1170075,1.2,25163775,1449375,20.85,27800250,6531075,10.35,42589350,5341725,3.95,44807025,4791075,43.6,13736025,-3883500
14:53,25611.8,57.7,4884150,815400,0.9,25163775,1449375,16.55,30801300,9532125,9.9,38455425,1207800,2.3,44807025,4791075,45.45,13736025,-3883500
14:54,25593.25,50.0,4884150,815400,1.2,25163775,1449375,11.85,30801300,9532125,13.25,38455425,1207800,1.6,44807025,4791075,53.0,13736025,-3883500
14:55,25597.75,50.55,4884150,815400,1.2,25163775,1449375,12.1,35095950,13826775,13.15,38455425,1207800,1.7,40942200,926250,52.7,13736025,-3883500
14:56,25599.0,52.9,5807625,1738875,1.15,26850000,3135600,13.25,35095950,13826775,11.7,39814275,2566650,1.85,40942200,926250,50.6,12036450,-5583075
14:57,25597.5,51.2,5807625,1738875,1.1,26850000,3135600,11.75,35095950,13826775,12.2,39814275,2566650,1.65,40942200,926250,51.95,12036450,-5583075
14:58,25604.8,57.15,5914200,1845450,1.05,27323250,3608850,15.45,35806575,14537400,9.45,41961825,4714200,2.0,40538625,522675,46.3,12036450,-5583075
14:59,25607.3,55.3,5914200,1845450,1.1,27323250,3608850,13.95,35806575,14537400,10.1,41961825,4714200,1.9,40538625,522675,48.2,12041550,-5577975
15:00,25608.7,64.05,5914200,1845450,0.75,27323250,3608850,18.85,35806575,14537400,5.8,41961825,4714200,2.55,40538625,522675,39.65,12041550,-5577975
15:01,25602.05,54.0,5199300,1130550,0.6,27323250,3608850,10.25,36680475,15411300,7.2,42759375,5511750,0.9,40713600,697650,47.85,13133400,-4486125
15:02,25607.1,51.4,5199300,1130550,0.35,23906100,191700,7.7,36680475,15411300,6.8,42759375,5511750,0.65,40713600,697650,50.0,13133400,-4486125
15:03,25593.55,48.35,5199300,1130550,0.3,23906100,191700,5.7,36680475,15411300,7.85,42759375,5511750,0.5,40713600,697650,52.6,13133400,-4486125
15:04,25596.95,49.9,5199300,1130550,0.25,23906100,191700,5.85,36680475,15411300,6.5,45474225,8226600,0.4,34106850,-5909100,51.0,11093625,-6525900
15:05,25598.3,49.0,6210900,2142150,0.25,21646350,-2068050,4.8,38644275,17375100,6.15,45474225,8226600,0.3,34106850,-5909100,51.55,11093625,-6525900
15:06,25595.6,46.7,6210900,2142150,0.25,21646350,-2068050,3.65,38644275,17375100,7.3,45474225,8226600,0.25,34106850,-5909100,53.95,11093625,-6525900
15:07,25610.0,48.95,6858450,2789700,0.15,21229425,-2484975,4.4,38833350,17564175,5.65,44551875,7304250,0.3,34106850,-5909100,51.65,10777650,-6841875
15:08,25598.75,48.85,6858450,2789700,0.2,21229425,-2484975,3.9,38833350,17564175,5.35,44551875,7304250,0.2,30817425,-9198525,51.5,10777650,-6841875
15:09,25597.3,51.35,6858450,2789700,0.1,21229425,-2484975,3.95,38833350,17564175,3.0,44551875,7304250,0.15,30817425,-9198525,49.15,10777650,-6841875
15:10,25595.15,50.85,6858450,2789700,0.1,21229425,-2484975,3.65,38833350,17564175,3.1,43166175,5918550,0.2,29261100,-10754850,49.65,10777650,-6841875
15:11,25598.65,52.75,5950500,1881750,0.1,19489425,-4224975,5.35,37412925,16143750,2.7,43166175,5918550,0.15,29261100,-10754850,47.5,9851925,-7767600
15:12,25591.55,51.2,5950500,1881750,0.15,19489425,-4224975,4.05,37412925,16143750,3.05,43166175,5918550,0.15,29261100,-10754850,49.2,9851925,-7767600
15:13,25600.4,52.6,5401200,1332450,0.15,18315600,-5398800,4.2,37477125,16207950,1.9,41217600,3969975,0.1,29261100,-10754850,47.8,9152400,-8467125
15:14,25600.0,51.2,5401200,1332450,0.1,18315600,-5398800,3.15,37477125,16207950,2.0,41217600,3969975,0.1,28440675,-11575275,49.2,9152400,-8467125
15:15,25598.7,49.45,5401200,1332450,0.05,18315600,-5398800,1.9,37477125,16207950,2.55,41217600,3969975,0.1,28440675,-11575275,50.65,9152400,-8467125
15:16,25593.45,47.8,5401200,1332450,0.05,18315600,-5398800,1.5,37477125,16207950,3.95,41217600,3969975,0.1,28440675,-11575275,52.35,9152400,-8467125
15:17,25589.6,44.9,5396625,1327875,0.05,17282475,-6431925,0.75,37450275,16181100,5.95,36624525,-623100,0.05,24995250,-15020700,55.1,7225950,-10393575
15:18,25585.55,42.8,5396625,1327875,0.1,17282475,-6431925,0.3,37450275,16181100,7.8,36624525,-623100,0.1,24995250,-15020700,57.6,7225950,-10393575
15:19,25593.05,44.8,5396625,1327875,0.05,17282475,-6431925,0.5,32908275,11639100,5.8,35631600,-1616025,0.05,24995250,-15020700,55.15,7225950,-10393575
15:20,25595.9,45.15,6211050,2142300,0.15,15448575,-8265825,1.0,32908275,11639100,6.2,35631600,-1616025,0.1,22465350,-17550600,55.2,6510975,-11108550
15:21,25597.8,47.3,6211050,2142300,0.1,15448575,-8265825,0.9,32908275,11639100,3.85,35631600,-1616025,0.05,22465350,-17550600,53.0,6510975,-11108550
15:22,25592.7,46.95,6211050,2142300,0.15,15448575,-8265825,0.55,32908275,11639100,3.85,35631600,-1616025,0.1,22465350,-17550600,53.15,6158325,-11461200
15:23,25592.25,46.9,6173850,2105100,0.1,14727525,-8986875,0.3,33714525,12445350,3.45,34411875,-2835750,0.05,21150675,-18865275,53.05,6158325,-11461200
15:24,25594.1,47.55,6173850,2105100,0.1,14727525,-8986875,0.3,33714525,12445350,3.0,34411875,-2835750,0.05,21150675,-18865275,52.7,6158325,-11461200
15:25,25600.3,48.35,4806225,737475,0.05,14727525,-8986875,0.55,33714525,12445350,2.25,29108625,-8139000,0.05,21150675,-18865275,51.7,6158325,-11461200
15:26,25598.05,48.25,4806225,737475,0.05,13592475,-10121925,0.2,30007650,8738475,1.95,29108625,-8139000,0.05,19612050,-20403900,51.8,5335500,-12284025
15:27,25594.9,48.0,4806225,737475,0.05,13592475,-10121925,0.15,30007650,8738475,2.3,29108625,-8139000,0.05,19612050,-20403900,52.25,5335500,-12284025
15:28,25592.6,47.5,4806225,737475,0.05,13592475,-10121925,0.1,30007650,8738475,2.7,23385375,-13862250,0.05,19612050,-20403900,52.65,5335500,-12284025
15:29,25586.25,47.65,3446400,-622350,0.05,11365650,-12348750,0.05,22564500,1295325,2.4,23385375,-13862250,0.05,18029550,-21986400,52.25,4455825,-13163700
15:30,,,,,,,,,,,,,,,,,,,
